Demand;SolarPV;Wind
9896.601442;0.09;0.123
10796.29248;0.275;0.081
9626.69413;0.449;0.047
9941.585994;0.576;0.028
9491.740474;0.637;0.019
13000.53553;0.68;0.017
14147.64161;0.66;0.019
14057.6725;0.603;0.027
14237.61071;0.476;0.045
14080.16478;0.336;0.072
13832.74974;0.164;0.099
12708.13594;0.018;0.124
12348.25953;0;0.149
13337.91967;0;0.175
17611.45211;0;0.197
6860.144181;0;0.226
15339.73223;0;0.256
13202.96601;0;0.268
11246.138;0;0.245
10638.84655;0;0.253
9649.186406;0;0.245
9266.817714;0;0.209
8771.987642;0;0.179
8771.987642;0;0.17
9379.279094;0.088;0.165
9896.601442;0.287;0.161
8951.92585;0.47;0.16
10009.06282;0.598;0.159
12348.25953;0.676;0.154
13900.22657;0.714;0.16
14957.36354;0.704;0.189
14957.36354;0.641;0.238
15092.3172;0.536;0.274
15744.5932;0.384;0.28
15564.65499;0.192;0.281
15069.82492;0.025;0.261
12595.67456;0;0.233
15632.13182;0;0.221
18286.22039;0;0.214
17858.86715;0;0.215
16531.82286;0;0.221
14147.64161;0;0.24
12033.36766;0;0.242
11291.12255;0;0.263
10323.95469;0;0.277
10031.5551;0;0.267
10009.06282;0;0.236
9041.894954;0;0.186
9334.294542;0.104;0.141
9041.894954;0.309;0.11
9401.77137;0.485;0.092
9424.263646;0.619;0.086
9154.356334;0.698;0.089
9604.201854;0.713;0.118
12370.7518;0.698;0.19
12213.30587;0.653;0.285
12910.56643;0.544;0.363
13810.25747;0.378;0.37
13810.25747;0.182;0.343
12370.7518;0.019;0.305
11740.96807;0;0.267
13045.52008;0;0.251
17723.91349;0;0.241
17543.97528;0;0.236
16531.82286;0;0.231
14462.53347;0;0.229
12798.10505;0;0.209
11650.99897;0;0.224
10458.90834;0;0.233
10031.5551;0;0.206
9716.663234;0;0.173
9491.740474;0;0.144
9896.601442;0.112;0.123
9896.601442;0.318;0.11
9671.678682;0.496;0.105
9671.678682;0.628;0.112
11246.138;0.708;0.131
11246.138;0.738;0.191
12370.7518;0.726;0.299
12258.29042;0.661;0.4
12483.21318;0.563;0.452
12505.70546;0.407;0.464
11943.39856;0.213;0.442
11471.06076;0.029;0.41
11268.63028;0;0.379
13045.52008;0;0.339
18173.75901;0;0.297
17723.91349;0;0.267
16734.25335;0;0.251
14440.04119;0;0.221
12708.13594;0;0.177
11763.46035;0;0.179
10458.90834;0;0.202
9964.07827;0;0.2
9761.647786;0;0.192
7444.943357;0;0.197
8007.250257;0.112;0.211
10301.46241;0.315;0.22
9221.833162;0.491;0.226
11021.21524;0.621;0.227
13360.41195;0.697;0.23
14125.14933;0.722;0.255
15249.76313;0.711;0.319
15249.76313;0.649;0.374
15407.20906;0.544;0.411
10796.29248;0.383;0.429
10436.41607;0.197;0.421
14867.39444;0.026;0.395
13787.76519;0;0.375
14934.87127;0;0.363
19185.91143;0;0.336
14799.91761;0;0.316
16554.31514;0;0.31
14979.85582;0;0.302
13180.47374;0;0.273
11898.41401;0;0.303
8996.910402;0;0.378
10526.38517;0;0.4
10121.5242;0;0.393
9806.632338;0;0.39
10346.44696;0.103;0.388
10458.90834;0.298;0.4
9626.69413;0.491;0.435
11471.06076;0.626;0.474
13315.42739;0.701;0.506
14485.02575;0.725;0.506
15452.19361;0.717;0.482
15452.19361;0.616;0.435
15654.6241;0.444;0.404
16036.99279;0.281;0.378
15699.60865;0.158;0.375
15317.23996;0.026;0.363
13607.82698;0;0.352
13922.71885;0;0.355
18848.52729;0;0.355
18443.66632;0;0.354
17026.65294;0;0.359
15474.68589;0;0.373
13180.47374;0;0.371
12640.65911;0;0.465
11426.07621;0;0.586
10976.23069;0;0.595
10841.27703;0;0.57
10278.97013;0;0.544
10841.27703;0.097;0.5
10638.84655;0.294;0.451
9964.07827;0.481;0.404
10886.26159;0.622;0.349
13495.3656;0.708;0.299
14597.48713;0.74;0.282
15587.14727;0.725;0.29
15632.13182;0.659;0.308
15722.10093;0.541;0.33
16284.40783;0.371;0.34
11021.21524;0.188;0.299
14192.62616;0.024;0.249
13832.74974;0;0.214
13742.78064;0;0.191
18916.00412;0;0.177
18691.08136;0;0.171
17498.99073;0;0.174
15924.53141;0;0.185
13337.91967;0;0.178
12505.70546;0;0.18
11268.63028;0;0.196
10481.40062;0;0.189
9964.07827;0;0.167
9874.109166;0;0.146
10054.04737;0.07;0.13
10189.00103;0.251;0.123
9401.77137;0.424;0.124
9784.140062;0.574;0.134
13450.38105;0.656;0.155
14709.94851;0.678;0.179
15497.17817;0.662;0.212
15249.76313;0.613;0.243
15609.63955;0.488;0.248
16104.46962;0.327;0.228
15587.14727;0.162;0.196
15002.34809;0.022;0.184
13247.95057;0;0.191
13157.98146;0;0.209
18151.26674;0;0.228
17791.39032;0;0.249
11358.59938;0;0.256
11988.38311;0;0.247
9266.817714;0;0.227
12370.7518;0;0.239
11606.01442;0;0.258
11516.04531;0;0.231
10908.75386;0;0.185
10593.862;0;0.152
11043.70752;0.108;0.142
10976.23069;0.308;0.148
9941.585994;0.481;0.173
11066.19979;0.611;0.214
13472.87333;0.686;0.248
14687.45623;0.704;0.254
15002.34809;0.682;0.272
14822.40989;0.625;0.3
15182.2863;0.518;0.324
15362.22451;0.374;0.348
10054.04737;0.196;0.349
11471.06076;0.028;0.339
12213.30587;0;0.313
14080.16478;0;0.285
15519.67044;0;0.268
14844.90216;0;0.249
14260.10299;0;0.225
15002.34809;0;0.211
13877.73429;0;0.186
12843.0896;0;0.212
12190.81359;0;0.225
11178.66117;0;0.189
10683.8311;0;0.153
10458.90834;0;0.134
10503.89289;0.103;0.141
10278.97013;0.297;0.177
9446.755922;0.479;0.233
9986.570546;0.61;0.304
11223.64573;0.692;0.384
11336.10711;0.732;0.426
12753.12049;0.716;0.399
12505.70546;0.648;0.366
7894.788877;0.527;0.332
13247.95057;0.365;0.304
13270.44284;0.176;0.301
12258.29042;0.022;0.315
11538.53759;0;0.349
12753.12049;0;0.384
17701.42122;0;0.4
17678.92894;0;0.39
17386.52935;0;0.355
15834.56231;0;0.312
14147.64161;0;0.259
12370.7518;0;0.253
11178.66117;0;0.267
10548.87745;0;0.251
10233.98558;0;0.215
9739.15551;0;0.206
10009.06282;0.07;0.21
9784.140062;0.225;0.211
8659.526262;0.389;0.219
9671.678682;0.526;0.246
10818.78476;0.607;0.286
11988.38311;0.653;0.32
13382.90422;0.647;0.336
13360.41195;0.615;0.345
13405.3965;0.514;0.345
13562.84243;0.373;0.316
13382.90422;0.19;0.292
11606.01442;0.026;0.273
10931.24614;0;0.253
12685.64367;0;0.229
17678.92894;0;0.208
17229.08342;0;0.188
15857.05458;0;0.178
13247.95057;0;0.188
11650.99897;0;0.194
10976.23069;0;0.228
9739.15551;0;0.286
9266.817714;0;0.299
8884.449022;0;0.291
8682.018538;0;0.282
9334.294542;0.091;0.291
9761.647786;0.267;0.32
9064.38723;0.443;0.339
10593.862;0.546;0.346
13630.31926;0.57;0.333
14754.93306;0.55;0.308
15384.71679;0.522;0.293
15249.76313;0.442;0.257
15722.10093;0.32;0.231
15902.03913;0.188;0.231
15857.05458;0.079;0.236
15632.13182;0.011;0.235
13562.84243;0;0.236
12730.62822;0;0.249
18398.68177;0;0.257
18083.78991;0;0.261
16981.66838;0;0.264
14754.93306;0;0.273
12528.19773;0;0.255
12010.87539;0;0.247
10976.23069;0;0.251
10256.47786;0;0.274
8029.742533;0;0.293
9716.663234;0;0.315
10099.03193;0.06;0.314
10166.50875;0.161;0.288
9581.709578;0.224;0.267
9356.786818;0.271;0.264
13495.3656;0.314;0.282
14395.05664;0.33;0.336
14035.18023;0.303;0.344
9986.570546;0.251;0.328
13270.44284;0.187;0.33
13630.31926;0.121;0.325
10661.33883;0.057;0.308
13427.88877;0.007;0.286
14125.14933;0;0.261
14215.11843;0;0.259
18128.77446;0;0.305
18106.28218;0;0.267
17454.00618;0;0.233
15339.73223;0;0.206
13270.44284;0;0.182
12685.64367;0;0.172
11650.99897;0;0.197
11111.18435;0;0.243
10863.76931;0;0.305
4993.285273;0;0.352
5488.115345;0.018;0.435
10683.8311;0.065;0.49
10166.50875;0.122;0.474
11635.25438;0.181;0.47
14709.94851;0.229;0.517
15407.20906;0.25;0.558
16351.88465;0.271;0.523
16576.80742;0.274;0.522
16419.36148;0.224;0.531
16711.76107;0.145;0.538
16869.207;0.073;0.566
16374.37693;0.011;0.539
14799.91761;0;0.525
14597.48713;0;0.5
19365.84964;0;0.492
19298.37281;0;0.452
18691.08136;0;0.378
16216.931;0;0.315
14192.62616;0;0.271
13517.85788;0;0.282
11673.49125;0;0.336
11538.53759;0;0.422
11246.138;0;0.474
9896.601442;0;0.493
11246.138;0.021;0.51
10099.03193;0.07;0.518
10009.06282;0.136;0.507
11785.95263;0.192;0.513
14530.0103;0.235;0.549
8569.557158;0.259;0.634
15204.77858;0.258;0.728
16306.9001;0.231;0.77
15744.5932;0.172;0.798
16914.19156;0.105;0.854
16801.73018;0.052;0.892
16419.36148;0.006;0.852
14282.59526;0;0.742
14012.68795;0;0.716
19118.4346;0;0.749
18758.55819;0;0.731
17791.39032;0;0.599
6477.775489;0;0.397
7714.850669;0;0.291
9941.585994;0;0.282
11133.67662;0;0.328
10728.81565;0;0.376
10413.92379;0;0.367
10211.49331;0;0.321
10796.29248;0.024;0.282
9896.601442;0.07;0.261
10233.98558;0.128;0.27
11223.64573;0.189;0.267
14552.50257;0.224;0.249
15384.71679;0.253;0.219
16194.43872;0.254;0.198
16036.99279;0.234;0.184
0;0.182;0.179
12280.7827;0.119;0.188
16801.73018;0.056;0.202
16554.31514;0.007;0.213
14979.85582;0;0.222
14619.9794;0;0.234
19320.86509;0;0.241
19410.83419;0;0.243
18893.51184;0;0.236
16644.28424;0;0.222
14822.40989;0;0.203
13720.28836;0;0.196
12505.70546;0;0.21
11965.89083;0;0.221
11493.55304;0;0.213
11178.66117;0;0.195
11561.02987;0.035;0.179
10818.78476;0.109;0.165
10144.01648;0.183;0.155
10436.41607;0.239;0.154
12280.7827;0.265;0.166
13045.52008;0.27;0.174
13877.73429;0.272;0.182
13832.74974;0.251;0.186
14080.16478;0.195;0.185
14440.04119;0.128;0.19
13990.19567;0.061;0.195
13450.38105;0.007;0.208
13900.22657;0;0.222
13157.98146;0;0.221
18511.14315;0;0.212
18578.61998;0;0.201
18286.22039;0;0.188
16711.76107;0;0.184
14619.9794;0;0.173
13495.3656;0;0.187
12190.81359;0;0.242
11628.50669;0;0.302
11111.18435;0;0.33
10908.75386;0;0.323
11201.15345;0.044;0.308
10413.92379;0.14;0.286
10121.5242;0.257;0.269
9964.07827;0.322;0.251
11223.64573;0.347;0.221
12415.73635;0.335;0.201
13247.95057;0.321;0.209
13247.95057;0.281;0.228
13427.88877;0.242;0.257
13450.38105;0.172;0.293
12888.07415;0.087;0.305
12438.22863;0.013;0.31
12910.56643;0;0.31
13958.70649;0;0.287
18376.1895;0;0.282
18691.08136;0;0.257
18128.77446;0;0.233
16486.83831;0;0.22
14777.42533;0;0.211
13495.3656;0;0.251
11606.01442;0;0.295
11246.138;0;0.269
11133.67662;0;0.214
10706.32338;0;0.166
10908.75386;0.071;0.133
10256.47786;0.239;0.115
10121.5242;0.413;0.112
11043.70752;0.549;0.115
14080.16478;0.64;0.126
15339.73223;0.671;0.163
16486.83831;0.656;0.235
16216.931;0.591;0.304
16036.99279;0.478;0.336
16666.77652;0.322;0.33
16576.80742;0.15;0.321
16059.48507;0.021;0.307
14867.39444;0;0.299
15182.2863;0;0.295
19028.4655;0;0.299
19005.97322;0;0.286
18173.75901;0;0.267
16284.40783;0;0.254
14147.64161;0;0.227
13157.98146;0;0.21
12325.76725;0;0.164
11808.4449;0;0.101
11156.1689;0;0.064
10796.29248;0.001;0.053
10931.24614;0.107;0.051
10458.90834;0.289;0.057
9446.755922;0.441;0.068
10796.29248;0.564;0.086
14260.10299;0.631;0.107
14934.87127;0.652;0.143
16284.40783;0.633;0.202
16149.45417;0.554;0.243
15969.51596;0.43;0.289
16576.80742;0.279;0.332
16329.39238;0.12;0.277
16014.50051;0.016;0.233
14799.91761;0;0.24
14844.90216;0;0.259
18983.48095;0;0.273
18960.98867;0;0.294
18061.29763;0;0.336
15654.6241;0;0.353
14619.9794;0;0.336
11943.39856;0;0.382
12303.27497;0;0.455
11920.90628;0;0.426
11448.56849;0;0.354
11178.66117;0;0.3
11493.55304;0.067;0.262
11066.19979;0.208;0.249
8749.495366;0.377;0.271
11201.15345;0.531;0.316
15069.82492;0.631;0.362
15474.68589;0.676;0.407
16419.36148;0.676;0.457
15992.00824;0.616;0.492
16239.42327;0.519;0.483
16914.19156;0.378;0.453
11246.138;0.202;0.406
11628.50669;0.03;0.345
14889.88671;0;0.299
14507.51802;0;0.261
19343.35736;0;0.221
15002.34809;0;0.187
11066.19979;0;0.165
15249.76313;0;0.163
14125.14933;0;0.166
13315.42739;0;0.188
12100.84449;0;0.201
11516.04531;0;0.185
11223.64573;0;0.172
10863.76931;0.001;0.167
11740.96807;0.116;0.157
11066.19979;0.314;0.143
9919.093718;0.489;0.134
10953.73841;0.618;0.141
14170.13388;0.697;0.156
15339.73223;0.723;0.19
16441.85376;0.705;0.23
16396.86921;0.62;0.249
16441.85376;0.495;0.256
16869.207;0.333;0.258
16396.86921;0.165;0.264
15902.03913;0.025;0.263
14507.51802;0;0.254
13787.76519;0;0.246
15362.22451;0;0.243
18173.75901;0;0.235
18061.29763;0;0.22
15969.51596;0;0.196
14844.90216;0;0.178
13765.27291;0;0.185
11740.96807;0;0.201
11718.4758;0;0.211
11178.66117;0;0.217
10751.30793;0;0.21
11111.18435;0.059;0.183
10256.47786;0.167;0.152
10054.04737;0.252;0.128
11561.02987;0.308;0.107
14574.99485;0.343;0.1
16149.45417;0.352;0.092
16576.80742;0.321;0.098
16351.88465;0.269;0.115
16351.88465;0.192;0.129
10998.72297;0.123;0.135
15407.20906;0.06;0.141
16396.86921;0.01;0.135
14732.44078;0;0.116
13742.78064;0;0.089
18938.4964;0;0.074
18443.66632;0;0.067
18151.26674;0;0.063
15924.53141;0;0.056
14507.51802;0;0.047
13607.82698;0;0.045
12483.21318;0;0.042
12213.30587;0;0.033
11538.53759;0;0.023
11201.15345;0;0.018
11493.55304;0.044;0.017
10841.27703;0.164;0.015
10121.5242;0.274;0.017
10728.81565;0.371;0.024
12393.24408;0.45;0.039
13023.02781;0.499;0.055
13742.78064;0.503;0.071
13607.82698;0.469;0.082
13990.19567;0.385;0.079
14485.02575;0.275;0.074
14305.08754;0.144;0.07
13630.31926;0.025;0.073
13900.22657;0;0.081
13135.48919;0;0.096
18196.25129;0;0.123
15587.14727;0;0.152
14192.62616;0;0.168
16284.40783;0;0.154
14372.56437;0;0.114
13697.79609;0;0.087
11898.41401;0;0.083
11493.55304;0;0.083
10976.23069;0;0.075
10571.36972;0;0.06
10886.26159;0.06;0.042
10278.97013;0.157;0.028
10031.5551;0.28;0.017
10323.95469;0.386;0.01
11740.96807;0.442;0.008
12910.56643;0.446;0.013
13877.73429;0.428;0.032
13337.91967;0.372;0.067
13045.52008;0.282;0.107
13068.01236;0.174;0.142
12528.19773;0.078;0.169
12145.82904;0.012;0.208
11538.53759;0;0.259
13157.98146;0;0.299
18511.14315;0;0.305
18533.63543;0;0.301
17993.8208;0;0.28
15992.00824;0;0.233
14035.18023;0;0.18
11583.52214;0;0.18
11875.92173;0;0.18
11336.10711;0;0.157
10841.27703;0;0.132
10458.90834;0;0.117
10863.76931;0.083;0.102
10391.43151;0.247;0.08
9941.585994;0.428;0.056
11178.66117;0.586;0.038
14664.96395;0.686;0.027
15024.84037;0.721;0.032
16306.9001;0.71;0.056
15879.54686;0.643;0.099
16351.88465;0.517;0.145
16689.2688;0.375;0.177
16689.2688;0.203;0.2
16284.40783;0.03;0.196
14507.51802;0;0.176
13765.27291;0;0.157
18758.55819;0;0.143
18916.00412;0;0.135
18488.65088;0;0.135
16486.83831;0;0.147
14462.53347;0;0.141
13765.27291;0;0.123
12483.21318;0;0.123
11628.50669;0;0.119
11313.61483;0;0.11
10886.26159;0;0.087
6005.437693;0.048;0.062
10571.36972;0.141;0.047
10099.03193;0.231;0.038
11223.64573;0.325;0.034
14260.10299;0.428;0.03
15294.74768;0.498;0.033
16216.931;0.555;0.046
16036.99279;0.556;0.07
16149.45417;0.496;0.099
16599.29969;0.377;0.124
16621.79197;0.207;0.14
16104.46962;0.032;0.151
14574.99485;0;0.165
13585.33471;0;0.176
18938.4964;0;0.178
18983.48095;0;0.177
18466.1586;0;0.169
16396.86921;0;0.14
14372.56437;0;0.096
13720.28836;0;0.07
12415.73635;0;0.045
12820.59732;0;0.018
11223.64573;0;0.004
10998.72297;0.001;0.001
11538.53759;0.111;0
10728.81565;0.293;0
10189.00103;0.453;0
11673.49125;0.58;0.001
14822.40989;0.666;0.001
15609.63955;0.704;0.004
16239.42327;0.696;0.014
15947.02369;0.644;0.036
16261.91555;0.543;0.075
16711.76107;0.395;0.113
15722.10093;0.208;0.156
15542.16272;0.03;0.185
14822.40989;0;0.194
13832.74974;0;0.198
18983.48095;0;0.197
18871.01957;0;0.192
18353.69722;0;0.186
16216.931;0;0.169
14619.9794;0;0.124
13922.71885;0;0.085
12798.10505;0;0.052
12325.76725;0;0.022
11673.49125;0;0.004
11246.138;0;0.001
11561.02987;0.06;0
10548.87745;0.196;0
10458.90834;0.365;0
13922.71885;0.498;0
14979.85582;0.591;0
15452.19361;0.633;0
16374.37693;0.634;0.001
16149.45417;0.599;0.012
11358.59938;0.506;0.046
16171.94645;0.369;0.101
16824.22245;0.198;0.144
16599.29969;0.031;0.166
15204.77858;0;0.17
14057.6725;0;0.167
15227.27085;0;0.17
19073.45005;0;0.169
18556.1277;0;0.166
16284.40783;0;0.147
14462.53347;0;0.112
13742.78064;0;0.09
12483.21318;0;0.074
11875.92173;0;0.05
11336.10711;0;0.029
11088.69207;0;0.016
11448.56849;0.061;0.008
12010.87539;0.181;0.003
9559.217302;0.305;0.002
11673.49125;0.413;0.002
14822.40989;0.495;0.003
15497.17817;0.535;0.009
16216.931;0.548;0.018
10233.98558;0.521;0.031
15924.53141;0.448;0.055
16554.31514;0.329;0.089
12258.29042;0.18;0.123
13967.7034;0.031;0.144
14507.51802;0;0.156
15047.33265;0;0.164
18938.4964;0;0.173
19275.88054;0;0.184
18556.1277;0;0.194
16396.86921;0;0.196
14687.45623;0;0.173
14057.6725;0;0.158
12933.0587;0;0.138
12573.18229;0;0.101
11785.95263;0;0.067
11403.58393;0.001;0.039
11740.96807;0.083;0.021
10638.84655;0.239;0.011
9941.585994;0.39;0.007
10773.80021;0.502;0.005
12595.67456;0.581;0.005
11021.21524;0.628;0.006
11358.59938;0.626;0.014
11178.66117;0.575;0.035
11403.58393;0.47;0.071
11920.90628;0.327;0.117
11246.138;0.163;0.148
11178.66117;0.027;0.164
12078.35221;0;0.17
14552.50257;0;0.179
15519.67044;0;0.193
15474.68589;0;0.209
16801.73018;0;0.22
16576.80742;0;0.223
15227.27085;0;0.202
14282.59526;0;0.221
13270.44284;0;0.234
12798.10505;0;0.212
12303.27497;0;0.171
11763.46035;0.001;0.141
12325.76725;0.084;0.117
10728.81565;0.238;0.1
10796.29248;0.395;0.09
11088.69207;0.522;0.085
12168.32132;0.571;0.08
13225.45829;0.614;0.095
13832.74974;0.599;0.144
13787.76519;0.531;0.205
13945.21112;0.431;0.26
13990.19567;0.3;0.29
13742.78064;0.147;0.302
13720.28836;0.025;0.274
12888.07415;0;0.235
13450.38105;0;0.214
19095.94233;0;0.187
18533.63543;0;0.167
18848.52729;0;0.159
17184.09887;0;0.157
15474.68589;0;0.143
14889.88671;0;0.179
13315.42739;0;0.215
12775.61277;0;0.193
12010.87539;0;0.143
11808.4449;0.001;0.101
11920.90628;0.087;0.074
11043.70752;0.23;0.063
10571.36972;0.357;0.062
13945.21112;0.459;0.065
15362.22451;0.533;0.067
16014.50051;0.576;0.096
17004.16066;0.563;0.167
16846.71473;0.529;0.246
16981.66838;0.424;0.309
17319.05252;0.292;0.366
17476.49846;0.147;0.391
14732.44078;0.027;0.384
7647.373841;0;0.372
14957.36354;0;0.355
19950.64882;0;0.336
20422.98661;0;0.329
19928.15654;0;0.319
17836.37487;0;0.31
15902.03913;0;0.291
14934.87127;0;0.349
14012.68795;0;0.394
13517.85788;0;0.381
12798.10505;0;0.331
12370.7518;0.002;0.285
12528.19773;0.116;0.253
12483.21318;0.297;0.229
12663.15139;0.457;0.215
13270.44284;0.574;0.203
15812.07003;0.634;0.19
16374.37693;0.659;0.187
16959.17611;0.644;0.209
16869.207;0.586;0.249
16869.207;0.477;0.259
17386.52935;0.332;0.261
17341.5448;0.176;0.267
16486.83831;0.03;0.282
15677.11637;0;0.282
15677.11637;0;0.274
20333.01751;0;0.262
20175.57158;0;0.244
18781.05046;0;0.239
17184.09887;0;0.227
15609.63955;0;0.198
14889.88671;0;0.226
13922.71885;0;0.246
13495.3656;0;0.23
12820.59732;0;0.198
12370.7518;0.002;0.162
12640.65911;0.116;0.127
11718.4758;0.298;0.104
11448.56849;0.458;0.096
12933.0587;0.577;0.1
15812.07003;0.658;0.118
16351.88465;0.687;0.161
17341.5448;0.672;0.222
16959.17611;0.608;0.274
17319.05252;0.502;0.317
16059.48507;0.356;0.345
17813.8826;0.192;0.345
17498.99073;0.031;0.313
14507.51802;0;0.285
15249.76313;0;0.275
20625.4171;0;0.285
20895.32441;0;0.285
18781.05046;0;0.283
18376.1895;0;0.271
16081.97734;0;0.243
15519.67044;0;0.261
13652.81153;0;0.292
13360.41195;0;0.288
12730.62822;0;0.251
12663.15139;0;0.215
12933.0587;0.05;0.188
12100.84449;0.131;0.172
11583.52214;0.216;0.163
12033.36766;0.274;0.156
15879.54686;0.311;0.148
16824.22245;0.343;0.154
17431.5139;0.371;0.192
17364.03708;0.422;0.228
17409.02163;0.395;0.254
16981.66838;0.301;0.286
16441.85376;0.151;0.317
15992.00824;0.026;0.316
13697.79609;0;0.325
14799.91761;0;0.299
20715.3862;0;0.215
20580.43254;0;0.17
19973.14109;0;0.148
17971.32853;0;0.137
15789.57775;0;0.114
14822.40989;0;0.096
13697.79609;0;0.099
12933.0587;0;0.102
12595.67456;0;0.1
12078.35221;0;0.096
12370.7518;0.043;0.088
11381.09166;0.121;0.075
11043.70752;0.201;0.061
12258.29042;0.275;0.05
15317.23996;0.361;0.05
16216.931;0.406;0.071
16959.17611;0.383;0.124
16779.2379;0.346;0.184
17184.09887;0.283;0.21
17498.99073;0.186;0.204
17454.00618;0.102;0.198
17454.00618;0.02;0.177
15564.65499;0;0.159
15069.82492;0;0.149
20805.3553;0;0.134
20445.47889;0;0.128
20063.1102;0;0.123
17993.8208;0;0.115
16711.76107;0;0.092
15857.05458;0;0.075
12730.62822;0;0.066
12325.76725;0;0.057
13360.41195;0;0.044
12910.56643;0.001;0.033
12730.62822;0.062;0.026
12730.62822;0.176;0.021
10931.24614;0.291;0.018
13877.73429;0.373;0.019
13270.44284;0.406;0.027
14102.65705;0.423;0.04
14305.08754;0.417;0.064
14619.9794;0.382;0.099
3148.918641;0.299;0.139
15092.3172;0.208;0.173
0;0.106;0.181
13832.74974;0.019;0.182
13607.82698;0;0.188
16081.97734;0;0.193
20625.4171;0;0.197
20422.98661;0;0.203
20400.49434;0;0.209
19185.91143;0;0.204
17409.02163;0;0.171
2856.519053;0;0.142
15069.82492;0;0.143
14170.13388;0;0.124
13675.30381;0;0.092
13135.48919;0;0.068
13180.47374;0.038;0.053
11853.42945;0.11;0.039
11583.52214;0.186;0.031
11583.52214;0.258;0.029
13068.01236;0.309;0.03
13832.74974;0.344;0.027
14619.9794;0.369;0.025
14889.88671;0.347;0.029
15339.73223;0.289;0.044
14957.36354;0.217;0.07
15114.80947;0.116;0.094
14485.02575;0.022;0.104
14507.51802;0;0.109
14709.94851;0;0.117
20827.84758;0;0.123
20355.50978;0;0.12
20355.50978;0;0.113
19748.21833;0;0.11
17858.86715;0;0.106
16824.22245;0;0.104
15069.82492;0;0.111
14372.56437;0;0.101
14170.13388;0;0.079
14012.68795;0;0.054
14237.61071;0.045;0.031
14619.9794;0.112;0.015
11763.46035;0.185;0.007
12370.7518;0.264;0.005
14012.68795;0.333;0.006
13945.21112;0.378;0.012
14597.48713;0.397;0.027
14552.50257;0.376;0.055
15384.71679;0.322;0.091
15699.60865;0.231;0.126
15384.71679;0.119;0.152
14867.39444;0.022;0.169
14372.56437;0;0.183
15587.14727;0;0.2
21277.6931;0;0.224
20198.06385;0;0.243
19658.24923;0;0.252
18848.52729;0;0.236
17543.97528;0;0.19
16756.74562;0;0.192
15609.63955;0;0.187
14957.36354;0;0.162
13652.81153;0;0.142
13540.35015;0.003;0.124
14327.57981;0.11;0.1
13517.85788;0.292;0.074
12865.58187;0.456;0.054
14125.14933;0.587;0.045
16554.31514;0.666;0.044
17364.03708;0.699;0.057
17971.32853;0.688;0.085
18331.20494;0.631;0.121
18398.68177;0.523;0.158
18488.65088;0.366;0.187
18443.66632;0.184;0.199
17858.86715;0.035;0.21
16396.86921;0;0.219
15542.16272;0;0.245
20850.33986;0;0.276
21142.73944;0;0.293
20265.54068;0;0.313
18308.71267;0;0.31
15632.13182;0;0.289
14844.90216;0;0.327
13630.31926;0;0.349
13180.47374;0;0.327
12415.73635;0;0.286
12415.73635;0.002;0.241
12595.67456;0.106;0.208
11808.4449;0.276;0.186
11628.50669;0.442;0.176
12640.65911;0.569;0.172
15452.19361;0.65;0.165
16914.19156;0.675;0.18
17543.97528;0.657;0.212
17543.97528;0.595;0.246
17948.83625;0.486;0.271
18353.69722;0.342;0.289
12280.7827;0.171;0.304
16396.86921;0.03;0.285
16261.91555;0;0.257
14012.68795;0;0.249
20737.87848;0;0.245
21390.15448;0;0.235
20580.43254;0;0.218
18331.20494;0;0.201
16081.97734;0;0.177
14889.88671;0;0.203
13855.24202;0;0.228
13225.45829;0;0.221
12640.65911;0;0.186
12393.24408;0.003;0.151
12640.65911;0.117;0.124
12168.32132;0.295;0.105
11650.99897;0.453;0.094
12663.15139;0.565;0.09
15992.00824;0.633;0.096
16824.22245;0.662;0.119
17723.91349;0.648;0.157
17813.8826;0.603;0.201
18151.26674;0.502;0.225
18668.58908;0.368;0.233
17858.86715;0.197;0.239
17836.37487;0.037;0.243
17026.65294;0;0.241
16644.28424;0;0.245
21232.70855;0;0.253
21840;0;0.258
21277.6931;0;0.264
19275.88054;0;0.264
17431.5139;0;0.249
15924.53141;0;0.273
12415.73635;0;0.28
11313.61483;0;0.242
10436.41607;0;0.195
10189.00103;0.003;0.156
10278.97013;0.115;0.123
11403.58393;0.296;0.096
11156.1689;0.459;0.074
11088.69207;0.584;0.063
15699.60865;0.663;0.058
16621.79197;0.696;0.061
17206.59114;0.684;0.07
16801.73018;0.629;0.082
11516.04531;0.527;0.103
17993.8208;0.383;0.129
11875.92173;0.205;0.154
16216.931;0.037;0.171
14350.07209;0;0.181
16531.82286;0;0.189
21727.53862;0;0.201
18668.58908;0;0.218
20288.03296;0;0.232
18938.4964;0;0.213
17116.62204;0;0.155
15879.54686;0;0.12
14709.94851;0;0.095
14147.64161;0;0.071
13765.27291;0;0.052
13247.95057;0.003;0.043
13270.44284;0.116;0.038
11965.89083;0.298;0.032
11313.61483;0.464;0.028
12820.59732;0.588;0.024
13517.85788;0.665;0.022
14327.57981;0.698;0.023
14934.87127;0.686;0.029
15182.2863;0.631;0.039
15542.16272;0.53;0.055
15902.03913;0.386;0.076
15474.68589;0.208;0.1
14822.40989;0.037;0.128
14170.13388;0;0.154
16644.28424;0;0.168
20670.40165;0;0.19
21052.77034;0;0.208
20647.90937;0;0.193
19433.32647;0;0.142
17004.16066;0;0.08
16306.9001;0;0.05
14754.93306;0;0.029
