,power,Wind,GridAvailability,SolarGen
52,21,0.836,0,0
53,22,0.822,1,0
54,25,0.797,1,0.036
55,27.5,0.783,0,0.23
56,33,0.83,0,0.442
57,34.5,0.856,1,0.595
58,37.5,0.849,1,0.704
59,45.5,0.84,1,0.76
60,41,0.829,1,0.759
61,169.5,0.817,1,0.716
62,292,0.808,1,0.615
63,64.5,0.801,0,0.45
64,50.5,0.783,1,0.241
65,49,0.75,1,0.066
66,63,0.724,1,0
67,44,0.713,1,0
68,55.5,0.705,1,0
69,136.5,0.697,1,0
70,34,0.674,1,0
71,36,0.64,1,0
72,20,0.605,1,0
73,20,0.575,1,0
74,23,0.554,0,0
75,20,0.533,0,0
76,20,0.515,1,0
77,22,0.459,1,0
78,252,0.413,1,0.041
79,32,0.391,1,0.254
80,32.5,0.49,1,0.465
81,29.5,0.541,0,0.62
82,25,0.521,1,0.719
83,28,0.492,1,0.768
84,27,0.465,0,0.775
85,39,0.443,1,0.733
86,48,0.428,0,0.643
87,71,0.41,1,0.488
88,82.5,0.38,1,0.297
89,76,0.35,1,0.09
90,72.5,0.341,1,0
91,56,0.315,0,0
92,154.5,0.294,1,0
93,222.5,0.271,1,0
94,32,0.264,1,0
95,35,0.26,1,0
96,26,0.26,0,0
97,22.5,0.263,0,0
98,25,0.265,1,0
99,23,0.271,1,0
100,21,0.275,1,0
101,20,0.268,0,0
102,29,0.262,1,0.043
103,27,0.256,1,0.257
104,230,0.335,1,0.468
105,38,0.395,1,0.626
106,39.5,0.409,1,0.728
107,41.5,0.425,1,0.78
108,290,0.451,1,0.775
109,60.5,0.482,1,0.734
110,48,0.513,1,0.643
111,49,0.52,0,0.499
112,52,0.475,1,0.307
113,42,0.389,1,0.095
114,36,0.342,1,0
115,45,0.318,1,0
116,149,0.284,1,0
117,33.5,0.257,1,0
118,30,0.243,1,0
119,32,0.288,1,0
120,21,0.307,1,0
121,23,0.307,1,0
122,23,0.298,1,0
123,21,0.315,0,0
124,20,0.302,0,0
125,22,0.291,1,0
126,24,0.274,1,0.044
127,37,0.235,0,0.257
128,44,0.249,1,0.475
129,35,0.267,1,0.628
130,145,0.256,1,0.629
131,267.5,0.253,1,0.516
132,50.5,0.262,1,0.431
133,53,0.285,1,0.519
134,56,0.326,1,0.64
135,44.5,0.367,1,0.494
136,51,0.386,1,0.287
137,52,0.403,1,0.094
138,57,0.408,0,0
139,74,0.404,1,0
140,74.5,0.391,0,0
141,143,0.382,0,0
142,30,0.374,1,0
143,28,0.377,1,0
144,25,0.397,1,0
145,24,0.399,1,0
146,21,0.404,1,0
147,22,0.404,1,0
148,21,0.395,1,0
149,22,0.393,1,0
150,26,0.391,1,0.046
151,31,0.379,0,0.265
152,29.5,0.419,1,0.481
153,31,0.461,1,0.642
154,35.5,0.511,1,0.749
155,43,0.57,1,0.803
156,45.5,0.616,1,0.802
157,273,0.638,0,0.759
158,47,0.652,0,0.667
159,60.5,0.654,1,0.521
160,59.5,0.639,1,0.324
161,66.5,0.584,1,0.105
162,63,0.527,1,0
163,65.5,0.507,1,0
164,254,0.494,1,0
165,29,0.498,1,0
166,24,0.493,1,0
167,27,0.498,1,0
0,20,0.847,1,0
1,24.5,0.794,0,0
2,30,0.752,1,0
3,21,0.718,1,0
4,21,0.689,1,0
5,20,0.664,1,0
6,28,0.649,0,0.045
7,34.5,0.627,0,0.253
8,135.5,0.628,1,0.464
9,150.5,0.651,1,0.613
10,259,0.71,1,0.718
11,30.5,0.805,1,0.772
12,36.5,0.891,1,0.777
13,38.5,0.941,1,0.733
14,44,0.966,1,0.64
15,69.5,0.972,0,0.491
16,51.5,0.972,1,0.297
17,48.5,0.97,0,0.092
18,74.5,0.971,1,0
19,70,0.971,1,0
20,44.5,0.977,1,0
21,128,0.982,1,0
22,31,0.983,1,0
23,41,0.984,1,0
24,22,0.983,1,0
25,23.5,0.98,1,0
26,28.5,0.975,1,0
27,22,0.968,1,0
28,22,0.961,0,0
29,20,0.948,1,0
30,24,0.934,0,0.044
31,28,0.933,1,0.232
32,33,0.948,0,0.434
33,34,0.962,1,0.591
34,35,0.968,1,0.695
35,37.5,0.973,1,0.747
36,158,0.972,1,0.751
37,173.5,0.965,1,0.705
38,66,0.954,0,0.609
39,52.5,0.943,1,0.451
40,48.5,0.924,1,0.261
41,52.5,0.889,1,0.081
42,63,0.847,0,0
43,68,0.82,1,0
44,65.5,0.807,0,0
45,236.5,0.803,1,0
46,25,0.797,1,0
47,27,0.8,1,0
48,24,0.82,1,0
49,22,0.827,1,0
50,22.5,0.832,1,0
51,21,0.835,1,0
52,21,0.836,0,0
53,20,0.822,0,0
54,22,0.797,1,0.037
55,256,0.783,0,0.205
56,127.5,0.83,1,0.397
57,32.5,0.856,0,0.57
58,34,0.849,1,0.676
59,33.5,0.84,1,0.73
60,30,0.829,1,0.728
61,26,0.817,1,0.679
62,41.5,0.808,0,0.569
63,68,0.801,0,0.423
64,78,0.783,1,0.252
65,40,0.75,1,0.079
66,53.5,0.724,0,0
67,66.5,0.713,1,0
68,72.5,0.705,1,0
69,132,0.697,0,0
70,33,0.674,1,0
71,37,0.64,0,0
72,20,0.605,1,0
73,22,0.575,1,0
74,24.5,0.554,0,0
75,22,0.533,1,0
76,22,0.515,1,0
77,21,0.459,0,0
78,23,0.413,0,0.038
79,37,0.391,0,0.198
80,139,0.49,1,0.401
81,134,0.541,0,0.56
82,34,0.521,1,0.667
83,163,0.492,1,0.721
84,56.5,0.465,0,0.694
85,57.5,0.443,1,0.643
86,30.5,0.428,1,0.535
87,28.5,0.41,1,0.399
88,72.5,0.38,1,0.232
89,71.5,0.35,1,0.071
90,51.5,0.341,1,0
91,55,0.315,0,0
92,61,0.294,1,0
93,130,0.271,1,0
94,24,0.264,1,0
95,28,0.26,0,0
96,26,0.26,1,0
97,26.5,0.263,0,0
98,21,0.265,1,0
99,21,0.271,1,0
100,22,0.275,0,0
101,22,0.268,1,0
102,29,0.262,1,0.036
103,22,0.256,0,0.188
104,24,0.335,0,0.368
105,30,0.395,0,0.522
106,32,0.409,1,0.629
107,40,0.425,0,0.684
108,63,0.451,0,0.655
109,54,0.482,1,0.587
110,56,0.513,0,0.453
111,171.5,0.52,0,0.327
112,167.5,0.475,1,0.199
113,60.5,0.389,1,0.062
114,50.5,0.342,1,0
115,62.5,0.318,0,0
116,263,0.284,1,0
117,127,0.257,1,0
118,26,0.243,1,0
119,29,0.288,1,0
120,26,0.307,0,0
121,23,0.307,0,0
122,29.5,0.298,1,0
123,20,0.315,0,0
124,24,0.302,1,0
125,22,0.291,0,0
126,27,0.274,1,0.036
127,31,0.235,1,0.188
128,28,0.249,1,0.368
129,36.5,0.267,0,0.521
130,40,0.256,1,0.625
131,37,0.253,1,0.678
132,153.5,0.262,1,0.669
133,154,0.285,1,0.609
134,52,0.326,1,0.487
135,45.5,0.367,1,0.386
136,44.5,0.386,1,0.225
137,41.5,0.403,1,0.073
138,31.5,0.408,1,0
139,247.5,0.404,0,0
140,55.5,0.391,1,0
141,31,0.382,0,0
142,34,0.374,1,0
143,31,0.377,1,0
144,21.5,0.397,1,0
145,26,0.399,0,0
146,22.5,0.404,1,0
147,20,0.404,1,0
148,21,0.395,0,0
149,22,0.393,1,0
150,140,0.391,1,0.042
151,139,0.379,0,0.21
152,34,0.419,0,0.399
153,34.5,0.461,1,0.554
154,34,0.511,0,0.661
155,27,0.57,1,0.717
156,32,0.616,0,0.715
157,52,0.638,1,0.676
158,60,0.652,1,0.587
159,57.5,0.654,1,0.448
160,67,0.639,1,0.272
161,74.5,0.584,1,0.09
162,68.5,0.527,1,0
163,264,0.507,1,0
164,60.5,0.494,1,0
165,38,0.498,1,0
166,33,0.493,1,0
167,31,0.498,1,0
0,26,0.847,1,0
1,22,0.794,1,0
2,27,0.752,0,0
3,20,0.718,1,0
4,20,0.689,1,0
5,20,0.664,0,0
6,25,0.649,1,0.052
7,29,0.627,1,0.239
8,32,0.628,1,0.433
9,144,0.651,1,0.577
10,154.5,0.71,1,0.682
11,37,0.805,0,0.739
12,27.5,0.891,1,0.75
13,23.5,0.941,0,0.711
14,33,0.966,1,0.623
15,42,0.972,0,0.486
16,59,0.972,1,0.304
17,58.5,0.97,1,0.105
18,67,0.971,1,0
19,171,0.971,1,0
20,74,0.977,0,0
21,129.5,0.982,0,0
22,29,0.983,0,0
23,26,0.984,1,0
24,24,0.983,1,0
25,22,0.98,1,0
26,23,0.975,1,0
27,23,0.968,1,0
28,22,0.961,1,0
29,22,0.948,1,0
30,142,0.934,1,0.056
31,264,0.933,1,0.253
32,144.5,0.948,1,0.452
33,34.5,0.962,1,0.608
34,37,0.968,1,0.712
35,39,0.973,1,0.766
36,40.5,0.972,1,0.769
37,30.5,0.965,0,0.728
38,37,0.954,1,0.639
39,39,0.943,1,0.494
40,55,0.924,1,0.308
41,58,0.889,1,0.107
42,76,0.847,0,0.001
43,278,0.82,1,0
44,64,0.807,1,0
45,42.5,0.803,0,0
46,34,0.797,1,0
47,27,0.8,1,0
48,20,0.82,1,0
49,24,0.827,0,0
50,28.5,0.832,1,0
51,22,0.835,0,0
52,20,0.836,1,0
53,20,0.822,1,0
54,22,0.797,0,0.056
55,25,0.783,0,0.24
56,32,0.83,1,0.452
57,150,0.856,0,0.613
58,34,0.849,1,0.717
59,29,0.84,1,0.77
60,42,0.829,0,0.769
61,60,0.817,1,0.725
62,65,0.808,1,0.632
63,67,0.801,0,0.488
64,43,0.783,1,0.301
65,47.5,0.75,1,0.104
66,60,0.724,1,0.001
67,150.5,0.713,0,0
68,67,0.705,1,0
69,233,0.697,1,0
70,25,0.674,1,0
71,26,0.64,0,0
72,21.5,0.605,1,0
73,23,0.575,1,0
74,23.5,0.554,0,0
75,20,0.533,1,0
76,20,0.515,1,0
77,22,0.459,0,0
78,24,0.413,0,0.056
79,25.5,0.391,1,0.242
80,227,0.49,0,0.438
81,32,0.541,1,0.594
82,31,0.521,0,0.697
83,167,0.492,1,0.75
84,51,0.465,1,0.777
85,57,0.443,1,0.734
86,48.5,0.428,0,0.643
87,65,0.41,1,0.488
88,68,0.38,1,0.303
89,68.5,0.35,1,0.106
90,61.5,0.341,1,0.001
91,53.5,0.315,1,0
92,58,0.294,1,0
93,134.5,0.271,1,0
94,31,0.264,1,0
95,37,0.26,1,0
96,23,0.26,1,0
97,23.5,0.263,0,0
98,26,0.265,1,0
99,22,0.271,1,0
100,20,0.275,1,0
101,20,0.268,1,0
102,26,0.262,1,0.051
103,27.5,0.256,1,0.223
104,232,0.335,1,0.414
105,27.5,0.395,0,0.576
106,25,0.409,0,0.688
107,29.5,0.425,1,0.736
108,48.5,0.451,0,0.715
109,46.5,0.482,0,0.648
110,271.5,0.513,1,0.577
111,294.5,0.52,1,0.446
112,66.5,0.475,1,0.273
113,63.5,0.389,1,0.094
114,65,0.342,1,0.001
115,153,0.318,1,0
116,58,0.284,0,0
117,44.5,0.257,1,0
118,32,0.243,1,0
119,29,0.288,1,0
120,21.5,0.307,1,0
121,23,0.307,1,0
122,20,0.298,0,0
123,22,0.315,0,0
124,23,0.302,0,0
125,21,0.291,0,0
126,23,0.274,1,0.052
127,30,0.235,1,0.194
128,31,0.249,1,0.311
129,133.5,0.267,1,0.406
130,37,0.256,1,0.578
131,260,0.253,0,0.692
132,151,0.262,1,0.743
133,27,0.285,1,0.702
134,52,0.326,1,0.613
135,58,0.367,0,0.455
136,60,0.386,1,0.276
137,62,0.403,1,0.094
138,78,0.408,1,0.001
139,58,0.404,1,0
140,78.5,0.391,1,0
141,137.5,0.382,1,0
142,27,0.374,0,0
143,27,0.377,0,0
144,27,0.397,1,0
145,27,0.399,1,0
146,20,0.404,1,0
147,20,0.404,1,0
148,22,0.395,1,0
149,20,0.393,1,0
150,25,0.391,1,0.054
151,23,0.379,1,0.231
152,26,0.419,1,0.422
153,27,0.461,1,0.58
154,31.5,0.511,0,0.686
155,262.5,0.57,1,0.74
156,148.5,0.616,0,0.745
157,35,0.638,1,0.704
158,45.5,0.652,0,0.615
159,47.5,0.654,0,0.476
160,45.5,0.639,1,0.294
161,65.5,0.584,1,0.104
162,70,0.527,1,0.001
163,51,0.507,1,0
164,131,0.494,1,0
165,135.5,0.498,0,0
166,38,0.493,1,0
167,39,0.498,0,0
0,23,0.847,1,0
1,25.5,0.794,1,0
2,21.5,0.752,1,0
3,21,0.718,1,0
4,22,0.689,1,0
5,22,0.664,1,0
6,23,0.649,1,0.059
7,28,0.627,0,0.225
8,34,0.628,1,0.423
9,32.5,0.651,1,0.572
10,35.5,0.71,0,0.678
11,36,0.805,0,0.73
12,46,0.891,1,0.74
13,268,0.941,0,0.697
14,159,0.966,1,0.607
15,53,0.972,1,0.461
16,61.5,0.972,1,0.284
17,78,0.97,1,0.101
18,69,0.971,1,0.002
19,240,0.971,1,0
20,46.5,0.977,1,0
21,34.5,0.982,1,0
22,24,0.983,1,0
23,28,0.984,0,0
24,25.5,0.983,1,0
25,29.5,0.98,0,0
26,29.5,0.975,1,0
27,21,0.968,1,0
28,20,0.961,1,0
29,21,0.948,0,0
30,139,0.934,1,0.052
31,265,0.933,1,0.222
32,150.5,0.948,1,0.412
33,37,0.962,1,0.571
34,30,0.968,1,0.676
35,33.5,0.973,0,0.728
36,47,0.972,0,0.727
37,63.5,0.965,1,0.685
38,48.5,0.954,0,0.597
39,35.5,0.943,0,0.464
40,33,0.924,1,0.293
41,41,0.889,0,0.109
42,63,0.847,1,0.002
43,75,0.82,1,0
44,258,0.807,1,0
45,27.5,0.803,0,0
46,26,0.797,1,0
47,30,0.8,1,0
48,22,0.82,0,0
49,22,0.827,1,0
50,25,0.832,1,0
51,23,0.835,1,0
52,21,0.836,0,0
53,20,0.822,0,0
54,22,0.797,1,0.062
55,30,0.783,0,0.241
56,242,0.83,1,0.427
57,259,0.856,1,0.575
58,141,0.849,1,0.656
59,31.5,0.84,1,0.652
60,32,0.829,1,0.658
61,23,0.817,1,0.676
62,35,0.808,1,0.597
63,50,0.801,1,0.351
64,53.5,0.783,1,0.212
65,72.5,0.75,1,0.081
66,78,0.724,1,0.002
67,79,0.713,0,0
68,77.5,0.705,1,0
69,132.5,0.697,0,0
70,18,0.674,1,0
71,27,0.64,1,0
72,20,0.605,1,0
73,20,0.575,1,0
74,21.5,0.554,1,0
75,20,0.533,1,0
76,21,0.515,1,0
77,23,0.459,0,0
78,23,0.413,0,0.039
79,26,0.391,0,0.168
80,229,0.49,1,0.353
81,33,0.541,0,0.496
82,38,0.521,0,0.597
83,34,0.492,1,0.654
84,140,0.465,0,0.67
85,172.5,0.443,1,0.66
86,65,0.428,1,0.59
87,56,0.41,1,0.457
88,34.5,0.38,1,0.275
89,27.5,0.35,1,0.083
90,61,0.341,1,0.002
91,67.5,0.315,0,0
92,73.5,0.294,0,0
93,143.5,0.271,1,0
94,31,0.264,1,0
95,32,0.26,1,0
96,20,0.26,0,0
97,25,0.263,1,0
98,21.5,0.265,1,0
99,20,0.271,1,0
100,21,0.275,1,0
101,24,0.268,1,0
102,22,0.262,1,0.062
103,26.5,0.256,1,0.233
104,33,0.335,1,0.41
105,140,0.395,1,0.547
106,32,0.409,1,0.654
107,157,0.425,1,0.707
108,166,0.451,0,0.69
109,46.5,0.482,1,0.651
110,39,0.513,0,0.567
111,35.5,0.52,0,0.45
112,32,0.475,1,0.289
113,45.5,0.389,1,0.112
114,57,0.342,1,0.003
115,69.5,0.318,1,0
116,65,0.284,1,0
117,138,0.257,0,0
118,32,0.243,1,0
119,30,0.288,0,0
120,22,0.307,1,0
121,23,0.307,1,0
122,21,0.298,0,0
123,20,0.315,1,0
124,20,0.302,1,0
125,22,0.291,1,0
126,31,0.274,1,0.071
127,31,0.235,1,0.27
128,147,0.249,1,0.465
129,250,0.267,1,0.615
130,32,0.256,0,0.715
131,32,0.253,1,0.766
132,25,0.262,1,0.771
133,30.5,0.285,0,0.73
134,62.5,0.326,1,0.642
135,68,0.367,0,0.498
136,67,0.386,1,0.318
137,67,0.403,1,0.12
138,39,0.408,0,0.003
139,32,0.404,0,0
140,36.5,0.391,0,0
141,33.5,0.382,1,0
142,34,0.374,1,0
143,41,0.377,1,0
144,26,0.397,1,0
145,23,0.399,1,0
146,21.5,0.404,1,0
147,20,0.404,0,0
148,22,0.395,0,0
149,22,0.393,1,0
150,22,0.391,1,0.07
151,27,0.379,1,0.253
152,35.5,0.419,1,0.437
153,36,0.461,0,0.584
154,33,0.511,1,0.687
155,261,0.57,0,0.739
156,155,0.616,1,0.735
157,56,0.638,0,0.686
158,50,0.652,0,0.588
159,32.5,0.654,1,0.442
160,26,0.639,1,0.268
161,39,0.584,1,0.097
162,69.5,0.527,0,0.003
163,74.5,0.507,1,0
164,77.5,0.494,1,0
165,138,0.498,1,0
166,29,0.493,1,0
167,24,0.498,1,0
0,22,0.847,1,0
1,22,0.794,1,0
2,22,0.752,0,0
3,22,0.718,0,0
4,22,0.689,0,0
5,22,0.664,1,0
6,24,0.649,1,0.069
7,26,0.627,1,0.258
8,131.5,0.628,1,0.453
9,39.5,0.651,1,0.602
10,40.5,0.71,1,0.699
11,40.5,0.805,1,0.749
12,45,0.891,1,0.751
13,272,0.941,0,0.71
14,42,0.966,1,0.622
15,37.5,0.972,1,0.479
16,45.5,0.972,1,0.302
17,65,0.97,1,0.113
18,60.5,0.971,1,0.004
19,54,0.971,1,0
20,59,0.977,1,0
21,33.5,0.982,0,0
22,36,0.983,1,0
23,36,0.984,1,0
24,20,0.983,1,0
25,20,0.98,1,0
26,21.5,0.975,1,0
27,24,0.968,1,0
28,22,0.961,0,0
29,20,0.948,0,0
30,24,0.934,1,0.069
31,31.5,0.933,1,0.249
32,32.5,0.948,0,0.434
33,28.5,0.962,1,0.584
34,31,0.968,1,0.685
35,27,0.973,0,0.736
36,43,0.972,1,0.736
37,35,0.965,1,0.694
38,146.5,0.954,1,0.606
39,258,0.943,0,0.469
40,53.5,0.924,1,0.291
41,63,0.889,1,0.114
42,64,0.847,1,0.004
43,176,0.82,1,0
44,68.5,0.807,1,0
45,34,0.803,0,0
46,25,0.797,1,0
47,32,0.8,0,0
48,23,0.82,1,0
49,28.5,0.827,1,0
50,24,0.832,0,0
51,20,0.835,1,0
52,20,0.836,1,0
53,21,0.822,1,0
54,23,0.797,1,0.069
55,24,0.783,1,0.246
56,27,0.83,0,0.428
57,30,0.856,1,0.57
58,29.5,0.849,1,0.67
59,28,0.84,0,0.721
60,33.5,0.829,0,0.726
61,273,0.817,1,0.682
62,52.5,0.808,1,0.593
63,74,0.801,1,0.461
64,72,0.783,1,0.292
65,71,0.75,1,0.112
66,40.5,0.724,1,0.004
67,273,0.713,1,0
68,182.5,0.705,0,0
69,35.5,0.697,1,0
70,29,0.674,0,0
71,30,0.64,1,0
72,20,0.605,1,0
73,23,0.575,1,0
74,24,0.554,1,0
75,23,0.533,0,0
76,22,0.515,0,0
77,22,0.459,1,0
78,27,0.413,1,0.068
79,30,0.391,1,0.239
80,33,0.49,0,0.418
81,29.5,0.541,1,0.564
82,30,0.521,0,0.663
83,33.5,0.492,1,0.714
84,41.5,0.465,1,0.725
85,278.5,0.443,1,0.685
86,166,0.428,1,0.6
87,38,0.41,1,0.465
88,56.5,0.38,1,0.294
89,71.5,0.35,1,0.114
90,76,0.341,1,0.005
91,160.5,0.315,1,0
92,151.5,0.294,1,0
93,28.5,0.271,1,0
94,30,0.264,1,0
95,34,0.26,0,0
96,21.5,0.26,1,0
97,26.5,0.263,0,0
98,24,0.265,0,0
99,22,0.271,1,0
100,20,0.275,1,0
101,21,0.268,1,0
102,24,0.262,1,0.069
103,25,0.256,1,0.241
104,258,0.335,1,0.421
105,133,0.395,1,0.546
106,35,0.409,0,0.643
107,33.5,0.425,1,0.692
108,38.5,0.451,0,0.695
109,58,0.482,0,0.653
110,56,0.513,0,0.566
111,59,0.52,1,0.435
112,68,0.475,0,0.272
113,64,0.389,1,0.105
114,58.5,0.342,1,0.004
115,53.5,0.318,1,0
116,144,0.284,0,0
117,128,0.257,0,0
118,32,0.243,1,0
119,31,0.288,1,0
120,20,0.307,1,0
121,30.5,0.307,1,0
122,32,0.298,1,0
123,22,0.315,1,0
124,22,0.302,0,0
125,21,0.291,1,0
126,25,0.274,1,0.071
127,32,0.235,1,0.247
128,132,0.249,1,0.43
129,36,0.267,1,0.579
130,41,0.256,0,0.68
131,152.5,0.253,1,0.733
132,54,0.262,1,0.744
133,42.5,0.285,1,0.706
134,20,0.326,1,0.621
135,25,0.367,1,0.479
136,51,0.386,1,0.305
137,59.5,0.403,1,0.119
138,53.5,0.408,1,0.005
139,265,0.404,0,0
140,61,0.391,1,0
141,28.5,0.382,1,0
142,29,0.374,1,0
143,32,0.377,1,0
144,28,0.397,1,0
145,20,0.399,1,0
146,20,0.404,0,0
147,22,0.404,1,0
148,21,0.395,1,0
149,20,0.393,1,0
150,29,0.391,1,0.077
151,37,0.379,0,0.256
152,37.5,0.419,1,0.437
153,43,0.461,1,0.568
154,35.5,0.511,0,0.664
155,150.5,0.57,0,0.712
156,276.5,0.616,0,0.695
157,165,0.638,1,0.652
158,56,0.652,1,0.564
159,41.5,0.654,1,0.433
160,39,0.639,1,0.269
161,48,0.584,1,0.104
162,69.5,0.527,1,0.005
163,160,0.507,0,0
164,160,0.494,0,0
165,30,0.498,0,0
166,30,0.493,0,0
167,28,0.498,1,0
0,20,0.847,1,0
1,25,0.794,1,0
2,30,0.752,0,0
3,21,0.718,1,0
4,23,0.689,0,0
5,21,0.664,1,0
6,27,0.649,1,0.065
7,31,0.627,1,0.224
8,28,0.628,0,0.397
9,34,0.651,1,0.542
10,32,0.71,1,0.643
11,37.5,0.805,1,0.695
12,44,0.891,1,0.699
13,46.5,0.941,1,0.657
14,287.5,0.966,1,0.569
15,298,0.972,0,0.424
16,68.5,0.972,1,0.264
17,77,0.97,1,0.102
18,44.5,0.971,0,0.005
19,58,0.971,1,0
20,56,0.977,1,0
21,131.5,0.982,1,0
22,34,0.983,1,0
23,27,0.984,1,0
24,26,0.983,1,0
25,20,0.98,1,0
26,29,0.975,1,0
27,24,0.968,1,0
28,21,0.961,1,0
29,21,0.948,1,0
30,23,0.934,1,0.062
31,29,0.933,1,0.216
32,35,0.948,0,0.384
33,32.5,0.962,1,0.527
34,151.5,0.968,1,0.628
35,270,0.973,1,0.682
36,31,0.972,0,0.658
37,50,0.965,1,0.618
38,66.5,0.954,0,0.527
39,67,0.943,0,0.404
40,62.5,0.924,1,0.25
41,73,0.889,1,0.097
42,44,0.847,1,0.005
43,47,0.82,1,0
44,63,0.807,0,0
45,236,0.803,1,0
46,28,0.797,0,0
47,28,0.8,1,0
48,26,0.82,1,0
49,23,0.827,1,0
50,24,0.832,0,0
51,23,0.835,1,0
52,22,0.836,1,0
53,24,0.822,1,0
54,27,0.797,1,0.066
55,148,0.783,1,0.222
56,267.5,0.83,1,0.392
57,34.5,0.856,0,0.534
58,33,0.849,0,0.631
59,34,0.84,0,0.684
60,33,0.829,1,0.707
61,40.5,0.817,1,0.667
62,56.5,0.808,1,0.58
63,57,0.801,1,0.454
64,38.5,0.783,1,0.288
65,30.5,0.75,1,0.116
66,49.5,0.724,1,0.007
67,155,0.713,1,0
68,68,0.705,0,0
69,25.5,0.697,0,0
70,28,0.674,1,0
71,27,0.64,1,0
72,32.5,0.605,1,0
73,29,0.575,1,0
74,24.5,0.554,1,0
75,20,0.533,1,0
76,20,0.515,1,0
77,22,0.459,1,0
78,32,0.413,1,0.068
79,270,0.391,1,0.22
80,475,0.49,1,0.381
81,30,0.541,1,0.513
82,28,0.521,1,0.595
83,36.5,0.492,0,0.621
84,50,0.465,1,0.62
85,52.5,0.443,1,0.581
86,41,0.428,1,0.501
87,28.5,0.41,0,0.38
88,42,0.38,1,0.233
89,61,0.35,1,0.096
90,48.5,0.341,1,0.006
91,60,0.315,1,0
92,49,0.294,1,0
93,30.5,0.271,1,0
94,28,0.264,1,0
95,27,0.26,1,0
96,22,0.26,1,0
97,22,0.263,1,0
98,23,0.265,1,0
99,23,0.271,1,0
100,21,0.275,0,0
101,22,0.268,0,0
102,23,0.262,1,0.046
103,29,0.256,1,0.163
104,153,0.335,0,0.337
105,269.5,0.395,1,0.492
106,153,0.409,1,0.578
107,36.5,0.425,0,0.619
108,50.5,0.451,1,0.618
109,55.5,0.482,1,0.576
110,44,0.513,1,0.502
111,48.5,0.52,1,0.396
112,61.5,0.475,1,0.238
113,57,0.389,1,0.097
114,60.5,0.342,1,0.007
115,180,0.318,1,0
116,169.5,0.284,0,0
117,38.5,0.257,1,0
118,27,0.243,1,0
119,30,0.288,1,0
120,30,0.307,1,0
121,24.5,0.307,1,0
122,27,0.298,1,0
123,21,0.315,1,0
124,20,0.302,1,0
125,22,0.291,1,0
126,26,0.274,1,0.059
127,29.5,0.235,1,0.197
128,28,0.249,1,0.349
129,30,0.267,1,0.471
130,33,0.256,0,0.561
131,36,0.253,1,0.601
132,28.5,0.262,1,0.606
133,164,0.285,1,0.56
134,282.5,0.326,1,0.488
135,171,0.367,0,0.379
136,60.5,0.386,0,0.231
137,53,0.403,1,0.102
138,53,0.408,1,0.007
139,56,0.404,1,0
140,46,0.391,1,0
141,229.5,0.382,1,0
142,33,0.374,0,0
143,31,0.377,1,0
144,25.5,0.397,1,0
145,25.5,0.399,1,0
146,22,0.404,1,0
147,20,0.404,0,0
148,22,0.395,1,0
149,23,0.393,0,0
150,23,0.391,1,0.074
151,141,0.379,0,0.238
152,128.5,0.419,1,0.403
153,28,0.461,0,0.527
154,28.5,0.511,0,0.619
155,35.5,0.57,1,0.661
156,40.5,0.616,1,0.664
157,57.5,0.638,1,0.617
158,65,0.652,1,0.531
159,61.5,0.654,0,0.406
160,72,0.639,1,0.254
161,61.5,0.584,1,0.109
162,58,0.527,1,0.008
163,53,0.507,1,0
164,261.5,0.494,1,0
165,42,0.498,0,0
166,36,0.493,0,0
167,35,0.498,1,0
0,20,0.847,1,0
1,20,0.794,0,0
2,20,0.752,1,0
3,21,0.718,1,0
4,21,0.689,1,0
5,22,0.664,1,0
6,26,0.649,1,0.069
7,26,0.627,0,0.215
8,32,0.628,1,0.364
9,132,0.651,0,0.495
10,34.5,0.71,1,0.616
11,34.5,0.805,1,0.683
12,149.5,0.891,1,0.702
13,273.5,0.941,0,0.665
14,54.5,0.966,1,0.579
15,36,0.972,1,0.438
16,54,0.972,1,0.275
17,56.5,0.97,1,0.113
18,53,0.971,1,0.008
19,153.5,0.971,0,0
20,55.5,0.977,1,0
21,41,0.982,1,0
22,21,0.983,1,0
23,27,0.984,1,0
24,31,0.983,1,0
25,27,0.98,0,0
26,23,0.975,1,0
27,20,0.968,1,0
28,21,0.961,1,0
29,22,0.948,0,0
30,27,0.934,1,0.077
31,26,0.933,1,0.226
32,135,0.948,1,0.343
33,30,0.962,1,0.428
34,33,0.968,1,0.48
35,146,0.973,0,0.497
36,256,0.972,1,0.57
37,136.5,0.965,1,0.568
38,21.5,0.954,0,0.488
39,20,0.943,1,0.382
40,53,0.924,1,0.248
41,81,0.889,1,0.102
42,62.5,0.847,1,0.008
43,136,0.82,0,0
44,70,0.807,1,0
45,36.5,0.803,0,0
46,35,0.797,1,0
47,29,0.8,1,0
48,32.5,0.82,0,0
49,28,0.827,0,0
50,21.5,0.832,0,0
51,22,0.835,1,0
52,22,0.836,0,0
53,21,0.822,1,0.001
54,30,0.797,1,0.08
55,34,0.783,1,0.247
56,37.5,0.83,1,0.419
57,136,0.856,0,0.559
58,38.5,0.849,1,0.657
59,143.5,0.84,1,0.709
60,261,0.829,1,0.717
61,42,0.817,1,0.673
62,38.5,0.808,1,0.589
63,51.5,0.801,1,0.445
64,55,0.783,1,0.283
65,51,0.75,1,0.117
66,43,0.724,0,0.009
67,153,0.713,0,0
