,power,Wind,GridAvailability,SolarGen
85,2.5,0.443,1,0.733
86,34.5,0.428,0,0.643
87,40,0.41,1,0.488
88,60,0.38,1,0.297
89,40,0.35,1,0.09
90,21,0.341,1,0
91,18,0.315,0,0
92,35,0.294,1,0
93,32.5,0.271,1,0
94,18,0.264,1,0
95,12,0.26,1,0
96,0,0.26,0,0
97,0,0.263,0,0
98,0,0.265,1,0
99,0,0.271,1,0
100,0,0.275,1,0
101,0,0.268,0,0
102,24,0.262,1,0.043
103,15,0.256,1,0.257
104,9,0.335,1,0.468
105,0,0.395,1,0.626
106,5,0.409,1,0.728
107,2.5,0.425,1,0.78
108,0,0.451,1,0.775
109,0,0.482,1,0.734
110,42.5,0.513,1,0.643
111,34.5,0.52,0,0.499
112,85,0.475,1,0.307
113,40,0.389,1,0.095
114,22,0.342,1,0
115,37,0.318,1,0
116,27,0.284,1,0
117,18,0.257,1,0
118,21,0.243,1,0
119,0,0.288,1,0
120,0,0.307,1,0
121,0,0.307,1,0
122,6,0.298,1,0
123,6,0.315,0,0
124,0,0.302,0,0
125,0,0.291,1,0
126,18,0.274,1,0.044
127,24,0.235,0,0.257
128,12,0.249,1,0.475
129,2.5,0.267,1,0.628
130,2.5,0.256,1,0.629
131,0,0.253,1,0.516
132,5,0.262,1,0.431
133,42.5,0.285,1,0.519
134,72,0.326,1,0.64
135,45,0.367,1,0.494
136,47.5,0.386,1,0.287
137,25,0.403,1,0.094
138,20.5,0.408,0,0
139,15,0.404,1,0
140,14.5,0.391,0,0
141,18,0.382,0,0
142,24,0.374,1,0
143,0,0.377,1,0
144,0,0.397,1,0
145,0,0.399,1,0
146,0,0.404,1,0
147,0,0.404,1,0
148,0,0.395,1,0
149,0,0.393,1,0
150,12,0.391,1,0.046
151,21,0.379,0,0.265
152,12,0.419,1,0.481
153,0,0.461,1,0.642
154,0,0.511,1,0.749
155,0,0.57,1,0.803
156,20,0.616,1,0.802
157,40,0.638,0,0.759
158,25,0.652,0,0.667
159,10,0.654,1,0.521
160,57,0.639,1,0.324
161,62,0.584,1,0.105
162,68,0.527,1,0
163,12,0.507,1,0
164,15,0.494,1,0
165,20.5,0.498,1,0
166,24,0.493,1,0
167,0,0.498,1,0
0,8.5,0.847,1,0
1,5.5,0.794,0,0
2,0,0.752,1,0
3,0,0.718,1,0
4,0,0.689,1,0
5,0,0.664,1,0
6,18,0.649,0,0.045
7,24,0.627,0,0.253
8,9,0.628,1,0.464
9,6,0.651,1,0.613
10,11,0.71,1,0.718
11,0,0.805,1,0.772
12,42.5,0.891,1,0.777
13,50,0.941,1,0.733
14,22.5,0.966,1,0.64
15,0,0.972,0,0.491
16,0,0.972,1,0.297
17,20,0.97,0,0.092
18,57.5,0.971,1,0
19,69,0.971,1,0
20,46.5,0.977,1,0
21,24,0.982,1,0
22,33,0.983,1,0
23,12,0.984,1,0
24,2.5,0.983,1,0
25,2.5,0.98,1,0
26,0,0.975,1,0
27,0,0.968,1,0
28,0,0.961,0,0
29,0,0.948,1,0
30,12,0.934,0,0.044
31,15,0.933,1,0.232
32,14,0.948,0,0.434
33,7.5,0.962,1,0.591
34,0,0.968,1,0.695
35,0,0.973,1,0.747
36,12,0.972,1,0.751
37,52,0.965,1,0.705
38,2.5,0.954,0,0.609
39,5,0.943,1,0.451
40,2.5,0.924,1,0.261
41,40,0.889,1,0.081
42,51.5,0.847,0,0
43,32,0.82,1,0
44,15,0.807,0,0
45,24,0.803,1,0
46,24,0.797,1,0
47,0,0.8,1,0
48,5,0.82,1,0
49,0,0.827,1,0
50,0,0.832,1,0
51,0,0.835,1,0
52,0,0.836,0,0
53,6,0.822,0,0
54,18,0.797,1,0.037
55,18,0.783,0,0.205
56,14,0.83,1,0.397
57,7.5,0.856,0,0.57
58,5,0.849,1,0.676
59,20,0.84,1,0.73
60,40,0.829,1,0.728
61,5,0.817,1,0.679
62,40,0.808,0,0.569
63,60,0.801,0,0.423
64,48.5,0.783,1,0.252
65,19.5,0.75,1,0.079
66,18,0.724,0,0
67,23.5,0.713,1,0
68,24,0.705,1,0
69,24,0.697,0,0
70,12,0.674,1,0
71,0,0.64,0,0
72,2.5,0.605,1,0
73,2.5,0.575,1,0
74,0,0.554,0,0
75,0,0.533,1,0
76,6,0.515,1,0
77,6,0.459,0,0
78,6,0.413,0,0.038
79,15,0.391,0,0.198
80,12,0.49,1,0.401
81,14.5,0.541,0,0.56
82,8.5,0.521,1,0.667
83,2.5,0.492,1,0.721
84,10,0.465,0,0.694
85,0,0.443,1,0.643
86,40,0.428,1,0.535
87,25,0.41,1,0.399
88,7.5,0.38,1,0.232
89,40,0.35,1,0.071
90,32,0.341,1,0
91,60.5,0.315,0,0
92,23.5,0.294,1,0
93,24,0.271,1,0
94,24,0.264,1,0
95,0,0.26,0,0
96,0,0.26,1,0
97,0,0.263,0,0
98,6,0.265,1,0
99,0,0.271,1,0
100,3,0.275,0,0
101,3,0.268,1,0
102,12,0.262,1,0.036
103,18,0.256,0,0.188
104,11.5,0.335,0,0.368
105,7.5,0.395,0,0.522
106,10,0.409,1,0.629
107,0,0.425,0,0.684
108,5,0.451,0,0.655
109,11,0.482,1,0.587
110,17,0.513,0,0.453
111,31,0.52,0,0.327
112,80,0.475,1,0.199
113,66,0.389,1,0.062
114,35,0.342,1,0
115,18,0.318,0,0
116,24,0.284,1,0
117,21,0.257,1,0
118,18,0.243,1,0
119,0,0.288,1,0
120,2.5,0.307,0,0
121,2.5,0.307,0,0
122,0,0.298,1,0
123,0,0.315,0,0
124,0,0.302,1,0
125,0,0.291,0,0
126,18,0.274,1,0.036
127,24,0.235,1,0.188
128,17,0.249,1,0.368
129,2.5,0.267,0,0.521
130,12,0.256,1,0.625
131,5,0.253,1,0.678
132,5,0.262,1,0.669
133,0,0.285,1,0.609
134,20,0.326,1,0.487
135,40,0.367,1,0.386
136,62.5,0.386,1,0.225
137,54.5,0.403,1,0.073
138,95,0.408,1,0
139,26.5,0.404,0,0
140,24,0.391,1,0
141,21,0.382,0,0
142,21,0.374,1,0
143,0,0.377,1,0
144,5,0.397,1,0
145,5,0.399,0,0
146,0,0.404,1,0
147,0,0.404,1,0
148,0,0.395,0,0
149,6,0.393,1,0
150,9,0.391,1,0.042
151,18,0.379,0,0.21
152,11,0.419,0,0.399
153,5,0.461,1,0.554
154,2.5,0.511,0,0.661
155,0,0.57,1,0.717
156,40,0.616,0,0.715
157,40,0.638,1,0.676
158,45,0.652,1,0.587
159,0,0.654,1,0.448
160,40,0.639,1,0.272
161,52,0.584,1,0.09
162,20.5,0.527,1,0
163,20,0.507,1,0
164,20.5,0.494,1,0
165,21,0.498,1,0
166,15,0.493,1,0
167,0,0.498,1,0
0,11,0.847,1,0
1,8.5,0.794,1,0
2,0,0.752,0,0
3,0,0.718,1,0
4,0,0.689,1,0
5,0,0.664,0,0
6,18,0.649,1,0.052
7,26,0.627,1,0.239
8,25.5,0.628,1,0.433
9,8.5,0.651,1,0.577
10,0,0.71,1,0.682
11,5,0.805,0,0.739
12,2.5,0.891,1,0.75
13,0,0.941,0,0.711
14,0,0.966,1,0.623
15,40,0.972,0,0.486
16,82.5,0.972,1,0.304
17,45,0.97,1,0.105
18,69,0.971,1,0
19,38,0.971,1,0
20,23.5,0.977,0,0
21,24,0.982,0,0
22,21,0.983,0,0
23,0,0.984,1,0
24,0,0.983,1,0
25,0,0.98,1,0
26,6,0.975,1,0
27,6,0.968,1,0
28,6,0.961,1,0
29,0,0.948,1,0
30,15,0.934,1,0.056
31,18,0.933,1,0.253
32,9,0.948,1,0.452
33,14.5,0.962,1,0.608
34,11,0.968,1,0.712
35,2.5,0.973,1,0.766
36,0,0.972,1,0.769
37,0,0.965,0,0.728
38,22.5,0.954,1,0.639
39,45,0.943,1,0.494
40,45,0.924,1,0.308
41,45,0.889,1,0.107
42,49,0.847,0,0.001
43,23,0.82,1,0
44,20,0.807,1,0
45,21,0.803,0,0
46,24,0.797,1,0
47,0,0.8,1,0
48,8.5,0.82,1,0
49,11,0.827,0,0
50,6,0.832,1,0
51,3,0.835,0,0
52,0,0.836,1,0
53,3,0.822,1,0
54,15,0.797,0,0.056
55,24,0.783,0,0.24
56,12,0.83,1,0.452
57,0,0.856,0,0.613
58,2.5,0.849,1,0.717
59,2.5,0.84,1,0.77
60,12,0.829,0,0.769
61,17,0.817,1,0.725
62,5,0.808,1,0.632
63,42.5,0.801,0,0.488
64,65,0.783,1,0.301
65,82.5,0.75,1,0.104
66,52,0.724,1,0.001
67,12,0.713,0,0
68,26,0.705,1,0
69,26.5,0.697,1,0
70,24,0.674,1,0
71,0,0.64,0,0
72,3,0.605,1,0
73,6,0.575,1,0
74,6,0.554,0,0
75,3,0.533,1,0
76,0,0.515,1,0
77,0,0.459,0,0
78,21,0.413,0,0.056
79,21,0.391,1,0.242
80,12,0.49,0,0.438
81,6,0.541,1,0.594
82,12,0.521,0,0.697
83,8.5,0.492,1,0.75
84,5,0.465,1,0.777
85,7.5,0.443,1,0.734
86,45,0.428,0,0.643
87,51,0.41,1,0.488
88,11,0.38,1,0.303
89,20,0.35,1,0.106
90,60.5,0.341,1,0.001
91,63,0.315,1,0
92,40.5,0.294,1,0
93,12,0.271,1,0
94,18,0.264,1,0
95,0,0.26,1,0
96,0,0.26,1,0
97,0,0.263,0,0
98,0,0.265,1,0
99,0,0.271,1,0
100,0,0.275,1,0
101,0,0.268,1,0
102,9,0.262,1,0.051
103,21,0.256,1,0.223
104,18,0.335,1,0.414
105,5,0.395,0,0.576
106,7.5,0.409,0,0.688
107,5,0.425,1,0.736
108,5,0.451,0,0.715
109,0,0.482,0,0.648
110,0,0.513,1,0.577
111,60,0.52,1,0.446
112,60,0.475,1,0.273
113,10,0.389,1,0.094
114,14.5,0.342,1,0.001
115,23,0.318,1,0
116,27,0.284,0,0
117,33,0.257,1,0
118,30,0.243,1,0
119,6,0.288,1,0
120,2.5,0.307,1,0
121,0,0.307,1,0
122,3,0.298,0,0
123,3,0.315,0,0
124,0,0.302,0,0
125,3,0.291,0,0
126,15,0.274,1,0.052
127,24,0.235,1,0.194
128,9,0.249,1,0.311
129,5,0.267,1,0.406
130,14.5,0.256,1,0.578
131,12,0.253,0,0.692
132,8.5,0.262,1,0.743
133,5,0.285,1,0.702
134,0,0.326,1,0.613
135,0,0.367,0,0.455
136,0,0.386,1,0.276
137,7.5,0.403,1,0.094
138,60,0.408,1,0.001
139,57,0.404,1,0
140,37.5,0.391,1,0
141,20.5,0.382,1,0
142,27,0.374,0,0
143,0,0.377,0,0
144,5,0.397,1,0
145,5,0.399,1,0
146,6,0.404,1,0
147,6,0.404,1,0
148,6,0.395,1,0
149,0,0.393,1,0
150,15,0.391,1,0.054
151,24,0.379,1,0.231
152,17,0.419,1,0.422
153,17,0.461,1,0.58
154,0,0.511,0,0.686
155,0,0.57,1,0.74
156,0,0.616,0,0.745
157,22.5,0.638,1,0.704
158,45,0.652,0,0.615
159,22.5,0.654,0,0.476
160,60,0.639,1,0.294
161,65,0.584,1,0.104
162,15,0.527,1,0.001
163,27,0.507,1,0
164,30,0.494,1,0
165,29.5,0.498,0,0
166,21,0.493,1,0
167,0,0.498,0,0
0,6,0.847,1,0
1,3,0.794,1,0
2,0,0.752,1,0
3,3,0.718,1,0
4,6,0.689,1,0
5,0,0.664,1,0
6,18,0.649,1,0.059
7,15,0.627,0,0.225
8,22,0.628,1,0.423
9,6,0.651,1,0.572
10,12,0.71,0,0.678
11,6,0.805,0,0.73
12,6,0.891,1,0.74
13,26,0.941,0,0.697
14,40,0.966,1,0.607
15,40,0.972,1,0.461
16,40,0.972,1,0.284
17,5,0.97,1,0.101
18,45.5,0.971,1,0.002
19,28,0.971,1,0
20,25.5,0.977,1,0
21,18,0.982,1,0
22,12,0.983,1,0
23,0,0.984,0,0
24,5,0.983,1,0
25,6,0.98,0,0
26,0,0.975,1,0
27,0,0.968,1,0
28,0,0.961,1,0
29,0,0.948,0,0
30,6,0.934,1,0.052
31,26.5,0.933,1,0.222
32,11.5,0.948,1,0.412
33,12,0.962,1,0.571
34,14.5,0.968,1,0.676
35,5,0.973,0,0.728
36,5,0.972,0,0.727
37,7.5,0.965,1,0.685
38,2.5,0.954,0,0.597
39,40,0.943,0,0.464
40,40,0.924,1,0.293
41,20,0.889,0,0.109
42,14,0.847,1,0.002
43,28.5,0.82,1,0
44,47,0.807,1,0
45,24,0.803,0,0
46,12,0.797,1,0
47,0,0.8,1,0
48,0,0.82,0,0
49,0,0.827,1,0
50,0,0.832,1,0
51,6,0.835,1,0
52,0,0.836,0,0
53,0,0.822,0,0
54,3,0.797,1,0.062
55,24,0.783,0,0.241
56,15,0.83,1,0.427
57,0,0.856,1,0.575
58,2.5,0.849,1,0.656
59,22.5,0.84,1,0.652
60,25,0.829,1,0.658
61,7.5,0.817,1,0.676
62,5,0.808,1,0.597
63,30,0.801,1,0.351
64,40,0.783,1,0.212
65,62.5,0.75,1,0.081
66,78.5,0.724,1,0.002
67,73,0.713,0,0
68,38,0.705,1,0
69,18,0.697,0,0
70,24,0.674,1,0
71,0,0.64,1,0
72,0,0.605,1,0
73,0,0.575,1,0
74,0,0.554,1,0
75,0,0.533,1,0
76,3,0.515,1,0
77,6,0.459,0,0
78,3,0.413,0,0.039
79,15,0.391,0,0.168
80,22,0.49,1,0.353
81,7.5,0.541,0,0.496
82,5,0.521,0,0.597
83,5,0.492,1,0.654
84,0,0.465,0,0.67
85,13.5,0.443,1,0.66
86,72,0.428,1,0.59
87,80,0.41,1,0.457
88,42.5,0.38,1,0.275
89,22.5,0.35,1,0.083
90,18,0.341,1,0.002
91,24,0.315,0,0
92,24,0.294,0,0
93,24,0.271,1,0
94,24,0.264,1,0
95,12,0.26,1,0
96,0,0.26,0,0
97,6,0.263,1,0
98,3,0.265,1,0
99,0,0.271,1,0
100,0,0.275,1,0
101,6,0.268,1,0
102,15,0.262,1,0.062
103,18,0.256,1,0.233
104,9,0.335,1,0.41
105,0,0.395,1,0.547
106,0,0.409,1,0.654
107,5,0.425,1,0.707
108,2.5,0.451,0,0.69
109,0,0.482,1,0.651
110,12,0.513,0,0.567
111,45,0.52,0,0.45
112,80,0.475,1,0.289
113,82.5,0.389,1,0.112
114,83,0.342,1,0.003
115,22.5,0.318,1,0
116,32,0.284,1,0
117,29.5,0.257,0,0
118,21,0.243,1,0
119,0,0.288,0,0
120,0,0.307,1,0
121,5,0.307,1,0
122,0,0.298,0,0
123,0,0.315,1,0
124,0,0.302,1,0
125,0,0.291,1,0
126,12,0.274,1,0.071
127,18,0.235,1,0.27
128,18,0.249,1,0.465
129,12,0.267,1,0.615
130,8.5,0.256,0,0.715
131,22.5,0.253,1,0.766
132,22.5,0.262,1,0.771
133,2.5,0.285,0,0.73
134,2.5,0.326,1,0.642
135,5,0.367,0,0.498
136,85,0.386,1,0.318
137,25,0.403,1,0.12
138,17.5,0.408,0,0.003
139,34.5,0.404,0,0
140,58.5,0.391,0,0
141,21,0.382,1,0
142,21,0.374,1,0
143,0,0.377,1,0
144,0,0.397,1,0
145,0,0.399,1,0
146,0,0.404,1,0
147,0,0.404,0,0
148,6,0.395,0,0
149,3,0.393,1,0
150,15,0.391,1,0.07
151,20.5,0.379,1,0.253
152,8,0.419,1,0.437
153,0,0.461,0,0.584
154,0,0.511,1,0.687
155,5,0.57,0,0.739
156,2.5,0.616,1,0.735
157,5,0.638,0,0.686
158,48.5,0.652,0,0.588
159,2.5,0.654,1,0.442
160,25,0.639,1,0.268
161,40,0.584,1,0.097
162,97.5,0.527,0,0.003
163,55,0.507,1,0
164,33,0.494,1,0
165,26.5,0.498,1,0
166,24,0.493,1,0
167,12,0.498,1,0
0,0,0.847,1,0
1,0,0.794,1,0
2,0,0.752,0,0
3,0,0.718,0,0
4,0,0.689,0,0
5,0,0.664,1,0
6,18,0.649,1,0.069
7,12,0.627,1,0.258
8,8,0.628,1,0.453
9,0,0.651,1,0.602
10,5,0.71,1,0.699
11,2.5,0.805,1,0.749
12,0,0.891,1,0.751
13,20,0.941,0,0.71
14,20,0.966,1,0.622
15,25,0.972,1,0.479
16,31,0.972,1,0.302
17,57,0.97,1,0.113
18,51,0.971,1,0.004
19,46.5,0.971,1,0
20,55.5,0.977,1,0
21,23.5,0.982,0,0
22,24,0.983,1,0
23,0,0.984,1,0
24,2.5,0.983,1,0
25,2.5,0.98,1,0
26,0,0.975,1,0
27,0,0.968,1,0
28,6,0.961,0,0
29,3,0.948,0,0
30,18,0.934,1,0.069
31,24,0.933,1,0.249
32,6,0.948,0,0.434
33,11,0.962,1,0.584
34,12,0.968,1,0.685
35,6,0.973,0,0.736
36,20,0.972,1,0.736
37,22.5,0.965,1,0.694
38,5,0.954,1,0.606
39,5,0.943,0,0.469
40,5,0.924,1,0.291
41,42.5,0.889,1,0.114
42,54.5,0.847,1,0.004
43,54.5,0.82,1,0
44,29,0.807,1,0
45,12,0.803,0,0
46,15,0.797,1,0
47,0,0.8,0,0
48,6,0.82,1,0
49,0,0.827,1,0
50,3,0.832,0,0
51,3,0.835,1,0
52,0,0.836,1,0
53,0,0.822,1,0
54,9,0.797,1,0.069
55,21,0.783,1,0.246
56,12,0.83,0,0.428
57,0,0.856,1,0.57
58,0,0.849,1,0.67
59,0,0.84,0,0.721
60,2.5,0.829,0,0.726
61,5,0.817,1,0.682
62,45,0.808,1,0.593
63,0,0.801,1,0.461
64,11,0.783,1,0.292
65,14.5,0.75,1,0.112
66,8.5,0.724,1,0.004
67,23,0.713,1,0
68,38,0.705,0,0
69,18,0.697,1,0
70,24,0.674,0,0
71,0,0.64,1,0
72,0,0.605,1,0
73,0,0.575,1,0
74,0,0.554,1,0
75,0,0.533,0,0
76,3,0.515,0,0
77,3,0.459,1,0
78,9,0.413,1,0.068
79,12,0.391,1,0.239
80,6,0.49,0,0.418
81,0,0.541,1,0.564
82,0,0.521,0,0.663
83,7.5,0.492,1,0.714
84,25,0.465,1,0.725
85,45,0.443,1,0.685
86,65,0.428,1,0.6
87,0,0.41,1,0.465
88,0,0.38,1,0.294
89,0,0.35,1,0.114
90,37,0.341,1,0.005
91,72.5,0.315,1,0
92,29,0.294,1,0
93,20.5,0.271,1,0
94,21,0.264,1,0
95,0,0.26,0,0
96,8.5,0.26,1,0
97,5.5,0.263,0,0
98,0,0.265,0,0
99,0,0.271,1,0
100,0,0.275,1,0
101,0,0.268,1,0
102,15,0.262,1,0.069
103,18,0.256,1,0.241
104,14.5,0.335,1,0.421
105,2.5,0.395,1,0.546
106,5,0.409,0,0.643
107,5,0.425,1,0.692
108,0,0.451,0,0.695
109,40,0.482,0,0.653
110,0,0.513,0,0.566
111,80,0.52,1,0.435
112,42.5,0.475,0,0.272
113,17,0.389,1,0.105
114,24,0.342,1,0.004
115,50,0.318,1,0
116,43,0.284,0,0
117,17.5,0.257,0,0
118,21,0.243,1,0
119,6,0.288,1,0
120,0,0.307,1,0
121,2.5,0.307,1,0
122,0,0.298,1,0
123,0,0.315,1,0
124,0,0.302,0,0
125,0,0.291,1,0
126,15,0.274,1,0.071
127,27,0.235,1,0.247
128,18,0.249,1,0.43
129,17,0.267,1,0.579
130,17,0.256,0,0.68
131,7.5,0.253,1,0.733
132,2.5,0.262,1,0.744
133,0,0.285,1,0.706
134,80,0.326,1,0.621
135,20,0.367,1,0.479
136,42.5,0.386,1,0.305
137,22.5,0.403,1,0.119
138,60,0.408,1,0.005
139,29,0.404,0,0
140,26.5,0.391,1,0
141,21,0.382,1,0
142,24,0.374,1,0
143,0,0.377,1,0
144,0,0.397,1,0
145,0,0.399,1,0
146,6,0.404,0,0
147,0,0.404,1,0
148,6,0.395,1,0
149,3,0.393,1,0
150,18,0.391,1,0.077
151,24,0.379,0,0.256
152,14.5,0.419,1,0.437
153,5,0.461,1,0.568
154,5,0.511,0,0.664
155,0,0.57,0,0.712
156,5,0.616,0,0.695
157,32,0.638,1,0.652
158,48.5,0.652,1,0.564
159,45,0.654,1,0.433
160,25,0.639,1,0.269
161,67.5,0.584,1,0.104
162,8.5,0.527,1,0.005
163,32,0.507,0,0
164,38,0.494,0,0
165,15,0.498,0,0
166,24,0.493,0,0
167,0,0.498,1,0
0,0,0.847,1,0
1,2.5,0.794,1,0
2,0,0.752,0,0
3,0,0.718,1,0
4,0,0.689,0,0
5,0,0.664,1,0
6,15,0.649,1,0.065
7,20.5,0.627,1,0.224
8,14.5,0.628,0,0.397
9,0,0.651,1,0.542
10,0,0.71,1,0.643
11,0,0.805,1,0.695
12,45,0.891,1,0.699
13,32,0.941,1,0.657
14,0,0.966,1,0.569
15,12,0.972,0,0.424
16,12,0.972,1,0.264
17,20,0.97,1,0.102
18,54.5,0.971,0,0.005
19,17.5,0.971,1,0
20,45.5,0.977,1,0
21,26,0.982,1,0
22,18,0.983,1,0
23,0,0.984,1,0
24,5,0.983,1,0
25,2.5,0.98,1,0
26,3,0.975,1,0
27,6,0.968,1,0
28,0,0.961,1,0
29,0,0.948,1,0
30,15,0.934,1,0.062
31,18,0.933,1,0.216
32,9,0.948,0,0.384
33,6,0.962,1,0.527
34,14.5,0.968,1,0.628
35,13.5,0.973,1,0.682
36,42.5,0.972,0,0.658
37,40,0.965,1,0.618
38,40,0.954,0,0.527
39,40,0.943,0,0.404
40,40,0.924,1,0.25
41,20,0.889,1,0.097
42,40,0.847,1,0.005
43,23,0.82,1,0
44,31.5,0.807,0,0
45,20.5,0.803,1,0
46,24,0.797,0,0
47,12,0.8,1,0
48,0,0.82,1,0
49,0,0.827,1,0
50,0,0.832,0,0
51,3,0.835,1,0
52,3,0.836,1,0
53,0,0.822,1,0
54,6,0.797,1,0.066
55,27,0.783,1,0.222
56,29,0.83,1,0.392
57,5,0.856,0,0.534
58,0,0.849,0,0.631
59,0,0.84,0,0.684
60,0,0.829,1,0.707
61,20,0.817,1,0.667
62,40,0.808,1,0.58
63,5,0.801,1,0.454
64,42.5,0.783,1,0.288
65,0,0.75,1,0.116
66,18,0.724,1,0.007
67,45.5,0.713,1,0
68,63,0.705,0,0
69,24,0.697,0,0
70,9,0.674,1,0
71,0,0.64,1,0
72,2.5,0.605,1,0
73,2.5,0.575,1,0
74,0,0.554,1,0
75,0,0.533,1,0
76,0,0.515,1,0
77,0,0.459,1,0
78,21,0.413,1,0.068
79,26.5,0.391,1,0.22
80,17,0.49,1,0.381
81,2.5,0.541,1,0.513
82,5,0.521,1,0.595
83,8.5,0.492,0,0.621
84,12,0.465,1,0.62
85,11,0.443,1,0.581
86,42.5,0.428,1,0.501
87,42.5,0.41,0,0.38
88,2.5,0.38,1,0.233
89,8.5,0.35,1,0.096
90,31.5,0.341,1,0.006
91,41,0.315,1,0
92,24,0.294,1,0
93,24,0.271,1,0
94,24,0.264,1,0
95,6,0.26,1,0
96,0,0.26,1,0
97,0,0.263,1,0
98,0,0.265,1,0
99,0,0.271,1,0
100,6,0.275,0,0
101,3,0.268,0,0
102,6,0.262,1,0.046
103,14.5,0.256,1,0.163
104,11,0.335,0,0.337
105,0,0.395,1,0.492
106,0,0.409,1,0.578
107,2.5,0.425,0,0.619
108,12,0.451,1,0.618
109,40,0.482,1,0.576
110,40,0.513,1,0.502
111,17,0.52,1,0.396
112,37,0.475,1,0.238
113,80,0.389,1,0.097
114,54.5,0.342,1,0.007
115,37,0.318,1,0
116,28.5,0.284,0,0
117,26.5,0.257,1,0
118,21,0.243,1,0
119,0,0.288,1,0
120,0,0.307,1,0
121,0,0.307,1,0
122,0,0.298,1,0
123,0,0.315,1,0
124,3,0.302,1,0
125,6,0.291,1,0
126,12,0.274,1,0.059
127,18,0.235,1,0.197
128,11.5,0.249,1,0.349
129,0,0.267,1,0.471
130,5,0.256,0,0.561
131,7.5,0.253,1,0.601
132,11,0.262,1,0.606
133,12,0.285,1,0.56
134,32,0.326,1,0.488
135,51,0.367,0,0.379
136,62.5,0.386,0,0.231
137,22.5,0.403,1,0.102
138,40,0.408,1,0.007
139,24,0.404,1,0
140,21,0.391,1,0
141,29,0.382,1,0
142,21,0.374,0,0
143,0,0.377,1,0
144,0,0.397,1,0
145,0,0.399,1,0
146,0,0.404,1,0
147,0,0.404,0,0
148,0,0.395,1,0
149,0,0.393,0,0
150,21,0.391,1,0.074
151,18,0.379,0,0.238
152,6,0.419,1,0.403
153,0,0.461,0,0.527
154,10,0.511,0,0.619
155,7.5,0.57,1,0.661
156,5,0.616,1,0.664
157,27.5,0.638,1,0.617
158,25,0.652,1,0.531
159,0,0.654,0,0.406
160,2.5,0.639,1,0.254
161,62.5,0.584,1,0.109
162,92,0.527,1,0.008
163,35,0.507,1,0
164,21,0.494,1,0
165,24,0.498,0,0
166,21,0.493,0,0
167,12,0.498,1,0
0,0,0.847,1,0
1,0,0.794,0,0
2,0,0.752,1,0
3,0,0.718,1,0
4,6,0.689,1,0
5,3,0.664,1,0
6,6,0.649,1,0.069
7,6,0.627,0,0.215
8,9,0.628,1,0.364
9,5,0.651,0,0.495
10,5,0.71,1,0.616
11,0,0.805,1,0.683
12,2.5,0.891,1,0.702
13,5,0.941,0,0.665
14,2.5,0.966,1,0.579
15,82.5,0.972,1,0.438
16,2.5,0.972,1,0.275
17,40,0.97,1,0.113
18,55,0.971,1,0.008
19,23.5,0.971,0,0
20,32,0.977,1,0
21,18,0.982,1,0
22,18,0.983,1,0
23,0,0.984,1,0
24,0,0.983,1,0
25,0,0.98,0,0
26,0,0.975,1,0
27,0,0.968,1,0
28,0,0.961,1,0
29,0,0.948,0,0
30,18,0.934,1,0.077
31,29,0.933,1,0.226
32,22,0.948,1,0.343
33,2.5,0.962,1,0.428
34,0,0.968,1,0.48
35,0,0.973,0,0.497
36,0,0.972,1,0.57
37,5,0.965,1,0.568
38,45,0.954,0,0.488
39,25,0.943,1,0.382
40,25,0.924,1,0.248
41,40,0.889,1,0.102
42,52,0.847,1,0.008
43,32,0.82,0,0
44,38,0.807,1,0
45,18,0.803,0,0
46,33,0.797,1,0
47,12,0.8,1,0
48,0,0.82,0,0
49,8.5,0.827,0,0
50,3,0.832,0,0
51,0,0.835,1,0
52,0,0.836,0,0
53,0,0.822,1,0.001
54,6,0.797,1,0.08
55,15,0.783,1,0.247
56,12,0.83,1,0.419
57,12,0.856,0,0.559
58,12,0.849,1,0.657
59,0,0.84,1,0.709
60,5,0.829,1,0.717
61,7.5,0.817,1,0.673
62,50,0.808,1,0.589
63,46,0.801,1,0.445
64,26,0.783,1,0.283
65,40,0.75,1,0.117
66,69,0.724,0,0.009
67,29,0.713,0,0
68,29,0.705,0,0
69,24,0.697,1,0
70,12,0.674,1,0
71,0,0.64,1,0
72,11,0.605,1,0
73,6,0.575,1,0
74,0,0.554,0,0
75,0,0.533,1,0
76,0,0.515,0,0
77,0,0.459,1,0.001
78,15,0.413,0,0.081
79,24,0.391,0,0.24
80,12,0.49,0,0.393
81,5,0.541,1,0.5
82,2.5,0.521,0,0.623
83,17,0.492,0,0.71
84,0,0.465,1,0.707
85,26,0.443,1,0.662
86,97,0.428,1,0.57
87,45,0.41,1,0.44
88,0,0.38,1,0.281
89,45,0.35,1,0.119
90,37,0.341,0,0.01
91,26.5,0.315,0,0
92,21,0.294,1,0
93,24,0.271,1,0
94,24,0.264,1,0
95,0,0.26,1,0
96,0,0.26,1,0
97,2.5,0.263,0,0
98,0,0.265,1,0
99,6,0.271,0,0
100,3,0.275,1,0
101,0,0.268,0,0.001
102,15,0.262,1,0.084
103,15,0.256,1,0.254
104,12,0.335,1,0.428
105,0,0.395,1,0.57
106,10,0.409,1,0.664
107,25,0.425,1,0.712
108,40,0.451,1,0.716
109,40,0.482,1,0.673
110,0,0.513,1,0.586
111,6,0.52,1,0.439
112,52,0.475,1,0.271
113,53.5,0.389,1,0.111
114,31.5,0.342,1,0.009
115,44,0.318,1,0
