Demand;SolarPV;Wind
0;0.185;0.186
0;0.03;0.174
1.44312;0;0.157
5.87556;0;0.135
7.42176;0;0.118
8.04024;0;0.11
6.90636;0;0.104
5.154;0;0.086
4.32936;0;0.063
0;0;0.056
0;0;0.045
0;0;0.032
0;0;0.021
0;0.002;0.016
0;0.108;0.013
0;0.285;0.009
0;0.453;0.009
0;0.578;0.013
0;0.652;0.037
0;0.679;0.082
0;0.67;0.125
0;0.611;0.156
0;0.503;0.171
0;0.365;0.176
0;0.191;0.17
0;0.031;0.152
1.44312;0;0.131
5.87556;0;0.113
7.42176;0;0.1
8.04024;0;0.095
6.90636;0;0.095
5.154;0;0.096
4.32936;0;0.091
0;0;0.092
0;0;0.083
0;0;0.066
0;0;0.043
0;0.002;0.029
0;0.108;0.02
0;0.289;0.016
0;0.449;0.017
0;0.569;0.019
0;0.645;0.023
0;0.673;0.044
0;0.663;0.07
0;0.61;0.1
0;0.517;0.132
0;0.375;0.159
0;0.197;0.177
0;0.037;0.173
1.53146;0;0.157
6.23523;0;0.145
7.87608;0;0.146
8.53242;0;0.157
7.32913;0;0.174
5.4695;0;0.186
4.59438;0;0.201
0;0;0.257
0;0;0.286
0;0;0.295
0;0;0.29
0;0.002;0.282
0;0.109;0.268
0;0.28;0.242
0;0.428;0.21
0;0.558;0.187
0;0.634;0.168
0;0.668;0.165
0;0.656;0.182
0;0.596;0.207
0;0.495;0.233
0;0.344;0.256
0;0.183;0.263
0;0.037;0.236
1.53146;0;0.193
6.23523;0;0.173
7.87608;0;0.162
8.53242;0;0.159
7.32913;0;0.162
5.4695;0;0.167
4.59438;0;0.168
0;0;0.195
0;0;0.2
0;0;0.184
0;0;0.162
0;0.001;0.151
0;0.074;0.155
0;0.207;0.171
0;0.351;0.195
0;0.463;0.213
0;0.521;0.219
0;0.557;0.22
0;0.562;0.234
0;0.504;0.257
0;0.424;0.286
0;0.301;0.31
0;0.152;0.322
0;0.03;0.321
1.53146;0;0.319
6.23523;0;0.326
7.87608;0;0.323
8.53242;0;0.321
7.32913;0;0.328
5.4695;0;0.324
4.59438;0;0.324
0;0;0.363
0;0;0.381
0;0;0.384
0;0;0.38
0;0.002;0.378
0;0.11;0.37
0;0.287;0.349
0;0.448;0.325
0;0.58;0.301
0;0.662;0.277
0;0.708;0.236
0;0.698;0.2
0;0.64;0.183
0;0.538;0.19
0;0.39;0.208
0;0.209;0.231
0;0.038;0.266
1.53146;0;0.303
6.23523;0;0.323
7.87608;0;0.318
8.53242;0;0.294
7.32913;0;0.271
5.4695;0;0.243
4.59438;0;0.236
0;0;0.281
0;0;0.277
0;0;0.265
0;0;0.251
0;0.002;0.231
0;0.113;0.209
0;0.297;0.193
0;0.468;0.188
0;0.6;0.189
0;0.683;0.196
0;0.718;0.209
0;0.706;0.226
0;0.65;0.23
0;0.547;0.238
0;0.399;0.246
0;0.215;0.245
0;0.04;0.239
1.53146;0;0.225
6.23523;0;0.207
7.87608;0;0.189
8.53242;0;0.181
7.32913;0;0.168
5.4695;0;0.159
4.59438;0;0.159
0;0;0.187
0;0;0.202
0;0;0.212
0;0;0.219
0;0.003;0.224
0;0.109;0.221
0;0.271;0.211
0;0.41;0.2
0;0.52;0.18
0;0.58;0.162
0;0.593;0.151
0;0.561;0.161
0;0.478;0.182
0;0.395;0.214
0;0.284;0.257
0;0.157;0.304
0;0.031;0.336
1.53146;0;0.349
6.23523;0;0.369
7.87608;0;0.343
8.53242;0;0.28
7.32913;0;0.236
5.4695;0;0.205
4.59438;0;0.177
0;0;0.177
0;0;0.169
0;0;0.158
0;0;0.151
0;0;0.151
0;0.053;0.147
0;0.146;0.138
0;0.235;0.122
0;0.316;0.107
0;0.361;0.099
0;0.38;0.1
0;0.373;0.112
0;0.312;0.125
0;0.229;0.135
0;0.141;0.134
0;0.073;0.123
0;0.018;0.105
1.53146;0;0.089
6.23523;0;0.077
7.87608;0;0.07
8.53242;0;0.067
7.32913;0;0.063
5.4695;0;0.054
4.59438;0;0.039
0;0;0.032
0;0;0.026
0;0;0.022
0;0;0.016
0;0.002;0.017
0;0.089;0.023
0;0.223;0.03
0;0.316;0.041
0;0.399;0.058
0;0.453;0.07
0;0.462;0.082
0;0.466;0.103
0;0.416;0.129
0;0.306;0.163
0;0.212;0.191
0;0.102;0.202
0;0.022;0.202
1.53146;0;0.204
6.23523;0;0.204
7.87608;0;0.198
8.53242;0;0.188
7.32913;0;0.179
5.4695;0;0.18
4.59438;0;0.185
0;0;0.188
0;0;0.172
0;0;0.135
0;0;0.107
0;0;0.092
0;0.039;0.08
0;0.105;0.069
0;0.176;0.063
0;0.226;0.066
0;0.259;0.068
0;0.277;0.067
0;0.286;0.07
0;0.276;0.076
0;0.224;0.089
0;0.158;0.109
0;0.088;0.129
0;0.019;0.134
1.53146;0;0.133
6.23523;0;0.129
7.87608;0;0.128
8.53242;0;0.118
7.32913;0;0.102
5.4695;0;0.084
4.59438;0;0.066
0;0;0.059
0;0;0.054
0;0;0.043
0;0;0.034
0;0;0.027
0;0.036;0.021
0;0.113;0.017
0;0.203;0.014
0;0.281;0.017
0;0.339;0.031
0;0.373;0.051
0;0.373;0.086
0;0.33;0.127
0;0.273;0.162
0;0.187;0.187
0;0.095;0.197
0;0.021;0.195
1.53146;0;0.182
6.23523;0;0.176
7.87608;0;0.173
8.53242;0;0.174
7.32913;0;0.18
5.4695;0;0.173
4.59438;0;0.154
0;0;0.15
0;0;0.138
0;0;0.137
0;0;0.148
0;0.003;0.165
0;0.105;0.164
0;0.268;0.144
0;0.424;0.125
0;0.554;0.105
0;0.645;0.097
0;0.69;0.103
0;0.686;0.129
0;0.634;0.158
0;0.534;0.189
0;0.389;0.228
0;0.212;0.262
0;0.042;0.282
1.53146;0;0.297
6.23523;0;0.298
7.87608;0;0.301
8.53242;0;0.311
7.32913;0;0.324
5.4695;0;0.331
4.59438;0;0.346
0;0;0.385
0;0;0.397
0;0;0.407
0;0;0.408
0;0.003;0.391
0;0.115;0.366
0;0.298;0.341
0;0.462;0.318
0;0.577;0.294
0;0.634;0.264
0;0.642;0.242
0;0.61;0.241
0;0.541;0.252
0;0.434;0.265
0;0.302;0.269
0;0.168;0.272
0;0.041;0.267
1.53146;0;0.253
6.23523;0;0.238
7.87608;0;0.228
8.53242;0;0.225
7.32913;0;0.223
5.4695;0;0.213
4.59438;0;0.207
0;0;0.216
0;0;0.214
0;0;0.203
0;0;0.184
0;0.003;0.17
0;0.113;0.162
0;0.28;0.158
0;0.442;0.16
0;0.572;0.166
0;0.645;0.185
0;0.693;0.209
0;0.676;0.239
0;0.622;0.268
0;0.52;0.285
0;0.379;0.286
0;0.194;0.28
0;0.041;0.267
1.53146;0;0.253
6.23523;0;0.241
7.87608;0;0.227
8.53242;0;0.218
7.32913;0;0.214
5.4695;0;0.202
4.59438;0;0.189
0;0;0.191
0;0;0.18
0;0;0.162
0;0;0.143
0;0.003;0.128
0;0.099;0.108
0;0.273;0.076
0;0.448;0.056
0;0.589;0.047
0;0.662;0.054
0;0.692;0.083
0;0.683;0.108
0;0.626;0.123
0;0.523;0.132
0;0.386;0.144
0;0.21;0.156
0;0.042;0.159
1.53146;0;0.156
6.23523;0;0.155
7.87608;0;0.157
8.53242;0;0.164
7.32913;0;0.164
5.4695;0;0.146
4.59438;0;0.117
0;0;0.093
0;0;0.066
0;0;0.033
0;0;0.019
0;0.003;0.015
0;0.109;0.021
0;0.283;0.031
0;0.441;0.038
0;0.563;0.041
0;0.642;0.05
0;0.678;0.074
0;0.667;0.094
0;0.616;0.113
0;0.522;0.132
0;0.376;0.15
0;0.205;0.167
0;0.042;0.184
1.53146;0;0.201
6.23523;0;0.218
7.87608;0;0.229
8.53242;0;0.209
7.32913;0;0.162
5.4695;0;0.112
4.59438;0;0.068
0;0;0.05
0;0;0.026
0;0;0.013
0;0;0.01
0;0.004;0.009
0;0.11;0.01
0;0.274;0.013
0;0.44;0.019
0;0.567;0.038
0;0.651;0.077
0;0.677;0.117
0;0.668;0.154
0;0.617;0.187
0;0.52;0.211
0;0.379;0.225
0;0.205;0.227
0;0.043;0.209
1.53146;0;0.186
6.23523;0;0.155
7.87608;0;0.125
8.53242;0;0.105
7.32913;0;0.094
5.4695;0;0.089
4.59438;0;0.096
0;0;0.119
0;0;0.146
0;0;0.168
0;0;0.192
0;0.003;0.215
0;0.081;0.222
0;0.186;0.207
0;0.305;0.185
0;0.433;0.166
0;0.517;0.154
0;0.555;0.142
0;0.57;0.144
0;0.514;0.151
0;0.408;0.166
0;0.27;0.18
0;0.131;0.188
0;0.028;0.175
1.53146;0;0.152
6.23523;0;0.141
7.87608;0;0.126
8.53242;0;0.111
7.32913;0;0.095
5.4695;0;0.082
4.59438;0;0.067
0;0;0.061
0;0;0.062
0;0;0.072
0;0;0.081
0;0.004;0.094
0;0.102;0.104
0;0.244;0.112
0;0.392;0.123
0;0.534;0.137
0;0.627;0.139
0;0.674;0.138
0;0.667;0.152
0;0.614;0.162
0;0.514;0.172
0;0.377;0.18
0;0.206;0.187
0;0.044;0.181
1.53146;0;0.168
6.23523;0;0.155
7.87608;0;0.143
8.53242;0;0.135
7.32913;0;0.137
5.4695;0;0.136
4.59438;0;0.129
0;0;0.132
0;0;0.131
0;0;0.13
0;0;0.132
0;0.003;0.14
0;0.086;0.144
0;0.233;0.143
0;0.374;0.134
0;0.484;0.12
0;0.585;0.112
0;0.644;0.107
0;0.647;0.118
0;0.599;0.124
0;0.509;0.127
0;0.375;0.127
0;0.207;0.121
0;0.044;0.108
1.53146;0;0.099
6.23523;0;0.096
7.87608;0;0.095
8.53242;0;0.101
7.32913;0;0.108
5.4695;0;0.107
4.59438;0;0.094
0;0;0.092
0;0;0.085
0;0;0.075
0;0;0.062
0;0.004;0.049
0;0.113;0.04
0;0.277;0.035
0;0.42;0.035
0;0.542;0.038
0;0.628;0.051
0;0.665;0.077
0;0.661;0.097
0;0.609;0.107
0;0.511;0.113
0;0.372;0.115
0;0.203;0.113
0;0.043;0.114
1.53146;0;0.118
6.23523;0;0.122
7.87608;0;0.123
8.53242;0;0.128
7.32913;0;0.125
5.4695;0;0.104
4.59438;0;0.072
0;0;0.05
0;0;0.012
0;0;0.004
0;0;0.002
0;0.004;0.003
0;0.098;0.004
0;0.239;0.007
0;0.37;0.012
0;0.456;0.02
0;0.518;0.036
0;0.557;0.068
0;0.549;0.092
0;0.511;0.107
0;0.434;0.118
0;0.318;0.125
0;0.175;0.123
0;0.04;0.107
1.53146;0;0.089
6.23523;0;0.076
7.87608;0;0.069
8.53242;0;0.067
7.32913;0;0.071
5.4695;0;0.074
4.59438;0;0.068
0;0;0.072
0;0;0.076
0;0;0.082
0;0;0.09
0;0.004;0.108
0;0.095;0.129
0;0.246;0.146
0;0.362;0.16
0;0.459;0.17
0;0.542;0.18
0;0.583;0.185
0;0.576;0.189
0;0.519;0.2
0;0.428;0.211
0;0.307;0.223
0;0.165;0.229
0;0.038;0.227
1.53146;0;0.223
6.23523;0;0.222
7.87608;0;0.226
8.53242;0;0.229
7.32913;0;0.231
5.4695;0;0.217
4.59438;0;0.194
0;0;0.185
0;0;0.168
0;0;0.154
0;0;0.138
0;0.003;0.132
0;0.082;0.129
0;0.196;0.123
0;0.291;0.118
0;0.372;0.116
0;0.423;0.118
0;0.45;0.121
0;0.47;0.134
0;0.469;0.153
0;0.398;0.172
0;0.3;0.198
0;0.176;0.218
0;0.044;0.217
1.53146;0;0.194
6.23523;0;0.155
7.87608;0;0.12
8.53242;0;0.099
7.32913;0;0.091
5.4695;0;0.093
4.59438;0;0.106
0;0;0.136
0;0;0.171
0;0;0.21
0;0;0.251
0;0.004;0.28
0;0.094;0.291
0;0.233;0.283
0;0.363;0.259
0;0.471;0.223
0;0.532;0.185
0;0.548;0.146
0;0.537;0.121
0;0.462;0.112
0;0.367;0.112
0;0.244;0.119
0;0.133;0.13
0;0.031;0.131
1.53146;0;0.127
6.23523;0;0.13
7.87608;0;0.131
8.53242;0;0.122
7.32913;0;0.114
5.4695;0;0.112
4.59438;0;0.108
0;0;0.114
0;0;0.125
0;0;0.133
0;0;0.143
0;0;0.153
0;0.027;0.156
0;0.084;0.147
0;0.15;0.134
0;0.224;0.123
0;0.263;0.113
0;0.261;0.115
0;0.215;0.121
0;0.19;0.132
0;0.145;0.146
0;0.098;0.16
0;0.048;0.168
0;0.009;0.165
1.53146;0;0.161
6.23523;0;0.156
7.87608;0;0.149
8.53242;0;0.141
7.32913;0;0.125
5.4695;0;0.117
4.59438;0;0.113
0;0;0.119
0;0;0.128
0;0;0.132
0;0;0.139
0;0.001;0.13
0;0.052;0.11
0;0.158;0.094
0;0.304;0.081
0;0.421;0.072
0;0.498;0.07
0;0.548;0.07
0;0.547;0.075
0;0.504;0.08
0;0.417;0.091
0;0.3;0.107
0;0.169;0.123
0;0.04;0.128
1.53146;0;0.112
6.23523;0;0.081
7.87608;0;0.058
8.53242;0;0.051
7.32913;0;0.058
5.4695;0;0.067
4.59438;0;0.064
0;0;0.062
0;0;0.057
0;0;0.048
0;0;0.038
0;0.003;0.029
0;0.086;0.018
0;0.22;0.009
0;0.345;0.005
0;0.442;0.006
0;0.53;0.019
0;0.579;0.05
0;0.583;0.065
0;0.546;0.067
0;0.468;0.059
0;0.337;0.051
0;0.18;0.054
0;0.039;0.068
1.53146;0;0.086
6.23523;0;0.1
7.87608;0;0.107
8.53242;0;0.103
7.32913;0;0.091
5.4695;0;0.068
4.59438;0;0.042
0;0;0.023
0;0;0.008
0;0;0.002
0;0;0
0;0.005;0
0;0.109;0
0;0.271;0
0;0.425;0
0;0.543;0.001
0;0.614;0.004
0;0.642;0.022
0;0.635;0.041
0;0.586;0.047
0;0.495;0.047
0;0.363;0.048
0;0.201;0.046
0;0.045;0.04
1.53146;0;0.035
6.23523;0;0.031
7.87608;0;0.028
8.53242;0;0.026
7.32913;0;0.026
5.4695;0;0.023
4.59438;0;0.013
0;0;0.002
0;0;0
0;0;0
0;0;0
0;0.003;0
0;0.077;0
0;0.219;0.002
0;0.384;0.008
0;0.515;0.018
0;0.603;0.03
0;0.639;0.042
0;0.629;0.069
0;0.571;0.105
0;0.46;0.138
0;0.324;0.165
0;0.171;0.191
0;0.036;0.211
1.53146;0;0.221
6.23523;0;0.184
7.87608;0;0.136
8.53242;0;0.121
7.32913;0;0.115
5.4695;0;0.104
4.59438;0;0.068
0;0;0.033
0;0;0.011
0;0;0.008
0;0;0.015
0;0.002;0.031
0;0.066;0.054
0;0.163;0.074
0;0.251;0.093
0;0.325;0.104
0;0.378;0.105
0;0.408;0.097
0;0.41;0.095
0;0.38;0.096
0;0.331;0.099
0;0.247;0.101
0;0.143;0.097
0;0.038;0.083
1.53146;0;0.063
6.23523;0;0.05
7.87608;0;0.052
8.53242;0;0.064
7.32913;0;0.079
5.4695;0;0.087
4.59438;0;0.089
0;0;0.094
0;0;0.096
0;0;0.096
0;0;0.1
0;0.001;0.104
0;0.052;0.097
0;0.138;0.083
0;0.226;0.067
0;0.294;0.055
0;0.337;0.047
0;0.386;0.048
0;0.37;0.058
0;0.344;0.071
0;0.294;0.083
0;0.2;0.096
0;0.102;0.113
0;0.022;0.121
1.53146;0;0.124
6.23523;0;0.134
7.87608;0;0.144
8.53242;0;0.147
7.32913;0;0.147
5.4695;0;0.134
4.59438;0;0.113
0;0;0.105
0;0;0.1
0;0;0.096
0;0;0.09
0;0.003;0.088
0;0.082;0.08
0;0.207;0.067
0;0.34;0.055
0;0.449;0.048
0;0.528;0.048
0;0.553;0.057
0;0.542;0.062
0;0.503;0.064
0;0.435;0.064
0;0.32;0.06
0;0.179;0.057
0;0.044;0.06
1.49898;0;0.07
6.10299;0;0.08
7.70904;0;0.091
8.35146;0;0.091
7.17369;0;0.076
5.3535;0;0.055
4.49694;0;0.035
0;0;0.013
0;0;0.003
0;0;0.001
0;0;0.001
0;0.005;0.001
0;0.101;0.001
0;0.244;0.002
0;0.382;0.004
0;0.496;0.01
0;0.572;0.025
0;0.602;0.049
0;0.6;0.058
0;0.553;0.063
0;0.464;0.08
0;0.332;0.125
0;0.174;0.239
0;0.035;0.353
1.49898;0;0.336
6.10299;0;0.262
7.70904;0;0.192
8.35146;0;0.105
7.17369;0;0.044
5.3535;0;0.018
4.49694;0;0.004
0;0;0.001
0;0;0.001
0;0;0.003
0;0;0.017
0;0.006;0.043
0;0.118;0.057
0;0.286;0.045
0;0.44;0.037
0;0.558;0.028
0;0.623;0.021
0;0.643;0.013
0;0.629;0.009
0;0.577;0.008
0;0.484;0.006
0;0.353;0.004
0;0.192;0.004
0;0.045;0.004
1.49898;0;0.005
6.10299;0;0.008
7.70904;0;0.011
8.35146;0;0.015
7.17369;0;0.019
5.3535;0;0.025
4.49694;0;0.028
0;0;0.027
0;0;0.021
0;0;0.012
0;0;0.005
0;0.003;0.002
0;0.071;0.001
0;0.188;0.002
0;0.304;0.005
0;0.396;0.009
0;0.465;0.012
0;0.493;0.011
0;0.478;0.01
0;0.421;0.009
0;0.343;0.011
0;0.234;0.013
0;0.11;0.016
0;0.024;0.019
1.49898;0;0.022
6.10299;0;0.023
7.70904;0;0.024
8.35146;0;0.026
7.17369;0;0.027
5.3535;0;0.027
4.49694;0;0.02
0;0;0.01
0;0;0.002
0;0;0
0;0;0
0;0.001;0
0;0.039;0
0;0.108;0
0;0.174;0
0;0.232;0
0;0.297;0
0;0.317;0
0;0.345;0.001
0;0.284;0.002
0;0.247;0.002
0;0.163;0.003
0;0.078;0.003
0;0.017;0.005
1.49898;0;0.007
6.10299;0;0.009
7.70904;0;0.009
8.35146;0;0.007
7.17369;0;0.004
5.3535;0;0.002
4.49694;0;0.001
0;0;0
0;0;0
0;0;0
0;0;0.001
0;0.004;0.001
0;0.08;0.001
0;0.18;0.003
0;0.262;0.006
0;0.341;0.01
0;0.407;0.013
0;0.44;0.01
0;0.419;0.006
0;0.399;0.003
0;0.337;0.002
0;0.244;0.001
0;0.135;0
0;0.033;0
1.49898;0;0.001
6.10299;0;0.002
7.70904;0;0.003
8.35146;0;0.003
7.17369;0;0.002
5.3535;0;0.001
4.49694;0;0.001
0;0;0
0;0;0
0;0;0
0;0;0.001
0;0.003;0.002
0;0.074;0.004
0;0.185;0.01
0;0.292;0.023
0;0.396;0.029
0;0.432;0.03
0;0.435;0.026
0;0.438;0.016
0;0.396;0.008
0;0.321;0.003
0;0.216;0.002
0;0.104;0.006
0;0.023;0.013
1.49898;0;0.023
6.10299;0;0.031
7.70904;0;0.038
8.35146;0;0.045
7.17369;0;0.056
5.3535;0;0.07
4.49694;0;0.07
0;0;0.064
0;0;0.057
0;0;0.049
0;0;0.043
0;0.001;0.043
0;0.051;0.054
0;0.137;0.068
0;0.22;0.075
0;0.295;0.079
0;0.379;0.081
0;0.415;0.07
0;0.398;0.054
0;0.329;0.047
0;0.253;0.049
0;0.162;0.055
0;0.072;0.06
0;0.015;0.074
1.49898;0;0.091
6.10299;0;0.095
7.70904;0;0.082
8.35146;0;0.067
7.17369;0;0.058
5.3535;0;0.06
4.49694;0;0.072
0;0;0.089
0;0;0.089
0;0;0.087
0;0;0.077
0;0.003;0.063
0;0.067;0.054
0;0.166;0.048
0;0.267;0.04
0;0.354;0.032
0;0.409;0.025
0;0.419;0.023
0;0.39;0.025
0;0.33;0.033
0;0.241;0.043
0;0.153;0.049
0;0.076;0.054
0;0.017;0.057
1.49898;0;0.052
6.10299;0;0.045
7.70904;0;0.033
8.35146;0;0.032
7.17369;0;0.05
5.3535;0;0.082
4.49694;0;0.102
0;0;0.113
0;0;0.12
0;0;0.116
0;0;0.117
0;0.001;0.111
0;0.04;0.105
0;0.107;0.111
0;0.186;0.117
0;0.245;0.124
0;0.29;0.124
0;0.256;0.129
0;0.208;0.143
0;0.166;0.154
0;0.146;0.157
0;0.102;0.155
0;0.059;0.158
0;0.013;0.173
1.49898;0;0.187
6.10299;0;0.186
7.70904;0;0.167
8.35146;0;0.142
7.17369;0;0.112
5.3535;0;0.09
4.49694;0;0.081
0;0;0.098
0;0;0.143
0;0;0.219
0;0;0.324
0;0.003;0.422
0;0.069;0.474
0;0.182;0.49
0;0.289;0.471
0;0.362;0.414
0;0.393;0.336
0;0.365;0.251
0;0.334;0.202
0;0.27;0.192
0;0.198;0.194
0;0.14;0.184
0;0.067;0.181
0;0.013;0.183
1.49898;0;0.194
6.10299;0;0.201
7.70904;0;0.184
8.35146;0;0.169
7.17369;0;0.157
5.3535;0;0.148
4.49694;0;0.147
0;0;0.191
0;0;0.252
0;0;0.322
0;0;0.401
0;0.001;0.462
0;0.047;0.484
0;0.122;0.481
0;0.157;0.473
0;0.192;0.464
0;0.24;0.432
0;0.263;0.366
0;0.267;0.29
0;0.247;0.246
0;0.209;0.212
0;0.159;0.177
0;0.09;0.155
0;0.023;0.152
1.49898;0;0.163
6.10299;0;0.185
7.70904;0;0.212
8.35146;0;0.232
7.17369;0;0.259
5.3535;0;0.259
4.49694;0;0.237
0;0;0.241
0;0;0.238
0;0;0.259
0;0;0.281
0;0.001;0.283
0;0.042;0.263
0;0.129;0.234
0;0.207;0.204
0;0.237;0.163
0;0.275;0.115
0;0.301;0.084
0;0.31;0.074
0;0.293;0.064
0;0.246;0.051
0;0.156;0.044
0;0.076;0.045
0;0.017;0.053
1.49898;0;0.062
6.10299;0;0.067
7.70904;0;0.071
8.35146;0;0.074
7.17369;0;0.08
5.3535;0;0.086
4.49694;0;0.087
0;0;0.091
0;0;0.096
0;0;0.098
0;0;0.104
0;0.001;0.128
0;0.047;0.164
0;0.112;0.189
0;0.181;0.201
0;0.259;0.204
0;0.304;0.177
0;0.334;0.134
0;0.331;0.116
0;0.306;0.093
0;0.249;0.062
0;0.158;0.037
0;0.075;0.021
0;0.014;0.021
1.49898;0;0.03
6.10299;0;0.046
7.70904;0;0.064
8.35146;0;0.072
7.17369;0;0.066
5.3535;0;0.062
4.49694;0;0.071
0;0;0.1
0;0;0.136
0;0;0.158
0;0;0.156
0;0.004;0.147
0;0.085;0.137
0;0.2;0.121
0;0.3;0.097
0;0.37;0.072
0;0.396;0.049
0;0.391;0.031
0;0.353;0.018
0;0.309;0.007
0;0.245;0.002
0;0.179;0.005
0;0.104;0.023
0;0.025;0.06
1.49898;0;0.103
6.10299;0;0.133
7.70904;0;0.145
8.35146;0;0.143
7.17369;0;0.132
5.3535;0;0.122
4.49694;0;0.105
0;0;0.102
0;0;0.11
0;0;0.114
0;0;0.112
0;0.003;0.106
0;0.066;0.101
0;0.152;0.094
0;0.238;0.082
0;0.311;0.071
0;0.372;0.066
0;0.393;0.061
0;0.358;0.058
0;0.311;0.054
0;0.245;0.052
0;0.159;0.05
0;0.082;0.05
0;0.02;0.055
1.49898;0;0.062
6.10299;0;0.068
7.70904;0;0.068
8.35146;0;0.064
7.17369;0;0.064
5.3535;0;0.071
4.49694;0;0.074
0;0;0.08
0;0;0.08
0;0;0.07
0;0;0.065
0;0.003;0.068
0;0.077;0.076
0;0.188;0.082
0;0.286;0.079
0;0.348;0.074
0;0.408;0.071
0;0.463;0.07
0;0.469;0.068
0;0.421;0.058
0;0.333;0.039
0;0.2;0.017
0;0.1;0.007
0;0.021;0.008
1.49898;0;0.018
6.10299;0;0.03
7.70904;0;0.035
8.35146;0;0.033
7.17369;0;0.033
5.3535;0;0.038
4.49694;0;0.037
0;0;0.037
0;0;0.041
0;0;0.056
0;0;0.083
0;0.002;0.127
0;0.047;0.191
0;0.122;0.279
0;0.175;0.372
0;0.203;0.444
0;0.221;0.471
0;0.219;0.435
0;0.208;0.373
0;0.2;0.33
0;0.189;0.31
0;0.158;0.304
0;0.107;0.306
0;0.032;0.307
1.49898;0;0.309
6.10299;0;0.317
7.70904;0;0.319
8.35146;0;0.319
7.17369;0;0.325
5.3535;0;0.321
4.49694;0;0.309
0;0;0.333
0;0;0.345
0;0;0.354
0;0;0.352
0;0.004;0.358
0;0.084;0.364
0;0.216;0.361
0;0.33;0.345
0;0.416;0.322
0;0.498;0.304
0;0.528;0.286
0;0.492;0.276
0;0.449;0.282
0;0.377;0.303
0;0.275;0.328
0;0.157;0.36
0;0.04;0.399
1.49898;0;0.439
6.10299;0;0.451
7.70904;0;0.442
8.35146;0;0.442
7.17369;0;0.422
5.3535;0;0.385
4.49694;0;0.313
0;0;0.292
0;0;0.305
0;0;0.317
0;0;0.33
0;0.001;0.362
0;0.038;0.4
0;0.103;0.418
0;0.17;0.415
0;0.226;0.404
0;0.267;0.371
0;0.29;0.335
0;0.277;0.297
0;0.258;0.26
0;0.205;0.224
0;0.126;0.196
0;0.057;0.179
0;0.011;0.163
1.49898;0;0.145
6.10299;0;0.129
7.70904;0;0.112
8.35146;0;0.104
7.17369;0;0.099
5.3535;0;0.105
4.49694;0;0.104
0;0;0.1
0;0;0.096
0;0;0.096
0;0;0.102
0;0.002;0.125
0;0.054;0.156
0;0.13;0.186
0;0.219;0.212
0;0.283;0.238
0;0.317;0.241
0;0.317;0.214
0;0.263;0.191
0;0.217;0.177
0;0.171;0.169
0;0.118;0.168
0;0.059;0.191
0;0.012;0.236
1.49898;0;0.26
6.10299;0;0.265
7.70904;0;0.254
8.35146;0;0.226
7.17369;0;0.176
5.3535;0;0.121
4.49694;0;0.079
0;0;0.067
0;0;0.07
0;0;0.079
0;0;0.088
0;0.003;0.106
0;0.064;0.122
0;0.157;0.134
0;0.26;0.145
0;0.354;0.157
0;0.432;0.171
0;0.47;0.169
0;0.462;0.156
0;0.43;0.147
0;0.352;0.135
0;0.245;0.127
0;0.132;0.126
0;0.031;0.135
1.49898;0;0.14
6.10299;0;0.136
7.70904;0;0.133
8.35146;0;0.129
7.17369;0;0.132
5.3535;0;0.136
4.49694;0;0.133
0;0;0.148
0;0;0.164
0;0;0.175
0;0;0.176
0;0.005;0.177
0;0.092;0.184
0;0.225;0.189
0;0.343;0.192
0;0.453;0.194
0;0.529;0.192
0;0.559;0.188
0;0.529;0.188
0;0.465;0.188
0;0.377;0.192
0;0.281;0.19
0;0.158;0.186
0;0.042;0.184
1.49898;0;0.177
6.10299;0;0.172
7.70904;0;0.171
8.35146;0;0.163
7.17369;0;0.149
5.3535;0;0.132
4.49694;0;0.105
0;0;0.091
0;0;0.083
0;0;0.075
0;0;0.062
0;0.003;0.047
0;0.066;0.032
0;0.165;0.021
0;0.267;0.016
0;0.357;0.02
0;0.416;0.033
0;0.426;0.038
0;0.42;0.041
0;0.374;0.041
0;0.298;0.041
0;0.206;0.038
0;0.11;0.037
0;0.025;0.039
1.49898;0;0.046
6.10299;0;0.052
7.70904;0;0.062
8.35146;0;0.075
7.17369;0;0.088
5.3535;0;0.081
4.49694;0;0.055
0;0;0.039
0;0;0.024
0;0;0.015
0;0;0.008
0;0.003;0.008
0;0.07;0.011
0;0.168;0.013
0;0.254;0.017
0;0.318;0.021
0;0.36;0.019
0;0.377;0.01
0;0.378;0.002
0;0.346;0
0;0.274;0
0;0.192;0.002
0;0.092;0.01
0;0.021;0.013
1.49898;0;0.007
6.10299;0;0.001
7.70904;0;0.001
8.35146;0;0.003
7.17369;0;0.001
5.3535;0;0
4.49694;0;0
0;0;0
0;0;0
0;0;0
0;0;0.001
0;0.002;0.003
0;0.072;0.005
0;0.176;0.01
0;0.295;0.018
0;0.382;0.025
0;0.421;0.026
0;0.416;0.032
0;0.39;0.043
0;0.348;0.054
0;0.271;0.058
0;0.181;0.063
0;0.085;0.062
0;0.017;0.046
1.49898;0;0.032
6.10299;0;0.014
7.70904;0;0.006
8.35146;0;0.003
7.17369;0;0.003
5.3535;0;0.009
4.49694;0;0.021
0;0;0.066
0;0;0.136
0;0;0.185
0;0;0.219
0;0.001;0.244
0;0.039;0.265
0;0.114;0.278
0;0.206;0.298
0;0.344;0.319
0;0.444;0.333
0;0.518;0.321
