,Unnamed: 0,Wind,GridAvailability,SolarGen,GridUnavailability,Demand AC,Demand DC
4333,133,0.285,1,0.18600000000000005,0,143.5,0.0
4334,134,0.326,1,0.156,0,171.0,0.0
4335,135,0.3670000000000001,1,0.117,0,223.0,0.0
4336,136,0.386,0,0.073,1,0.0,247.0
4337,137,0.403,1,0.041,0,157.0,0.0
4338,138,0.408,1,0.005,0,165.5,0.0
4339,139,0.404,0,0.0,1,0.0,590.5
4340,140,0.391,1,0.0,0,428.0,0.0
4341,141,0.382,0,0.0,1,0.0,136.5
4342,142,0.374,0,0.0,1,0.0,102.0
4343,143,0.377,1,0.0,0,73.5,0.0
4344,144,0.397,0,0.0,1,0.0,75.0
4345,145,0.399,0,0.0,1,0.0,80.0
4346,146,0.404,1,0.0,0,83.5,0.0
4347,147,0.404,1,0.0,0,81.0,0.0
4348,148,0.395,1,0.0,0,75.0,0.0
4349,149,0.393,0,0.0,1,0.0,78.0
4350,150,0.391,1,0.035,0,81.0,0.0
4351,151,0.379,0,0.108,1,0.0,96.0
4352,152,0.419,1,0.22,0,111.0,0.0
4353,153,0.461,1,0.309,0,120.0,0.0
4354,154,0.511,0,0.38,1,0.0,123.0
4355,155,0.57,0,0.439,1,0.0,101.5
4356,156,0.616,0,0.496,1,0.0,94.0
4357,157,0.638,1,0.509,0,75.0,0.0
4358,158,0.652,0,0.465,1,0.0,347.5
4359,159,0.654,1,0.359,0,629.5,0.0
4360,160,0.639,1,0.229,0,353.5,0.0
4361,161,0.584,1,0.101,0,180.5,0.0
4362,162,0.527,1,0.013,0,146.0,0.0
4363,163,0.507,0,0.0,1,0.0,541.5
4364,164,0.494,1,0.0,0,160.0,0.0
4365,165,0.498,1,0.0,0,313.5,0.0
4366,166,0.493,0,0.0,1,0.0,105.0
4367,167,0.498,1,0.0,0,108.0,0.0
4368,0,0.847,1,0.0,0,75.0,0.0
4369,1,0.794,0,0.0,1,0.0,80.5
4370,2,0.752,0,0.0,1,0.0,91.5
4371,3,0.718,1,0.0,0,81.0,0.0
4372,4,0.6890000000000001,1,0.0,0,81.0,0.0
4373,5,0.664,1,0.0,0,78.0,0.0
4374,6,0.649,1,0.032,0,84.0,0.0
4375,7,0.627,1,0.101,0,105.0,0.0
4376,8,0.628,1,0.147,0,123.0,0.0
4377,9,0.6509999999999999,0,0.208,1,0.0,114.0
4378,10,0.71,1,0.27,0,125.0,0.0
4379,11,0.805,1,0.267,0,120.5,0.0
4380,12,0.8909999999999999,1,0.272,0,129.0,0.0
4381,13,0.941,0,0.265,1,0.0,160.0
4382,14,0.966,1,0.245,0,135.0,0.0
4383,15,0.972,1,0.192,0,437.0,0.0
4384,16,0.972,1,0.136,0,395.0,0.0
4385,17,0.97,1,0.068,0,125.0,0.0
4386,18,0.971,1,0.011,0,99.0,0.0
4387,19,0.971,1,0.0,0,607.5,0.0
4388,20,0.977,1,0.0,0,430.0,0.0
4389,21,0.982,1,0.0,0,84.5,0.0
4390,22,0.983,1,0.0,0,111.0,0.0
4391,23,0.984,1,0.0,0,105.0,0.0
4392,24,0.983,0,0.0,1,0.0,75.0
4393,25,0.98,0,0.0,1,0.0,81.0
4394,26,0.975,1,0.0,0,81.0,0.0
4395,27,0.968,1,0.0,0,84.0,0.0
4396,28,0.961,1,0.0,0,87.0,0.0
4397,29,0.948,1,0.0,0,81.0,0.0
4398,30,0.934,1,0.017,0,355.0,0.0
4399,31,0.933,1,0.046,0,358.0,0.0
4400,32,0.948,0,0.091,1,0.0,104.0
4401,33,0.962,1,0.179,0,103.0,0.0
4402,34,0.968,1,0.255,0,98.0,0.0
4403,35,0.973,1,0.321,0,104.5,0.0
4404,36,0.972,1,0.368,0,127.0,0.0
4405,37,0.965,1,0.38,0,128.5,0.0
4406,38,0.954,1,0.318,0,162.5,0.0
4407,39,0.943,0,0.22,1,0.0,196.0
4408,40,0.924,1,0.138,0,173.0,0.0
4409,41,0.889,1,0.062,0,184.5,0.0
4410,42,0.847,1,0.009000000000000001,0,185.0,0.0
4411,43,0.82,0,0.0,1,0.0,347.0
4412,44,0.807,0,0.0,1,0.0,198.5
4413,45,0.8029999999999999,0,0.0,1,0.0,342.5
4414,46,0.797,1,0.0,0,126.0,0.0
4415,47,0.8,1,0.0,0,117.0,0.0
4416,48,0.82,1,0.0,0,100.5,0.0
4417,49,0.8270000000000001,1,0.0,0,86.0,0.0
4418,50,0.8320000000000001,0,0.0,1,0.0,80.0
4419,51,0.835,0,0.0,1,0.0,75.0
4420,52,0.836,1,0.0,0,75.0,0.0
4421,53,0.8220000000000001,1,0.001,0,84.0,0.0
4422,54,0.797,1,0.046,0,84.0,0.0
4423,55,0.7829999999999999,1,0.131,0,98.0,0.0
4424,56,0.83,1,0.235,0,112.0,0.0
4425,57,0.856,0,0.342,1,0.0,121.5
4426,58,0.8490000000000001,1,0.45,0,131.5,0.0
4427,59,0.84,1,0.539,0,114.0,0.0
4428,60,0.8290000000000001,1,0.595,0,93.0,0.0
4429,61,0.8170000000000001,1,0.5710000000000001,0,92.0,0.0
4430,62,0.8079999999999999,1,0.501,0,152.0,0.0
4431,63,0.8009999999999999,1,0.362,0,408.0,0.0
4432,64,0.7829999999999999,1,0.2,0,428.0,0.0
4433,65,0.75,1,0.087,0,182.0,0.0
4434,66,0.7240000000000001,1,0.012,0,168.0,0.0
4435,67,0.713,0,0.0,1,0.0,559.0
4436,68,0.705,1,0.0,0,194.0,0.0
4437,69,0.6970000000000001,1,0.0,0,134.0,0.0
4438,70,0.674,1,0.0,0,114.0,0.0
4439,71,0.64,1,0.0,0,99.0,0.0
4440,72,0.605,1,0.0,0,87.0,0.0
4441,73,0.575,1,0.0,0,103.0,0.0
4442,74,0.5539999999999999,1,0.0,0,88.5,0.0
4443,75,0.5329999999999999,1,0.0,0,75.0,0.0
4444,76,0.515,0,0.0,1,0.0,75.0
4445,77,0.459,0,0.0,1,0.0,78.0
4446,78,0.413,1,0.026,0,81.0,0.0
4447,79,0.391,0,0.116,1,0.0,98.0
4448,80,0.49,1,0.233,0,504.5,0.0
4449,81,0.541,1,0.343,0,93.0,0.0
4450,82,0.521,1,0.444,0,105.0,0.0
4451,83,0.4920000000000001,1,0.481,0,142.0,0.0
4452,84,0.465,1,0.503,0,161.0,0.0
4453,85,0.443,1,0.469,0,126.0,0.0
4454,86,0.428,1,0.359,0,660.0,0.0
4455,87,0.41,1,0.25,0,411.0,0.0
4456,88,0.38,1,0.134,0,136.0,0.0
4457,89,0.35,1,0.052000000000000005,0,139.0,0.0
4458,90,0.341,1,0.005,0,182.0,0.0
4459,91,0.315,0,0.0,1,0.0,443.0
4460,92,0.294,0,0.0,1,0.0,240.5
4461,93,0.271,1,0.0,0,139.5,0.0
4462,94,0.264,1,0.0,0,93.0,0.0
4463,95,0.26,1,0.0,0,96.0,0.0
4464,96,0.26,1,0.0,0,75.0,0.0
4465,97,0.263,0,0.0,1,0.0,83.0
4466,98,0.265,1,0.0,0,81.0,0.0
4467,99,0.271,0,0.0,1,0.0,78.0
4468,100,0.275,0,0.0,1,0.0,81.0
4469,101,0.268,1,0.001,0,81.0,0.0
4470,102,0.262,1,0.049,0,96.0,0.0
4471,103,0.256,1,0.151,0,100.5,0.0
4472,104,0.335,0,0.267,1,0.0,127.0
4473,105,0.395,1,0.399,0,137.0,0.0
4474,106,0.409,1,0.487,0,140.0,0.0
4475,107,0.425,1,0.562,0,108.0,0.0
4476,108,0.451,1,0.589,0,139.0,0.0
4477,109,0.482,0,0.563,1,0.0,172.0
4478,110,0.513,1,0.49,0,669.5,0.0
4479,111,0.52,1,0.38,0,390.5,0.0
4480,112,0.475,1,0.252,0,141.5,0.0
4481,113,0.389,1,0.112,0,144.5,0.0
4482,114,0.342,1,0.014,0,153.0,0.0
4483,115,0.318,1,0.0,0,381.0,0.0
4484,116,0.284,1,0.0,0,379.0,0.0
4485,117,0.257,1,0.0,0,131.0,0.0
4486,118,0.243,1,0.0,0,108.0,0.0
4487,119,0.28800000000000003,1,0.0,0,105.0,0.0
4488,120,0.307,1,0.0,0,90.0,0.0
4489,121,0.307,1,0.0,0,87.0,0.0
4490,122,0.298,0,0.0,1,0.0,81.0
4491,123,0.315,0,0.0,1,0.0,75.0
4492,124,0.302,1,0.0,0,81.0,0.0
4493,125,0.29100000000000004,1,0.002,0,78.0,0.0
4494,126,0.274,1,0.079,0,84.0,0.0
4495,127,0.235,0,0.198,1,0.0,340.0
4496,128,0.249,1,0.309,0,593.0,0.0
4497,129,0.267,1,0.458,0,87.0,0.0
4498,130,0.256,1,0.526,0,90.0,0.0
4499,131,0.253,1,0.61,0,107.0,0.0
4500,132,0.262,1,0.596,0,124.5,0.0
4501,133,0.285,0,0.5589999999999999,1,0.0,143.5
4502,134,0.326,0,0.508,1,0.0,171.0
4503,135,0.3670000000000001,1,0.365,0,223.0,0.0
4504,136,0.386,1,0.21600000000000005,0,247.0,0.0
4505,137,0.403,0,0.084,1,0.0,157.0
4506,138,0.408,1,0.011,0,165.5,0.0
4507,139,0.404,1,0.0,0,590.5,0.0
4508,140,0.391,0,0.0,1,0.0,428.0
4509,141,0.382,1,0.0,0,136.5,0.0
4510,142,0.374,1,0.0,0,102.0,0.0
4511,143,0.377,1,0.0,0,73.5,0.0
4512,144,0.397,1,0.0,0,75.0,0.0
4513,145,0.399,1,0.0,0,80.0,0.0
4514,146,0.404,1,0.0,0,83.5,0.0
4515,147,0.404,1,0.0,0,81.0,0.0
4516,148,0.395,0,0.0,1,0.0,75.0
4517,149,0.393,1,0.001,0,78.0,0.0
4518,150,0.391,1,0.05,0,81.0,0.0
4519,151,0.379,1,0.135,0,96.0,0.0
4520,152,0.419,0,0.225,1,0.0,111.0
4521,153,0.461,0,0.299,1,0.0,120.0
4522,154,0.511,1,0.355,0,123.0,0.0
4523,155,0.57,1,0.388,0,101.5,0.0
4524,156,0.616,1,0.368,0,94.0,0.0
4525,157,0.638,1,0.35200000000000004,0,75.0,0.0
4526,158,0.652,1,0.316,0,347.5,0.0
4527,159,0.654,0,0.271,1,0.0,629.5
4528,160,0.639,1,0.201,0,353.5,0.0
4529,161,0.584,1,0.1,0,180.5,0.0
4530,162,0.527,1,0.014,0,146.0,0.0
4531,163,0.507,0,0.0,1,0.0,541.5
4532,164,0.494,0,0.0,1,0.0,160.0
4533,165,0.498,1,0.0,0,313.5,0.0
4534,166,0.493,1,0.0,0,105.0,0.0
4535,167,0.498,1,0.0,0,108.0,0.0
4536,0,0.847,1,0.0,0,75.0,0.0
4537,1,0.794,1,0.0,0,80.5,0.0
4538,2,0.752,1,0.0,0,91.5,0.0
4539,3,0.718,1,0.0,0,81.0,0.0
4540,4,0.6890000000000001,1,0.0,0,81.0,0.0
4541,5,0.664,0,0.001,1,0.0,78.0
4542,6,0.649,1,0.048,0,84.0,0.0
4543,7,0.627,1,0.146,0,105.0,0.0
4544,8,0.628,1,0.26,0,123.0,0.0
4545,9,0.6509999999999999,1,0.36,0,114.0,0.0
4546,10,0.71,1,0.48,0,125.0,0.0
4547,11,0.805,1,0.542,0,120.5,0.0
4548,12,0.8909999999999999,1,0.56,0,129.0,0.0
4549,13,0.941,1,0.5579999999999999,0,160.0,0.0
4550,14,0.966,0,0.472,1,0.0,135.0
4551,15,0.972,1,0.383,0,437.0,0.0
4552,16,0.972,0,0.255,1,0.0,395.0
4553,17,0.97,1,0.117,0,125.0,0.0
4554,18,0.971,0,0.017,1,0.0,99.0
4555,19,0.971,1,0.0,0,607.5,0.0
4556,20,0.977,1,0.0,0,430.0,0.0
4557,21,0.982,1,0.0,0,84.5,0.0
4558,22,0.983,1,0.0,0,111.0,0.0
4559,23,0.984,1,0.0,0,105.0,0.0
4560,24,0.983,1,0.0,0,75.0,0.0
4561,25,0.98,1,0.0,0,81.0,0.0
4562,26,0.975,1,0.0,0,81.0,0.0
4563,27,0.968,1,0.0,0,84.0,0.0
4564,28,0.961,1,0.0,0,87.0,0.0
4565,29,0.948,0,0.002,1,0.0,81.0
4566,30,0.934,1,0.066,0,355.0,0.0
4567,31,0.933,1,0.157,0,358.0,0.0
4568,32,0.948,1,0.21,0,104.0,0.0
4569,33,0.962,1,0.285,0,103.0,0.0
4570,34,0.968,1,0.32299999999999995,0,98.0,0.0
4571,35,0.973,0,0.34,1,0.0,104.5
4572,36,0.972,0,0.342,1,0.0,127.0
4573,37,0.965,0,0.32299999999999995,1,0.0,128.5
4574,38,0.954,0,0.294,1,0.0,162.5
4575,39,0.943,1,0.213,0,196.0,0.0
4576,40,0.924,1,0.13699999999999998,0,173.0,0.0
4577,41,0.889,1,0.054000000000000006,0,184.5,0.0
4578,42,0.847,1,0.004,0,185.0,0.0
4579,43,0.82,0,0.0,1,0.0,347.0
4580,44,0.807,1,0.0,0,198.5,0.0
4581,45,0.8029999999999999,0,0.0,1,0.0,342.5
4582,46,0.797,1,0.0,0,126.0,0.0
4583,47,0.8,0,0.0,1,0.0,117.0
4584,48,0.82,1,0.0,0,100.5,0.0
4585,49,0.8270000000000001,1,0.0,0,86.0,0.0
4586,50,0.8320000000000001,1,0.0,0,80.0,0.0
4587,51,0.835,0,0.0,1,0.0,75.0
4588,52,0.836,1,0.0,0,75.0,0.0
4589,53,0.8220000000000001,0,0.0,1,0.0,84.0
4590,54,0.797,0,0.026,1,0.0,84.0
4591,55,0.7829999999999999,1,0.084,0,98.0,0.0
4592,56,0.83,1,0.158,0,112.0,0.0
4593,57,0.856,1,0.23,0,121.5,0.0
4594,58,0.8490000000000001,0,0.302,1,0.0,131.5
4595,59,0.84,1,0.35700000000000004,0,114.0,0.0
4596,60,0.8290000000000001,1,0.348,0,93.0,0.0
4597,61,0.8170000000000001,0,0.279,1,0.0,92.0
4598,62,0.8079999999999999,0,0.221,1,0.0,152.0
4599,63,0.8009999999999999,1,0.152,0,408.0,0.0
4600,64,0.7829999999999999,1,0.094,0,428.0,0.0
4601,65,0.75,1,0.042,0,182.0,0.0
4602,66,0.7240000000000001,1,0.004,0,168.0,0.0
4603,67,0.713,0,0.0,1,0.0,559.0
4604,68,0.705,1,0.0,0,194.0,0.0
4605,69,0.6970000000000001,0,0.0,1,0.0,134.0
4606,70,0.674,1,0.0,0,114.0,0.0
4607,71,0.64,1,0.0,0,99.0,0.0
4608,72,0.605,1,0.0,0,87.0,0.0
4609,73,0.575,1,0.0,0,103.0,0.0
4610,74,0.5539999999999999,0,0.0,1,0.0,88.5
4611,75,0.5329999999999999,0,0.0,1,0.0,75.0
4612,76,0.515,1,0.0,0,75.0,0.0
4613,77,0.459,0,0.0,1,0.0,78.0
4614,78,0.413,1,0.025,0,81.0,0.0
4615,79,0.391,1,0.07400000000000001,0,98.0,0.0
4616,80,0.49,1,0.121,0,504.5,0.0
4617,81,0.541,0,0.181,1,0.0,93.0
4618,82,0.521,0,0.252,1,0.0,105.0
4619,83,0.4920000000000001,0,0.345,1,0.0,142.0
4620,84,0.465,1,0.382,0,161.0,0.0
4621,85,0.443,1,0.378,0,126.0,0.0
4622,86,0.428,0,0.335,1,0.0,660.0
4623,87,0.41,1,0.269,0,411.0,0.0
4624,88,0.38,1,0.16899999999999998,0,136.0,0.0
4625,89,0.35,1,0.071,0,139.0,0.0
4626,90,0.341,1,0.009000000000000001,0,182.0,0.0
4627,91,0.315,1,0.0,0,443.0,0.0
4628,92,0.294,1,0.0,0,240.5,0.0
4629,93,0.271,1,0.0,0,139.5,0.0
4630,94,0.264,1,0.0,0,93.0,0.0
4631,95,0.26,1,0.0,0,96.0,0.0
4632,96,0.26,0,0.0,1,0.0,75.0
4633,97,0.263,1,0.0,0,83.0,0.0
4634,98,0.265,1,0.0,0,81.0,0.0
4635,99,0.271,0,0.0,1,0.0,78.0
4636,100,0.275,1,0.0,0,81.0,0.0
4637,101,0.268,0,0.002,1,0.0,81.0
4638,102,0.262,1,0.059,0,96.0,0.0
4639,103,0.256,1,0.149,0,100.5,0.0
4640,104,0.335,0,0.231,1,0.0,127.0
4641,105,0.395,1,0.302,0,137.0,0.0
4642,106,0.409,0,0.36,1,0.0,140.0
4643,107,0.425,1,0.332,0,108.0,0.0
4644,108,0.451,1,0.316,0,139.0,0.0
4645,109,0.482,1,0.307,0,172.0,0.0
4646,110,0.513,1,0.28300000000000003,0,669.5,0.0
4647,111,0.52,0,0.232,1,0.0,390.5
4648,112,0.475,1,0.174,0,141.5,0.0
4649,113,0.389,1,0.08800000000000001,0,144.5,0.0
4650,114,0.342,1,0.012,0,153.0,0.0
4651,115,0.318,1,0.0,0,381.0,0.0
4652,116,0.284,1,0.0,0,379.0,0.0
4653,117,0.257,1,0.0,0,131.0,0.0
4654,118,0.243,1,0.0,0,108.0,0.0
4655,119,0.28800000000000003,1,0.0,0,105.0,0.0
4656,120,0.307,0,0.0,1,0.0,90.0
4657,121,0.307,0,0.0,1,0.0,87.0
4658,122,0.298,1,0.0,0,81.0,0.0
4659,123,0.315,0,0.0,1,0.0,75.0
4660,124,0.302,0,0.0,1,0.0,81.0
4661,125,0.29100000000000004,0,0.004,1,0.0,78.0
4662,126,0.274,1,0.083,0,84.0,0.0
4663,127,0.235,0,0.218,1,0.0,340.0
4664,128,0.249,1,0.33,0,593.0,0.0
4665,129,0.267,1,0.447,0,87.0,0.0
4666,130,0.256,1,0.555,0,90.0,0.0
4667,131,0.253,1,0.598,0,107.0,0.0
4668,132,0.262,1,0.612,0,124.5,0.0
4669,133,0.285,1,0.5579999999999999,0,143.5,0.0
4670,134,0.326,1,0.466,0,171.0,0.0
4671,135,0.3670000000000001,1,0.332,0,223.0,0.0
4672,136,0.386,1,0.19,0,247.0,0.0
4673,137,0.403,1,0.068,0,157.0,0.0
4674,138,0.408,1,0.006,0,165.5,0.0
4675,139,0.404,0,0.0,1,0.0,590.5
4676,140,0.391,1,0.0,0,428.0,0.0
4677,141,0.382,0,0.0,1,0.0,136.5
4678,142,0.374,1,0.0,0,102.0,0.0
4679,143,0.377,1,0.0,0,73.5,0.0
4680,144,0.397,0,0.0,1,0.0,75.0
4681,145,0.399,1,0.0,0,80.0,0.0
4682,146,0.404,1,0.0,0,83.5,0.0
4683,147,0.404,1,0.0,0,81.0,0.0
4684,148,0.395,1,0.0,0,75.0,0.0
4685,149,0.393,1,0.0,0,78.0,0.0
4686,150,0.391,1,0.024,0,81.0,0.0
4687,151,0.379,1,0.07200000000000001,0,96.0,0.0
4688,152,0.419,1,0.131,0,111.0,0.0
4689,153,0.461,1,0.199,0,120.0,0.0
4690,154,0.511,1,0.29,0,123.0,0.0
4691,155,0.57,1,0.364,0,101.5,0.0
4692,156,0.616,0,0.391,1,0.0,94.0
4693,157,0.638,1,0.35100000000000003,0,75.0,0.0
4694,158,0.652,0,0.305,1,0.0,347.5
4695,159,0.654,1,0.215,0,629.5,0.0
4696,160,0.639,1,0.134,0,353.5,0.0
4697,161,0.584,1,0.06,0,180.5,0.0
4698,162,0.527,1,0.009000000000000001,0,146.0,0.0
4699,163,0.507,1,0.0,0,541.5,0.0
4700,164,0.494,1,0.0,0,160.0,0.0
4701,165,0.498,1,0.0,0,313.5,0.0
4702,166,0.493,1,0.0,0,105.0,0.0
4703,167,0.498,1,0.0,0,108.0,0.0
4704,0,0.847,1,0.0,0,75.0,0.0
4705,1,0.794,1,0.0,0,80.5,0.0
4706,2,0.752,0,0.0,1,0.0,91.5
4707,3,0.718,1,0.0,0,81.0,0.0
4708,4,0.6890000000000001,1,0.0,0,81.0,0.0
4709,5,0.664,0,0.003,1,0.0,78.0
4710,6,0.649,1,0.078,0,84.0,0.0
4711,7,0.627,0,0.211,1,0.0,105.0
4712,8,0.628,1,0.342,0,123.0,0.0
4713,9,0.6509999999999999,0,0.441,1,0.0,114.0
4714,10,0.71,1,0.493,0,125.0,0.0
4715,11,0.805,1,0.5379999999999999,0,120.5,0.0
4716,12,0.8909999999999999,1,0.564,0,129.0,0.0
4717,13,0.941,1,0.5770000000000001,0,160.0,0.0
4718,14,0.966,1,0.51,0,135.0,0.0
4719,15,0.972,1,0.417,0,437.0,0.0
4720,16,0.972,1,0.284,0,395.0,0.0
4721,17,0.97,1,0.127,0,125.0,0.0
4722,18,0.971,1,0.016,0,99.0,0.0
4723,19,0.971,1,0.0,0,607.5,0.0
4724,20,0.977,1,0.0,0,430.0,0.0
4725,21,0.982,0,0.0,1,0.0,84.5
4726,22,0.983,1,0.0,0,111.0,0.0
4727,23,0.984,1,0.0,0,105.0,0.0
4728,24,0.983,1,0.0,0,75.0,0.0
4729,25,0.98,1,0.0,0,81.0,0.0
4730,26,0.975,0,0.0,1,0.0,81.0
4731,27,0.968,0,0.0,1,0.0,84.0
4732,28,0.961,1,0.0,0,87.0,0.0
4733,29,0.948,1,0.0,0,81.0,0.0
4734,30,0.934,1,0.023,0,355.0,0.0
4735,31,0.933,1,0.062,0,358.0,0.0
4736,32,0.948,0,0.122,1,0.0,104.0
4737,33,0.962,1,0.195,0,103.0,0.0
4738,34,0.968,1,0.255,0,98.0,0.0
4739,35,0.973,0,0.32299999999999995,1,0.0,104.5
4740,36,0.972,1,0.393,0,127.0,0.0
4741,37,0.965,1,0.392,0,128.5,0.0
4742,38,0.954,1,0.344,0,162.5,0.0
4743,39,0.943,0,0.284,1,0.0,196.0
4744,40,0.924,0,0.18600000000000005,1,0.0,173.0
4745,41,0.889,1,0.085,0,184.5,0.0
4746,42,0.847,1,0.012,0,185.0,0.0
4747,43,0.82,0,0.0,1,0.0,347.0
4748,44,0.807,1,0.0,0,198.5,0.0
4749,45,0.8029999999999999,0,0.0,1,0.0,342.5
4750,46,0.797,1,0.0,0,126.0,0.0
4751,47,0.8,1,0.0,0,117.0,0.0
4752,48,0.82,1,0.0,0,100.5,0.0
4753,49,0.8270000000000001,1,0.0,0,86.0,0.0
4754,50,0.8320000000000001,0,0.0,1,0.0,80.0
4755,51,0.835,1,0.0,0,75.0,0.0
4756,52,0.836,1,0.0,0,75.0,0.0
4757,53,0.8220000000000001,1,0.002,0,84.0,0.0
4758,54,0.797,1,0.058,0,84.0,0.0
4759,55,0.7829999999999999,1,0.154,0,98.0,0.0
4760,56,0.83,1,0.25,0,112.0,0.0
4761,57,0.856,1,0.306,0,121.5,0.0
4762,58,0.8490000000000001,1,0.35,0,131.5,0.0
4763,59,0.84,1,0.35600000000000004,0,114.0,0.0
4764,60,0.8290000000000001,1,0.334,0,93.0,0.0
4765,61,0.8170000000000001,0,0.295,1,0.0,92.0
4766,62,0.8079999999999999,1,0.259,0,152.0,0.0
4767,63,0.8009999999999999,1,0.207,0,408.0,0.0
4768,64,0.7829999999999999,1,0.128,0,428.0,0.0
4769,65,0.75,1,0.059,0,182.0,0.0
4770,66,0.7240000000000001,1,0.006999999999999999,0,168.0,0.0
4771,67,0.713,1,0.0,0,559.0,0.0
4772,68,0.705,0,0.0,1,0.0,194.0
4773,69,0.6970000000000001,0,0.0,1,0.0,134.0
4774,70,0.674,1,0.0,0,114.0,0.0
4775,71,0.64,1,0.0,0,99.0,0.0
4776,72,0.605,0,0.0,1,0.0,87.0
4777,73,0.575,0,0.0,1,0.0,103.0
4778,74,0.5539999999999999,1,0.0,0,88.5,0.0
4779,75,0.5329999999999999,1,0.0,0,75.0,0.0
4780,76,0.515,1,0.0,0,75.0,0.0
4781,77,0.459,0,0.001,1,0.0,78.0
4782,78,0.413,1,0.054000000000000006,0,81.0,0.0
4783,79,0.391,1,0.161,0,98.0,0.0
4784,80,0.49,0,0.255,1,0.0,504.5
4785,81,0.541,1,0.322,0,93.0,0.0
4786,82,0.521,1,0.3720000000000001,0,105.0,0.0
4787,83,0.4920000000000001,1,0.4,0,142.0,0.0
4788,84,0.465,1,0.41,0,161.0,0.0
4789,85,0.443,1,0.416,0,126.0,0.0
4790,86,0.428,1,0.34700000000000003,0,660.0,0.0
4791,87,0.41,1,0.274,0,411.0,0.0
4792,88,0.38,1,0.199,0,136.0,0.0
4793,89,0.35,1,0.106,0,139.0,0.0
4794,90,0.341,1,0.016,0,182.0,0.0
4795,91,0.315,0,0.0,1,0.0,443.0
4796,92,0.294,1,0.0,0,240.5,0.0
4797,93,0.271,1,0.0,0,139.5,0.0
4798,94,0.264,0,0.0,1,0.0,93.0
4799,95,0.26,0,0.0,1,0.0,96.0
4800,96,0.26,1,0.0,0,75.0,0.0
4801,97,0.263,1,0.0,0,83.0,0.0
4802,98,0.265,0,0.0,1,0.0,81.0
4803,99,0.271,1,0.0,0,78.0,0.0
4804,100,0.275,1,0.0,0,81.0,0.0
4805,101,0.268,0,0.003,1,0.0,81.0
4806,102,0.262,0,0.087,1,0.0,96.0
4807,103,0.256,1,0.242,0,100.5,0.0
4808,104,0.335,1,0.379,0,127.0,0.0
4809,105,0.395,1,0.464,0,137.0,0.0
4810,106,0.409,1,0.508,0,140.0,0.0
4811,107,0.425,1,0.512,0,108.0,0.0
4812,108,0.451,1,0.496,0,139.0,0.0
4813,109,0.482,1,0.446,0,172.0,0.0
4814,110,0.513,1,0.3670000000000001,0,669.5,0.0
4815,111,0.52,1,0.269,0,390.5,0.0
4816,112,0.475,1,0.156,0,141.5,0.0
4817,113,0.389,1,0.06,0,144.5,0.0
4818,114,0.342,1,0.006,0,153.0,0.0
4819,115,0.318,0,0.0,1,0.0,381.0
4820,116,0.284,1,0.0,0,379.0,0.0
4821,117,0.257,0,0.0,1,0.0,131.0
4822,118,0.243,0,0.0,1,0.0,108.0
4823,119,0.28800000000000003,0,0.0,1,0.0,105.0
4824,120,0.307,1,0.0,0,90.0,0.0
4825,121,0.307,1,0.0,0,87.0,0.0
4826,122,0.298,0,0.0,1,0.0,81.0
4827,123,0.315,1,0.0,0,75.0,0.0
4828,124,0.302,0,0.0,1,0.0,81.0
4829,125,0.29100000000000004,1,0.0,0,78.0,0.0
4830,126,0.274,1,0.025,0,84.0,0.0
4831,127,0.235,0,0.064,1,0.0,340.0
4832,128,0.249,1,0.14,0,593.0,0.0
4833,129,0.267,1,0.363,0,87.0,0.0
4834,130,0.256,1,0.529,0,90.0,0.0
4835,131,0.253,1,0.627,0,107.0,0.0
4836,132,0.262,1,0.614,0,124.5,0.0
4837,133,0.285,1,0.62,0,143.5,0.0
4838,134,0.326,0,0.552,1,0.0,171.0
4839,135,0.3670000000000001,1,0.439,0,223.0,0.0
4840,136,0.386,1,0.279,0,247.0,0.0
4841,137,0.403,1,0.131,0,157.0,0.0
4842,138,0.408,1,0.019,0,165.5,0.0
4843,139,0.404,0,0.0,1,0.0,590.5
4844,140,0.391,1,0.0,0,428.0,0.0
4845,141,0.382,0,0.0,1,0.0,136.5
4846,142,0.374,0,0.0,1,0.0,102.0
4847,143,0.377,1,0.0,0,73.5,0.0
4848,144,0.397,1,0.0,0,75.0,0.0
4849,145,0.399,0,0.0,1,0.0,80.0
4850,146,0.404,0,0.0,1,0.0,83.5
4851,147,0.404,1,0.0,0,81.0,0.0
4852,148,0.395,1,0.0,0,75.0,0.0
4853,149,0.393,1,0.001,0,78.0,0.0
4854,150,0.391,0,0.05,1,0.0,81.0
4855,151,0.379,0,0.173,1,0.0,96.0
4856,152,0.419,1,0.349,0,111.0,0.0
4857,153,0.461,0,0.539,1,0.0,120.0
4858,154,0.511,1,0.633,0,123.0,0.0
4859,155,0.57,0,0.675,1,0.0,101.5
4860,156,0.616,1,0.6659999999999999,0,94.0,0.0
4861,157,0.638,1,0.616,0,75.0,0.0
4862,158,0.652,1,0.536,0,347.5,0.0
4863,159,0.654,1,0.426,0,629.5,0.0
4864,160,0.639,1,0.26,0,353.5,0.0
4865,161,0.584,1,0.111,0,180.5,0.0
4866,162,0.527,1,0.01,0,146.0,0.0
4867,163,0.507,1,0.0,0,541.5,0.0
4868,164,0.494,1,0.0,0,160.0,0.0
4869,165,0.498,0,0.0,1,0.0,313.5
4870,166,0.493,1,0.0,0,105.0,0.0
