timestep,Stored capacity in kWh,Discharge storage,Charge storage
2018-07-13 02:00:00,121.92281,5.41078,0.0
2018-07-13 03:00:00,115.91083,5.41078,0.0
2018-07-13 04:00:00,110.64376,4.740358,0.0
2018-07-13 05:00:00,96.795451,12.463481,0.0
2018-07-13 06:00:00,79.377513,15.676144,0.0
2018-07-13 07:00:00,79.377513,0.0,0.0
2018-07-13 08:00:00,79.377513,0.0,0.0
2018-07-13 09:00:00,79.377513,0.0,0.0
2018-07-13 10:00:00,79.377513,0.0,0.0
2018-07-13 11:00:00,125.87249,0.0,51.661083
2018-07-13 12:00:00,210.00063,0.0,93.475712
2018-07-13 13:00:00,287.48681,0.0,86.095758
2018-07-13 14:00:00,350.75286,0.0,70.295612
2018-07-13 15:00:00,389.95401,0.0,43.556831
2018-07-13 16:00:00,396.88756,0.0,7.7039504
2018-07-13 17:00:00,358.35523,34.679103,0.0
2018-07-13 18:00:00,299.60689,52.8735,0.0
2018-07-13 19:00:00,233.93023,59.109,0.0
2018-07-13 20:00:00,187.79181,41.52458,0.0
2018-07-13 21:00:00,161.35514,23.793,0.0
2018-07-13 22:00:00,146.72881,13.1637,0.0
2018-07-13 23:00:00,139.95874,6.09306,0.0
2018-07-14 00:00:00,133.94676,5.41078,0.0
2018-07-14 01:00:00,127.93478,5.41078,0.0
2018-07-14 02:00:00,121.92281,5.41078,0.0
2018-07-14 03:00:00,115.91083,5.41078,0.0
2018-07-14 04:00:00,104.75252,10.042481,0.0
2018-07-14 05:00:00,96.795451,7.161358,0.0
2018-07-14 06:00:00,79.377513,15.676144,0.0
2018-07-14 07:00:00,79.377513,0.0,0.0
2018-07-14 08:00:00,79.377513,0.0,0.0
2018-07-14 09:00:00,79.377513,0.0,0.0
2018-07-14 10:00:00,79.377513,0.0,0.0
2018-07-14 11:00:00,125.30978,0.0,51.035856
2018-07-14 12:00:00,208.73454,0.0,92.694178
2018-07-14 13:00:00,286.08005,0.0,85.939451
2018-07-14 14:00:00,349.3461,0.0,70.295612
2018-07-14 15:00:00,389.10995,0.0,44.182058
2018-07-14 16:00:00,396.88756,0.0,8.6417912
2018-07-14 17:00:00,358.70258,34.366489,0.0
2018-07-14 18:00:00,299.95424,52.8735,0.0
2018-07-14 19:00:00,234.27758,59.109,0.0
2018-07-14 20:00:00,188.13915,41.52458,0.0
2018-07-14 21:00:00,161.70249,23.793,0.0
2018-07-14 22:00:00,147.07615,13.1637,0.0
2018-07-14 23:00:00,140.30609,6.09306,0.0
2018-07-15 00:00:00,134.29411,5.41078,0.0
2018-07-15 01:00:00,128.28213,5.41078,0.0
2018-07-15 02:00:00,122.27015,5.41078,0.0
2018-07-15 03:00:00,116.25818,5.41078,0.0
2018-07-15 04:00:00,104.75252,10.355094,0.0
2018-07-15 05:00:00,96.795451,7.161358,0.0
2018-07-15 06:00:00,79.377513,15.676144,0.0
2018-07-15 07:00:00,79.377513,0.0,0.0
2018-07-15 08:00:00,79.377513,0.0,0.0
2018-07-15 09:00:00,79.377513,0.0,0.0
2018-07-15 10:00:00,79.377513,0.0,0.0
2018-07-15 11:00:00,127.41992,0.0,53.380458
2018-07-15 12:00:00,210.84468,0.0,92.694178
2018-07-15 13:00:00,287.34613,0.0,85.00161
2018-07-15 14:00:00,351.03421,0.0,70.764532
2018-07-15 15:00:00,390.09468,0.0,43.400524
2018-07-15 16:00:00,396.88756,0.0,7.5476436
2018-07-15 17:00:00,358.35523,34.679103,0.0
2018-07-15 18:00:00,299.60689,52.8735,0.0
2018-07-15 19:00:00,233.93023,59.109,0.0
2018-07-15 20:00:00,187.79181,41.52458,0.0
2018-07-15 21:00:00,161.35514,23.793,0.0
2018-07-15 22:00:00,146.72881,13.1637,0.0
2018-07-15 23:00:00,139.95874,6.09306,0.0
2018-07-16 00:00:00,133.94676,5.41078,0.0
2018-07-16 01:00:00,127.93478,5.41078,0.0
2018-07-16 02:00:00,121.92281,5.41078,0.0
2018-07-16 03:00:00,115.91083,5.41078,0.0
2018-07-16 04:00:00,104.75252,10.042481,0.0
2018-07-16 05:00:00,96.795451,7.161358,0.0
2018-07-16 06:00:00,79.377513,15.676144,0.0
2018-07-16 07:00:00,79.377513,0.0,0.0
2018-07-16 08:00:00,79.377513,0.0,0.0
2018-07-16 09:00:00,79.377513,0.0,0.0
2018-07-16 10:00:00,79.377513,0.0,0.0
2018-07-16 11:00:00,120.10477,0.0,45.252504
2018-07-16 12:00:00,205.63967,0.0,95.03878
2018-07-16 13:00:00,284.81396,0.0,87.97144
2018-07-16 14:00:00,348.64272,0.0,70.920839
2018-07-16 15:00:00,388.8286,0.0,44.650978
2018-07-16 16:00:00,396.88756,0.0,8.9544048
2018-07-16 17:00:00,358.87625,34.210182,0.0
2018-07-16 18:00:00,300.12792,52.8735,0.0
2018-07-16 19:00:00,234.45125,59.109,0.0
2018-07-16 20:00:00,188.31283,41.52458,0.0
2018-07-16 21:00:00,161.87616,23.793,0.0
2018-07-16 22:00:00,147.24983,13.1637,0.0
2018-07-16 23:00:00,140.47976,6.09306,0.0
2018-07-17 00:00:00,134.46778,5.41078,0.0
2018-07-17 01:00:00,128.45581,5.41078,0.0
2018-07-17 02:00:00,122.44383,5.41078,0.0
2018-07-17 03:00:00,116.43185,5.41078,0.0
2018-07-17 04:00:00,110.82655,5.044766,0.0
2018-07-17 05:00:00,102.86949,7.161358,0.0
2018-07-17 06:00:00,79.377513,21.14278,0.0
2018-07-17 07:00:00,79.377513,0.0,0.0
2018-07-17 08:00:00,79.377513,0.0,0.0
2018-07-17 09:00:00,79.377513,0.0,0.0
2018-07-17 10:00:00,79.377513,0.0,0.0
2018-07-17 11:00:00,120.94882,0.0,46.190345
2018-07-17 12:00:00,205.92102,0.0,94.413552
2018-07-17 13:00:00,284.67329,0.0,87.502519
2018-07-17 14:00:00,348.64272,0.0,71.077146
2018-07-17 15:00:00,388.8286,0.0,44.650978
2018-07-17 16:00:00,396.88756,0.0,8.9544048
2018-07-17 17:00:00,358.87625,34.210182,0.0
2018-07-17 18:00:00,300.12792,52.8735,0.0
2018-07-17 19:00:00,234.45125,59.109,0.0
2018-07-17 20:00:00,188.31283,41.52458,0.0
2018-07-17 21:00:00,161.87616,23.793,0.0
2018-07-17 22:00:00,147.24983,13.1637,0.0
2018-07-17 23:00:00,140.47976,6.09306,0.0
2018-07-18 00:00:00,134.46778,5.41078,0.0
2018-07-18 01:00:00,128.45581,5.41078,0.0
2018-07-18 02:00:00,122.44383,5.41078,0.0
2018-07-18 03:00:00,116.43185,5.41078,0.0
2018-07-18 04:00:00,104.91707,10.3633,0.0
2018-07-18 05:00:00,96.621777,7.465766,0.0
2018-07-18 06:00:00,79.377513,15.519838,0.0
2018-07-18 07:00:00,79.377513,0.0,0.0
2018-07-18 08:00:00,79.377513,0.0,0.0
2018-07-18 09:00:00,79.377513,0.0,0.0
2018-07-18 10:00:00,79.377513,0.0,0.0
2018-07-18 11:00:00,126.85722,0.0,52.755231
2018-07-18 12:00:00,210.1413,0.0,92.537871
2018-07-18 13:00:00,287.20546,0.0,85.626838
2018-07-18 14:00:00,350.19016,0.0,69.982998
2018-07-18 15:00:00,389.53198,0.0,43.713138
2018-07-18 16:00:00,396.88756,0.0,8.1728708
2018-07-18 17:00:00,358.5289,34.522796,0.0
2018-07-18 18:00:00,299.78057,52.8735,0.0
2018-07-18 19:00:00,234.1039,59.109,0.0
2018-07-18 20:00:00,187.96548,41.52458,0.0
2018-07-18 21:00:00,161.52881,23.793,0.0
2018-07-18 22:00:00,146.90248,13.1637,0.0
2018-07-18 23:00:00,140.13241,6.09306,0.0
2018-07-19 00:00:00,134.12044,5.41078,0.0
2018-07-19 01:00:00,128.10846,5.41078,0.0
2018-07-19 02:00:00,122.09648,5.41078,0.0
2018-07-19 03:00:00,116.0845,5.41078,0.0
2018-07-19 04:00:00,110.81744,4.740358,0.0
2018-07-19 05:00:00,96.621777,12.776094,0.0
2018-07-19 06:00:00,79.377513,15.519838,0.0
2018-07-19 07:00:00,79.377513,0.0,0.0
2018-07-19 08:00:00,79.377513,0.0,0.0
2018-07-19 09:00:00,79.377513,0.0,0.0
2018-07-19 10:00:00,129.9521,0.0,56.19398
2018-07-19 11:00:00,129.9521,0.0,0.0
2018-07-19 12:00:00,212.95483,0.0,92.225257
2018-07-19 13:00:00,289.8783,0.0,85.470531
2018-07-19 14:00:00,351.59692,0.0,68.576237
2018-07-19 15:00:00,390.09468,0.0,42.775297
2018-07-19 16:00:00,396.88756,0.0,7.5476436
2018-07-19 17:00:00,358.5289,34.522796,0.0
2018-07-19 18:00:00,299.78057,52.8735,0.0
2018-07-19 19:00:00,234.1039,59.109,0.0
2018-07-19 20:00:00,187.96548,41.52458,0.0
2018-07-19 21:00:00,161.52881,23.793,0.0
2018-07-19 22:00:00,146.90248,13.1637,0.0
2018-07-19 23:00:00,140.13241,6.09306,0.0
2018-07-20 00:00:00,134.12044,5.41078,0.0
2018-07-20 01:00:00,128.10846,5.41078,0.0
2018-07-20 02:00:00,122.09648,5.41078,0.0
2018-07-20 03:00:00,116.09362,5.4025744,0.0
2018-07-20 04:00:00,104.57884,10.3633,0.0
2018-07-20 05:00:00,96.621777,7.161358,0.0
2018-07-20 06:00:00,79.377513,15.519838,0.0
2018-07-20 07:00:00,79.377513,0.0,0.0
2018-07-20 08:00:00,79.377513,0.0,0.0
2018-07-20 09:00:00,79.377513,0.0,0.0
2018-07-20 10:00:00,79.377513,0.0,0.0
2018-07-20 11:00:00,162.23957,0.0,92.06895
2018-07-20 12:00:00,217.45646,0.0,61.352105
2018-07-20 13:00:00,291.70709,0.0,82.500702
2018-07-20 14:00:00,353.98841,0.0,69.201464
2018-07-20 15:00:00,391.50145,0.0,41.681149
2018-07-20 16:00:00,396.88756,0.0,5.9845756
2018-07-20 17:00:00,358.18155,34.83541,0.0
2018-07-20 18:00:00,299.43322,52.8735,0.0
2018-07-20 19:00:00,233.75655,59.109,0.0
2018-07-20 20:00:00,187.61813,41.52458,0.0
2018-07-20 21:00:00,161.18146,23.793,0.0
2018-07-20 22:00:00,146.55513,13.1637,0.0
2018-07-20 23:00:00,139.78506,6.09306,0.0
2018-07-21 00:00:00,133.77309,5.41078,0.0
2018-07-21 01:00:00,127.76111,5.41078,0.0
2018-07-21 02:00:00,121.74913,5.41078,0.0
2018-07-21 03:00:00,121.74913,0.0,0.0
2018-07-21 04:00:00,116.48207,4.740358,0.0
2018-07-21 05:00:00,102.86949,12.251319,0.0
2018-07-21 06:00:00,79.377513,21.14278,0.0
2018-07-21 07:00:00,79.377513,0.0,0.0
2018-07-21 08:00:00,79.377513,0.0,0.0
2018-07-21 09:00:00,79.377513,0.0,0.0
2018-07-21 10:00:00,79.377513,0.0,0.0
2018-07-21 11:00:00,144.44174,0.0,72.293581
2018-07-21 12:00:00,224.77162,0.0,89.255428
2018-07-21 13:00:00,298.88158,0.0,82.344395
2018-07-21 14:00:00,357.64599,0.0,65.293794
2018-07-21 15:00:00,392.90821,0.0,39.18024
2018-07-21 16:00:00,396.88756,0.0,4.4215076
2018-07-21 17:00:00,357.8342,35.148023,0.0
2018-07-21 18:00:00,299.08587,52.8735,0.0
2018-07-21 19:00:00,233.4092,59.109,0.0
2018-07-21 20:00:00,187.27078,41.52458,0.0
2018-07-21 21:00:00,160.83412,23.793,0.0
2018-07-21 22:00:00,146.20778,13.1637,0.0
2018-07-21 23:00:00,139.43772,6.09306,0.0
2018-07-22 00:00:00,133.42574,5.41078,0.0
2018-07-22 01:00:00,127.41376,5.41078,0.0
2018-07-22 02:00:00,122.34133,4.5651852,0.0
2018-07-22 03:00:00,122.34133,0.0,0.0
2018-07-22 04:00:00,110.82655,10.3633,0.0
2018-07-22 05:00:00,102.86949,7.161358,0.0
2018-07-22 06:00:00,79.377513,21.14278,0.0
2018-07-22 07:00:00,79.377513,0.0,0.0
2018-07-22 08:00:00,79.377513,0.0,0.0
2018-07-22 09:00:00,79.377513,0.0,0.0
2018-07-22 10:00:00,79.377513,0.0,0.0
2018-07-22 11:00:00,129.67074,0.0,55.881367
2018-07-22 12:00:00,213.51753,0.0,93.163098
2018-07-22 13:00:00,290.72236,0.0,85.783144
2018-07-22 14:00:00,352.3003,0.0,68.41993
2018-07-22 15:00:00,390.37604,0.0,42.306376
2018-07-22 16:00:00,396.88756,0.0,7.23503
2018-07-22 17:00:00,358.70258,34.366489,0.0
2018-07-22 18:00:00,299.95424,52.8735,0.0
2018-07-22 19:00:00,234.27758,59.109,0.0
2018-07-22 20:00:00,188.13915,41.52458,0.0
2018-07-22 21:00:00,161.70249,23.793,0.0
2018-07-22 22:00:00,147.07615,13.1637,0.0
2018-07-22 23:00:00,140.30609,6.09306,0.0
2018-07-23 00:00:00,134.29411,5.41078,0.0
2018-07-23 01:00:00,128.28213,5.41078,0.0
2018-07-23 02:00:00,122.27015,5.41078,0.0
2018-07-23 03:00:00,116.25818,5.41078,0.0
2018-07-23 04:00:00,104.7434,10.3633,0.0
2018-07-23 05:00:00,96.621777,7.3094592,0.0
2018-07-23 06:00:00,79.377513,15.519838,0.0
2018-07-23 07:00:00,79.377513,0.0,6.2649102e-15
2018-07-23 08:00:00,79.377513,0.0,0.0
2018-07-23 09:00:00,79.377513,0.0,0.0
2018-07-23 10:00:00,122.07423,0.0,47.4408
2018-07-23 11:00:00,122.07423,0.0,0.0
2018-07-23 12:00:00,206.76508,0.0,94.100939
2018-07-23 13:00:00,285.23599,0.0,87.189906
2018-07-23 14:00:00,348.64272,0.0,70.451919
2018-07-23 15:00:00,388.68792,0.0,44.494672
2018-07-23 16:00:00,396.88756,0.0,9.1107116
2018-07-23 17:00:00,359.39727,33.741262,0.0
2018-07-23 18:00:00,300.64894,52.8735,0.0
2018-07-23 19:00:00,234.97227,59.109,0.0
2018-07-23 20:00:00,188.83385,41.52458,0.0
2018-07-23 21:00:00,162.39718,23.793,0.0
2018-07-23 22:00:00,147.77085,13.1637,0.0
2018-07-23 23:00:00,141.00078,6.09306,0.0
2018-07-24 00:00:00,134.98881,5.41078,0.0
2018-07-24 01:00:00,128.97683,5.41078,0.0
2018-07-24 02:00:00,122.96485,5.41078,0.0
2018-07-24 03:00:00,116.95287,5.41078,0.0
2018-07-24 04:00:00,105.4381,10.3633,0.0
2018-07-24 05:00:00,96.448103,8.0909932,0.0
2018-07-24 06:00:00,79.377513,15.363531,0.0
2018-07-24 07:00:00,79.377513,0.0,0.0
2018-07-24 08:00:00,79.377513,0.0,0.0
2018-07-24 09:00:00,79.377513,0.0,0.0
2018-07-24 10:00:00,79.377513,0.0,0.0
2018-07-24 11:00:00,124.0437,0.0,49.629095
2018-07-24 12:00:00,209.0159,0.0,94.413552
2018-07-24 13:00:00,287.48681,0.0,87.189906
2018-07-24 14:00:00,350.47151,0.0,69.982998
2018-07-24 15:00:00,389.67266,0.0,43.556831
2018-07-24 16:00:00,396.88756,0.0,8.016564
2018-07-24 17:00:00,358.87625,34.210182,0.0
2018-07-24 18:00:00,300.12792,52.8735,0.0
2018-07-24 19:00:00,234.45125,59.109,0.0
2018-07-24 20:00:00,188.31283,41.52458,0.0
2018-07-24 21:00:00,161.87616,23.793,0.0
2018-07-24 22:00:00,147.24983,13.1637,0.0
2018-07-24 23:00:00,140.47976,6.09306,0.0
2018-07-25 00:00:00,134.46778,5.41078,0.0
2018-07-25 01:00:00,128.45581,5.41078,0.0
2018-07-25 02:00:00,122.44383,5.41078,0.0
2018-07-25 03:00:00,116.43185,5.41078,0.0
2018-07-25 04:00:00,104.91707,10.3633,0.0
2018-07-25 05:00:00,96.448103,7.6220728,0.0
2018-07-25 06:00:00,79.377513,15.363531,0.0
2018-07-25 07:00:00,79.377513,0.0,0.0
2018-07-25 08:00:00,79.377513,0.0,0.0
2018-07-25 09:00:00,79.377513,0.0,0.0
2018-07-25 10:00:00,122.63694,0.0,48.066027
2018-07-25 11:00:00,122.63694,0.0,0.0
2018-07-25 12:00:00,207.46846,0.0,94.257246
2018-07-25 13:00:00,285.65802,0.0,86.877292
2018-07-25 14:00:00,349.3461,0.0,70.764532
2018-07-25 15:00:00,389.25063,0.0,44.338365
2018-07-25 16:00:00,396.88756,0.0,8.4854844
2018-07-25 17:00:00,359.04992,34.053876,0.0
2018-07-25 18:00:00,300.30159,52.8735,0.0
2018-07-25 19:00:00,234.62492,59.109,0.0
2018-07-25 20:00:00,188.4865,41.52458,0.0
2018-07-25 21:00:00,162.04984,23.793,0.0
2018-07-25 22:00:00,147.4235,13.1637,0.0
2018-07-25 23:00:00,140.65344,6.09306,0.0
2018-07-26 00:00:00,134.64146,5.41078,0.0
2018-07-26 01:00:00,128.62948,5.41078,0.0
2018-07-26 02:00:00,122.6175,5.41078,0.0
2018-07-26 03:00:00,116.60552,5.41078,0.0
2018-07-26 04:00:00,105.09075,10.3633,0.0
2018-07-26 05:00:00,97.133682,7.161358,0.0
2018-07-26 06:00:00,79.377513,15.980552,0.0
2018-07-26 07:00:00,79.377513,0.0,0.0
2018-07-26 08:00:00,79.377513,0.0,0.0
2018-07-26 09:00:00,79.377513,0.0,0.0
2018-07-26 10:00:00,79.377513,0.0,0.0
2018-07-26 11:00:00,142.61295,0.0,70.261592
2018-07-26 12:00:00,225.05297,0.0,91.60003
2018-07-26 13:00:00,301.13239,0.0,84.53269
2018-07-26 14:00:00,358.7714,0.0,64.04334
2018-07-26 15:00:00,393.33024,0.0,38.398706
2018-07-26 16:00:00,396.88756,0.0,3.9525872
2018-07-26 17:00:00,357.8342,35.148023,0.0
2018-07-26 18:00:00,299.08587,52.8735,0.0
2018-07-26 19:00:00,233.4092,59.109,0.0
2018-07-26 20:00:00,187.27078,41.52458,0.0
2018-07-26 21:00:00,160.83412,23.793,0.0
2018-07-26 22:00:00,146.20778,13.1637,0.0
2018-07-26 23:00:00,139.43772,6.09306,0.0
2018-07-27 00:00:00,133.42574,5.41078,0.0
2018-07-27 01:00:00,127.41376,5.41078,0.0
2018-07-27 02:00:00,121.40178,5.41078,0.0
2018-07-27 03:00:00,115.3898,5.41078,0.0
2018-07-27 04:00:00,104.57884,9.7298672,0.0
2018-07-27 05:00:00,96.621777,7.161358,0.0
2018-07-27 06:00:00,79.377513,15.519838,0.0
2018-07-27 07:00:00,79.377513,0.0,6.2975047e-15
2018-07-27 08:00:00,79.377513,0.0,0.0
2018-07-27 09:00:00,79.377513,0.0,0.0
2018-07-27 10:00:00,79.377513,0.0,0.0
2018-07-27 11:00:00,147.53661,0.0,75.73233
2018-07-27 12:00:00,222.80215,0.0,83.628383
2018-07-27 13:00:00,291.56642,0.0,76.404736
2018-07-27 14:00:00,353.28503,0.0,68.576237
2018-07-27 15:00:00,390.93874,0.0,41.837456
2018-07-27 16:00:00,396.88756,0.0,6.6098028
2018-07-27 17:00:00,358.70258,34.366489,0.0
2018-07-27 18:00:00,299.95424,52.8735,0.0
2018-07-27 19:00:00,234.27758,59.109,0.0
2018-07-27 20:00:00,188.13915,41.52458,0.0
2018-07-27 21:00:00,161.70249,23.793,0.0
2018-07-27 22:00:00,147.07615,13.1637,0.0
2018-07-27 23:00:00,140.30609,6.09306,0.0
2018-07-28 00:00:00,134.29411,5.41078,0.0
2018-07-28 01:00:00,128.28213,5.41078,0.0
2018-07-28 02:00:00,122.27015,5.41078,0.0
2018-07-28 03:00:00,116.25818,5.41078,0.0
2018-07-28 04:00:00,110.99111,4.740358,0.0
2018-07-28 05:00:00,102.69582,7.465766,0.0
2018-07-28 06:00:00,79.377513,20.986473,0.0
2018-07-28 07:00:00,79.377513,0.0,0.0
2018-07-28 08:00:00,79.377513,0.0,0.0
2018-07-28 09:00:00,79.377513,0.0,0.0
2018-07-28 10:00:00,79.377513,0.0,0.0
2018-07-28 11:00:00,161.25484,0.0,90.974803
2018-07-28 12:00:00,216.89376,0.0,61.821025
2018-07-28 13:00:00,293.53588,0.0,85.157917
2018-07-28 14:00:00,353.70706,0.0,66.856862
2018-07-28 15:00:00,390.79807,0.0,41.212229
2018-07-28 16:00:00,396.88756,0.0,6.7661096
2018-07-28 17:00:00,358.87625,34.210182,0.0
2018-07-28 18:00:00,300.12792,52.8735,0.0
2018-07-28 19:00:00,234.45125,59.109,0.0
2018-07-28 20:00:00,188.31283,41.52458,0.0
2018-07-28 21:00:00,161.87616,23.793,0.0
2018-07-28 22:00:00,147.24983,13.1637,0.0
2018-07-28 23:00:00,140.47976,6.09306,0.0
2018-07-29 00:00:00,134.46778,5.41078,0.0
2018-07-29 01:00:00,128.45581,5.41078,0.0
2018-07-29 02:00:00,122.44383,5.41078,0.0
2018-07-29 03:00:00,116.43185,5.41078,0.0
2018-07-29 04:00:00,110.65288,5.2010728,0.0
2018-07-29 05:00:00,102.69582,7.161358,0.0
2018-07-29 06:00:00,79.377513,20.986473,0.0
2018-07-29 07:00:00,79.377513,0.0,0.0
2018-07-29 08:00:00,79.377513,0.0,0.0
2018-07-29 09:00:00,79.377513,0.0,0.0
2018-07-29 10:00:00,135.01261,0.0,61.81678
2018-07-29 11:00:00,190.30215,0.0,61.432818
2018-07-29 12:00:00,247.42048,0.0,63.464806
2018-07-29 13:00:00,307.88485,0.0,67.182635
2018-07-29 14:00:00,359.61546,0.0,57.478454
2018-07-29 15:00:00,394.03362,0.0,38.2424
2018-07-29 16:00:00,396.88756,0.0,3.1710532
2018-07-29 17:00:00,358.35523,34.679103,0.0
2018-07-29 18:00:00,299.60689,52.8735,0.0
2018-07-29 19:00:00,233.93023,59.109,0.0
2018-07-29 20:00:00,187.79181,41.52458,0.0
2018-07-29 21:00:00,161.35514,23.793,0.0
2018-07-29 22:00:00,146.72881,13.1637,0.0
2018-07-29 23:00:00,139.95874,6.09306,0.0
2018-07-30 00:00:00,133.94676,5.41078,0.0
2018-07-30 01:00:00,127.93478,5.41078,0.0
2018-07-30 02:00:00,121.92281,5.41078,0.0
2018-07-30 03:00:00,115.91994,5.4025744,0.0
2018-07-30 04:00:00,104.40517,10.3633,0.0
2018-07-30 05:00:00,96.448103,7.161358,0.0
2018-07-30 06:00:00,79.377513,15.363531,0.0
2018-07-30 07:00:00,79.377513,0.0,0.0
2018-07-30 08:00:00,79.377513,0.0,0.0
2018-07-30 09:00:00,79.377513,0.0,0.0
2018-07-30 10:00:00,124.74708,0.0,50.410629
2018-07-30 11:00:00,124.74708,0.0,0.0
2018-07-30 12:00:00,207.46846,0.0,91.912644
2018-07-30 13:00:00,284.11058,0.0,85.157917
2018-07-30 14:00:00,347.09528,0.0,69.982998
2018-07-30 15:00:00,387.84387,0.0,45.276206
2018-07-30 16:00:00,396.88756,0.0,10.048552
2018-07-30 17:00:00,359.2236,33.897569,0.0
2018-07-30 18:00:00,300.47527,52.8735,0.0
2018-07-30 19:00:00,234.7986,59.109,0.0
2018-07-30 20:00:00,188.66018,41.52458,0.0
2018-07-30 21:00:00,162.22351,23.793,0.0
2018-07-30 22:00:00,147.59718,13.1637,0.0
2018-07-30 23:00:00,140.82711,6.09306,0.0
2018-07-31 00:00:00,134.81513,5.41078,0.0
2018-07-31 01:00:00,128.80315,5.41078,0.0
2018-07-31 02:00:00,128.2417,0.50531121,0.0
2018-07-31 03:00:00,128.2417,0.0,0.0
2018-07-31 04:00:00,116.72692,10.3633,0.0
2018-07-31 05:00:00,102.52214,12.7843,0.0
2018-07-31 06:00:00,79.377513,20.830166,0.0
2018-07-31 07:00:00,79.377513,0.0,0.0
2018-07-31 08:00:00,79.377513,0.0,0.0
2018-07-31 09:00:00,79.377513,0.0,0.0
2018-07-31 10:00:00,79.377513,0.0,0.0
2018-07-31 11:00:00,107.58459,0.0,31.341199
2018-07-31 12:00:00,195.08896,0.0,97.227075
2018-07-31 13:00:00,276.3734,0.0,90.316042
2018-07-31 14:00:00,343.15635,0.0,74.203282
2018-07-31 15:00:00,386.29643,0.0,47.933421
2018-07-31 16:00:00,396.88756,0.0,11.767927
2018-07-31 17:00:00,360.61299,32.647114,0.0
2018-07-31 18:00:00,301.86466,52.8735,0.0
2018-07-31 19:00:00,236.18799,59.109,0.0
2018-07-31 20:00:00,190.04957,41.52458,0.0
2018-07-31 21:00:00,163.6129,23.793,0.0
2018-07-31 22:00:00,148.98657,13.1637,0.0
2018-07-31 23:00:00,142.2165,6.09306,0.0
2018-08-01 00:00:00,136.20453,5.41078,0.0
2018-08-01 01:00:00,130.19255,5.41078,0.0
2018-08-01 02:00:00,124.18057,5.41078,0.0
2018-08-01 03:00:00,118.16859,5.41078,0.0
2018-08-01 04:00:00,106.65381,10.3633,0.0
2018-08-01 05:00:00,96.274428,9.3414476,0.0
2018-08-01 06:00:00,79.377513,15.207224,0.0
2018-08-01 07:00:00,79.377513,0.0,0.0
2018-08-01 08:00:00,79.377513,0.0,0.0
2018-08-01 09:00:00,79.377513,0.0,0.0
2018-08-01 10:00:00,79.377513,0.0,0.0
2018-08-01 11:00:00,115.74381,0.0,40.406994
2018-08-01 12:00:00,200.85668,0.0,94.569859
2018-08-01 13:00:00,279.8903,0.0,87.815133
2018-08-01 14:00:00,345.40717,0.0,72.796521
2018-08-01 15:00:00,387.28116,0.0,46.52666
2018-08-01 16:00:00,396.88756,0.0,10.67378
2018-08-01 17:00:00,360.43932,32.803421,0.0
2018-08-01 18:00:00,301.69098,52.8735,0.0
2018-08-01 19:00:00,236.01432,59.109,0.0
2018-08-01 20:00:00,189.8759,41.52458,0.0
2018-08-01 21:00:00,163.43923,23.793,0.0
2018-08-01 22:00:00,148.8129,13.1637,0.0
2018-08-01 23:00:00,142.04283,6.09306,0.0
2018-08-02 00:00:00,136.03085,5.41078,0.0
2018-08-02 01:00:00,130.01887,5.41078,0.0
2018-08-02 02:00:00,124.0069,5.41078,0.0
2018-08-02 03:00:00,117.99492,5.41078,0.0
2018-08-02 04:00:00,106.48014,10.3633,0.0
2018-08-02 05:00:00,96.274428,9.1851408,0.0
2018-08-02 06:00:00,79.377513,15.207224,0.0
2018-08-02 07:00:00,79.377513,0.0,0.0
2018-08-02 08:00:00,79.377513,0.0,0.0
2018-08-02 09:00:00,79.377513,0.0,0.0
2018-08-02 10:00:00,79.377513,0.0,0.0
2018-08-02 11:00:00,115.46245,0.0,40.09438
2018-08-02 12:00:00,201.56006,0.0,95.664007
2018-08-02 13:00:00,281.43774,0.0,88.752974
2018-08-02 14:00:00,346.3919,0.0,72.171294
2018-08-02 15:00:00,387.70319,0.0,45.901433
2018-08-02 16:00:00,396.88756,0.0,10.204859
2018-08-02 17:00:00,360.26564,32.959728,0.0
2018-08-02 18:00:00,301.51731,52.8735,0.0
2018-08-02 19:00:00,235.84064,59.109,0.0
2018-08-02 20:00:00,189.70222,41.52458,0.0
2018-08-02 21:00:00,163.26556,23.793,0.0
2018-08-02 22:00:00,148.63922,13.1637,0.0
2018-08-02 23:00:00,141.86916,6.09306,0.0
2018-08-03 00:00:00,135.85718,5.41078,0.0
2018-08-03 01:00:00,129.8452,5.41078,0.0
2018-08-03 02:00:00,123.83322,5.41078,0.0
2018-08-03 03:00:00,117.82124,5.41078,0.0
2018-08-03 04:00:00,106.30647,10.3633,0.0
2018-08-03 05:00:00,96.100754,9.1851408,0.0
2018-08-03 06:00:00,79.377513,15.050917,0.0
2018-08-03 07:00:00,79.377513,0.0,0.0
2018-08-03 08:00:00,79.377513,0.0,0.0
2018-08-03 09:00:00,79.377513,0.0,0.0
2018-08-03 10:00:00,79.377513,0.0,0.0
2018-08-03 11:00:00,116.58786,0.0,41.344834
2018-08-03 12:00:00,200.43465,0.0,93.163098
2018-08-03 13:00:00,277.92083,0.0,86.095758
2018-08-03 14:00:00,344.28176,0.0,73.734362
2018-08-03 15:00:00,386.85913,0.0,47.308194
2018-08-03 16:00:00,396.88756,0.0,11.1427
2018-08-03 17:00:00,360.61299,32.647114,0.0
2018-08-03 18:00:00,301.86466,52.8735,0.0
