,Demand,Demand shortage,Demand supplied,PV generation,Wind generation,Storage discharge,Storage charge,Genset generation,Excess generation
2018-03-29 08:00:00,12303.27497,-0.0,12303.27497,14583.028,5390.9073,-0.0,0.0,0.0,7670.6605
2018-03-29 09:00:00,13112.99691,-0.0,13112.99691,15426.853,7671.6758,-0.0,0.0,0.0,9985.5322
2018-03-29 10:00:00,13990.19567,-0.0,13990.19567,15210.488,11714.856,-0.0,0.0,0.0,12935.149
2018-03-29 11:00:00,13472.87333,-0.0,13472.87333,13501.201,14358.474,-0.0,0.0,0.0,14386.802
2018-03-29 12:00:00,13180.473740000001,-0.0,13180.473740000001,10883.18,16328.229,-0.0,0.0,0.0,14030.935
2018-03-29 13:00:00,13337.919670000001,-0.0,13337.919670000001,7724.2449,16328.229,-0.0,0.0,0.0,10714.554
2018-03-29 14:00:00,12730.62822,-0.0,12730.62822,3851.3042,13632.775,-0.0,553.16251,0.0,4200.2887
2018-03-29 15:00:00,10841.27703,-0.0,10841.27703,497.64043,11352.007,-0.0,1008.3702,0.0,0.0
2018-03-29 16:00:00,12573.18229,-0.0,12573.18229,0.0,11248.336,-1324.8468,0.0,0.0,0.0
2018-03-29 17:00:00,13945.211119999998,-0.0,13945.211119999998,0.0,11092.829,-80.532685,0.0,2771.8499,0.0
2018-03-29 18:00:00,7557.404737000001,-0.0,7557.404737000001,0.0,10937.322,-0.0,0.0,0.0,3379.9169
2018-03-29 19:00:00,9469.248198000001,-0.0,9469.248198000001,0.0,10522.636,-0.0,0.0,0.0,1053.3883
2018-03-29 20:00:00,8097.219361,-0.0,8097.219361,0.0,10263.458,-0.0,0.0,0.0,2166.2389
2018-03-29 21:00:00,6860.144181000001,-0.0,6860.144181000001,0.0,10522.636,-0.0,0.0,0.0,3662.4923
2018-03-29 22:00:00,5960.453141,-0.0,5960.453141,0.0,9848.773,-0.0,0.0,0.0,3888.3199
2018-03-29 23:00:00,9154.356334,-0.0,9154.356334,0.0,10937.322,-0.0,0.0,0.0,1782.9653
2018-03-30 00:00:00,8277.15757,-0.0,8277.15757,0.0,13321.761,-0.0,0.0,0.0,5044.6039
2018-03-30 01:00:00,7939.773429000001,-0.0,7939.773429000001,0.0,14047.46,-0.0,0.0,0.0,6107.6871
2018-03-30 02:00:00,7602.389289,-0.0,7602.389289,0.0,13114.419,-0.0,0.0,0.0,5512.0295
2018-03-30 03:00:00,7872.296601000001,-0.0,7872.296601000001,0.0,10833.65,-0.0,0.0,0.0,2961.3537
2018-03-30 04:00:00,9266.817714,-0.0,9266.817714,1428.0117,8345.5393,-0.0,328.74244,0.0,177.99076
2018-03-30 05:00:00,10661.33883,-0.0,10661.33883,3937.8503,6427.6203,-295.8682,0.0,0.0,0.0
2018-03-30 06:00:00,10189.00103,-0.0,10189.00103,6447.689,5183.5648,-0.0,0.0,0.0,1442.2527
2018-03-30 07:00:00,9896.601442000001,-0.0,9896.601442000001,8568.07,4250.5231,-0.0,0.0,0.0,2921.9916
2018-03-30 08:00:00,11695.98352,-0.0,11695.98352,10060.991,3991.3449,-0.0,0.0,0.0,2356.3526
2018-03-30 09:00:00,12685.64367,-0.0,12685.64367,10883.18,4354.1944,-0.0,0.0,0.0,2551.7305
2018-03-30 10:00:00,13585.33471,-0.0,13585.33471,11034.636,5857.4282,-0.0,0.0,0.0,3306.729
2018-03-30 11:00:00,13360.41195,-0.0,13360.41195,10039.355,7619.8402,-0.0,0.0,0.0,4298.7829
2018-03-30 12:00:00,13607.826980000002,-0.0,13607.826980000002,7702.6083,9123.074,-0.0,1561.5327,0.0,1656.3226
2018-03-30 13:00:00,13877.73429,-0.0,13877.73429,4976.4043,9848.773,-0.0,0.0,0.0,947.44301
2018-03-30 14:00:00,13675.30381,-0.0,13675.30381,2228.5636,10678.143,-768.59676,0.0,0.0,0.0
2018-03-30 15:00:00,13337.919670000001,-0.0,13337.919670000001,259.63848,11663.021,-636.78269,0.0,778.47779,0.0
2018-03-30 16:00:00,12910.566429999999,-0.0,12910.566429999999,0.0,12233.213,-0.0,0.0,677.3536,0.0
2018-03-30 17:00:00,15542.162719999998,-0.0,15542.162719999998,0.0,12907.076,-0.0,0.0,2635.0865,0.0
2018-03-30 18:00:00,17836.37487,-0.0,17836.37487,0.0,13632.775,-0.0,0.0,4203.5996,0.0
2018-03-30 19:00:00,16374.37693,-0.0,16374.37693,0.0,14617.653,-0.0,0.0,1756.7243,0.0
2018-03-30 20:00:00,14574.99485,-0.0,14574.99485,0.0,15913.544,-0.0,0.0,0.0,1338.549
2018-03-30 21:00:00,12100.844490000001,-0.0,12100.844490000001,0.0,16742.914,-0.0,0.0,0.0,4642.0697
2018-03-30 22:00:00,10211.49331,-0.0,10211.49331,0.0,16535.572,-0.0,0.0,0.0,6324.0783
2018-03-30 23:00:00,9694.170958,-0.0,9694.170958,0.0,16846.585,-0.0,0.0,0.0,7152.4145
2018-03-31 00:00:00,8884.449022,-0.0,8884.449022,0.0,18401.655,-0.0,0.0,0.0,9517.2059
2018-03-31 01:00:00,8457.095778,-0.0,8457.095778,0.0,17520.449,-0.0,0.0,0.0,9063.3531
2018-03-31 02:00:00,8277.15757,-0.0,8277.15757,0.0,15032.338,-0.0,0.0,0.0,6755.1802
2018-03-31 03:00:00,8322.142122,-0.0,8322.142122,0.0,12907.076,-0.0,0.0,0.0,4584.9341
2018-03-31 04:00:00,9626.69413,-0.0,9626.69413,1579.4674,10781.815,-0.0,0.0,0.0,2734.588
2018-03-31 05:00:00,9784.140062,-0.0,9784.140062,4868.2216,8552.8818,-0.0,0.0,0.0,3636.9634
2018-03-31 06:00:00,9334.294542,-0.0,9334.294542,8438.2507,6790.4698,-0.0,0.0,0.0,5894.426
2018-03-31 07:00:00,9626.69413,-0.0,9626.69413,11705.368,5287.2361,-0.0,0.0,0.0,7365.9102
2018-03-31 08:00:00,11853.42945,-0.0,11853.42945,14085.388,4043.1805,-0.0,0.0,0.0,6275.1388
2018-03-31 09:00:00,12888.07415,-0.0,12888.07415,15405.217,3732.1666,-0.0,0.0,0.0,6249.3092
2018-03-31 10:00:00,13967.7034,-0.0,13967.7034,15535.036,5028.0578,-0.0,0.0,0.0,6595.3903
2018-03-31 11:00:00,13922.71885,-0.0,13922.71885,14063.751,7879.0184,-0.0,0.0,0.0,8020.0508
2018-03-31 12:00:00,13157.981459999999,-0.0,13157.981459999999,11099.545,10937.322,-0.0,0.0,0.0,8878.8853
2018-03-31 13:00:00,14350.072090000001,-0.0,14350.072090000001,7226.6045,11714.856,-0.0,1561.5327,0.0,3029.856
2018-03-31 14:00:00,14305.08754,-0.0,14305.08754,3288.7541,10885.486,-0.0,0.0,130.84743,0.0
2018-03-31 15:00:00,14057.6725,-0.0,14057.6725,432.73081,10056.116,-1405.3795,0.0,2163.4466,0.0
2018-03-31 16:00:00,12618.16684,-0.0,12618.16684,0.0,10211.623,-0.0,0.0,2406.5443,0.0
2018-03-31 17:00:00,13382.90422,-0.0,13382.90422,0.0,10418.965,-0.0,0.0,2963.9391,0.0
2018-03-31 18:00:00,18173.759009999998,-0.0,18173.759009999998,0.0,10470.801,-0.0,0.0,7702.9582,0.0
2018-03-31 19:00:00,17701.42122,-0.0,17701.42122,0.0,10781.815,-0.0,0.0,6919.6065,0.0
2018-03-31 20:00:00,16374.37693,-0.0,16374.37693,0.0,11455.678,-0.0,0.0,4918.6988,0.0
2018-03-31 21:00:00,13832.749740000001,-0.0,13832.749740000001,0.0,11714.856,-0.0,0.0,2117.8934,0.0
2018-03-31 22:00:00,11875.92173,-0.0,11875.92173,0.0,10107.951,-0.0,0.0,1767.9705,0.0
2018-03-31 23:00:00,11246.138,-0.0,11246.138,0.0,11352.007,-0.0,0.0,0.0,105.86882
2018-04-01 00:00:00,9986.570545999999,-0.0,9986.570545999999,0.0,13114.419,-0.0,0.0,0.0,3127.8483
2018-04-01 01:00:00,9649.186406,-0.0,9649.186406,0.0,12492.391,-0.0,15.253385,0.0,2827.9513
2018-04-01 02:00:00,9131.864058,-0.0,9131.864058,0.0,10678.143,-0.0,1546.2793,0.0,0.0
2018-04-01 03:00:00,9019.402678,-0.0,9019.402678,0.0,8501.0462,-0.0,0.0,518.35648,0.0
2018-04-01 04:00:00,9896.601442000001,-0.0,9896.601442000001,1947.2886,6375.7847,-1405.3795,0.0,168.14871,0.0
2018-04-01 05:00:00,10796.29248,-0.0,10796.29248,5950.0486,4198.6875,-0.0,0.0,647.55645,0.0
2018-04-01 06:00:00,9626.69413,-0.0,9626.69413,9714.8066,2436.2754,-0.0,0.0,0.0,2524.3879
2018-04-01 07:00:00,9941.585994,-0.0,9941.585994,12462.647,1451.3981,-0.0,0.0,0.0,3972.4593
2018-04-01 08:00:00,9491.740474,-0.0,9491.740474,13782.476,984.8773,-0.0,0.0,0.0,5275.613
2018-04-01 09:00:00,13000.53553,-0.0,13000.53553,14712.847,881.20601,-0.0,55.456662,0.0,2538.0612
2018-04-01 10:00:00,14147.641609999999,-0.0,14147.641609999999,14280.117,984.8773,-0.0,1117.3523,0.0,0.0
2018-04-01 11:00:00,14057.6725,-0.0,14057.6725,13046.834,1399.5625,-0.0,388.72378,0.0,0.0
2018-04-01 12:00:00,14237.610709999999,-0.0,14237.610709999999,10298.993,2332.6041,-1405.3795,0.0,200.63394,0.0
2018-04-01 13:00:00,14080.164780000001,-0.0,14080.164780000001,7269.8775,3732.1666,-0.0,0.0,3078.1206,0.0
2018-04-01 14:00:00,13832.749740000001,-0.0,13832.749740000001,3548.3926,5131.7291,-0.0,0.0,5152.628,0.0
2018-04-01 15:00:00,12708.13594,-5891.0579,6817.07804,389.45773,6427.6203,-0.0,0.0,0.0,0.0
2018-04-01 16:00:00,12348.25953,-0.0,12348.25953,0.0,7723.5115,-0.0,0.0,4624.748,0.0
2018-04-01 17:00:00,13337.919670000001,-0.0,13337.919670000001,0.0,9071.2383,-0.0,0.0,4266.6813,0.0
2018-04-01 18:00:00,17611.45211,-7399.8295,10211.622609999999,0.0,10211.623,-0.0,0.0,0.0,0.0
2018-04-01 19:00:00,6860.144181000001,-0.0,6860.144181000001,0.0,11714.856,-0.0,1561.5327,0.0,3293.1794
2018-04-01 20:00:00,15339.732230000001,-0.0,15339.732230000001,0.0,13269.926,-1405.3795,0.0,664.427,0.0
2018-04-01 21:00:00,13202.96601,-0.0,13202.96601,0.0,13891.954,-0.0,0.0,0.0,688.98754
2018-04-01 22:00:00,11246.138,-0.0,11246.138,0.0,12699.734,-0.0,0.0,0.0,1453.5957
2018-04-01 23:00:00,10638.84655,-0.0,10638.84655,0.0,13114.419,-0.0,0.0,0.0,2475.5723
2018-04-02 00:00:00,9649.186406,-0.0,9649.186406,0.0,12699.734,-0.0,0.0,0.0,3050.5472
2018-04-02 01:00:00,9266.817714,-0.0,9266.817714,0.0,10833.65,-0.0,0.0,0.0,1566.8326
2018-04-02 02:00:00,8771.987642,-0.0,8771.987642,0.0,9278.5809,-0.0,0.0,0.0,506.59327
2018-04-02 03:00:00,8771.987642,-0.0,8771.987642,0.0,8812.0601,-0.0,0.0,0.0,40.072444
2018-04-02 04:00:00,9379.279094,-0.0,9379.279094,1904.0155,8552.8818,-0.0,0.0,0.0,1077.6183
2018-04-02 05:00:00,9896.601442000001,-0.0,9896.601442000001,6209.6871,8345.5393,-0.0,0.0,0.0,4658.6249
2018-04-02 06:00:00,8951.92585,-0.0,8951.92585,10169.174,8293.7036,-0.0,0.0,0.0,9510.9517
2018-04-02 07:00:00,10009.062820000001,-0.0,10009.062820000001,12938.651,8241.868,-0.0,0.0,0.0,11171.456
2018-04-02 08:00:00,12348.25953,-0.0,12348.25953,14626.301,7982.6897,-0.0,0.0,0.0,10260.731
2018-04-02 09:00:00,13900.226569999999,-0.0,13900.226569999999,15448.49,8293.7036,-0.0,0.0,0.0,9841.9668
2018-04-02 10:00:00,14957.36354,-0.0,14957.36354,15232.124,9796.9374,-0.0,0.0,0.0,10071.698
2018-04-02 11:00:00,14957.36354,-0.0,14957.36354,13869.022,12336.884,-0.0,0.0,0.0,11248.543
2018-04-02 12:00:00,15092.3172,-0.0,15092.3172,11597.186,14202.967,-0.0,0.0,0.0,10707.836
2018-04-02 13:00:00,15744.5932,-0.0,15744.5932,8308.4315,14513.981,-0.0,0.0,0.0,7077.8196
2018-04-02 14:00:00,15564.65499,-0.0,15564.65499,4154.2157,14565.817,-0.0,1561.5327,0.0,1593.845
2018-04-02 15:00:00,15069.82492,-0.0,15069.82492,540.91351,13529.104,-887.41078,0.0,112.39662,0.0
2018-04-02 16:00:00,12595.67456,-0.0,12595.67456,0.0,12077.706,-517.96868,0.0,0.0,0.0
2018-04-02 17:00:00,15632.131819999999,-0.0,15632.131819999999,0.0,11455.678,-0.0,0.0,4176.4537,0.0
2018-04-02 18:00:00,18286.220390000002,-0.0,18286.220390000002,0.0,11092.829,-0.0,0.0,7193.3918,0.0
2018-04-02 19:00:00,17858.86715,-6714.2029,11144.664249999998,0.0,11144.664,-0.0,0.0,0.0,0.0
2018-04-02 20:00:00,16531.82286,-0.0,16531.82286,0.0,11455.678,-0.0,0.0,5076.1447,0.0
2018-04-02 21:00:00,14147.641609999999,-0.0,14147.641609999999,0.0,12440.555,-0.0,0.0,1707.0862,0.0
2018-04-02 22:00:00,12033.36766,-0.0,12033.36766,0.0,12544.227,-0.0,0.0,0.0,510.85905
2018-04-02 23:00:00,11291.12255,-0.0,11291.12255,0.0,13632.775,-0.0,0.0,0.0,2341.6528
2018-04-03 00:00:00,10323.95469,-0.0,10323.95469,0.0,14358.474,-0.0,0.0,0.0,4034.5197
2018-04-03 01:00:00,10031.5551,-0.0,10031.5551,0.0,13840.118,-0.0,0.0,0.0,3808.5628
2018-04-03 02:00:00,10009.062820000001,-0.0,10009.062820000001,0.0,12233.213,-0.0,0.0,0.0,2224.15
2018-04-03 03:00:00,9041.894954000001,-0.0,9041.894954000001,0.0,9641.4304,-0.0,0.0,0.0,599.53549
2018-04-03 04:00:00,9334.294542,-0.0,9334.294542,2250.2002,7308.8263,-0.0,0.0,0.0,224.73195
2018-04-03 05:00:00,9041.894954000001,-0.0,9041.894954000001,6685.6909,5701.9212,-0.0,0.0,0.0,3345.7172
2018-04-03 06:00:00,9401.77137,-0.0,9401.77137,10493.722,4768.8796,-0.0,0.0,0.0,5860.8302
2018-04-03 07:00:00,9424.263646,-0.0,9424.263646,13393.018,4457.8657,-0.0,0.0,0.0,8426.6205
2018-04-03 08:00:00,9154.356334,-0.0,9154.356334,15102.305,4613.3726,-0.0,0.0,0.0,10561.321
2018-04-03 09:00:00,9604.201854,-0.0,9604.201854,15426.853,6116.6064,-0.0,0.0,0.0,11939.258
2018-04-03 10:00:00,12370.7518,-0.0,12370.7518,15102.305,9848.773,-0.0,0.0,0.0,12580.326
2018-04-03 11:00:00,12213.30587,-0.0,12213.30587,14128.661,14773.16,-0.0,0.0,0.0,16688.514
2018-04-03 12:00:00,12910.566429999999,-0.0,12910.566429999999,11770.278,18816.34,-0.0,0.0,0.0,17676.052
2018-04-03 13:00:00,13810.257469999999,-0.0,13810.257469999999,8178.6122,19179.19,-0.0,0.0,0.0,13547.544
2018-04-03 14:00:00,13810.257469999999,-0.0,13810.257469999999,3937.8503,17779.627,-0.0,0.0,0.0,7907.22
2018-04-03 15:00:00,12370.7518,-0.0,12370.7518,411.09427,15809.873,-0.0,0.0,0.0,3850.215
2018-04-03 16:00:00,11740.96807,-0.0,11740.96807,0.0,13840.118,-0.0,1561.5327,0.0,537.6171
2018-04-03 17:00:00,13045.52008,-0.0,13045.52008,0.0,13010.748,-0.0,0.0,34.772541,0.0
2018-04-03 18:00:00,17723.91349,-0.0,17723.91349,0.0,12492.391,-1405.3795,0.0,3826.143,0.0
2018-04-03 19:00:00,17543.975280000002,-0.0,17543.975280000002,0.0,12233.213,-0.0,0.0,5310.7625,0.0
2018-04-03 20:00:00,16531.82286,-0.0,16531.82286,0.0,11974.035,-0.0,0.0,4557.7883,0.0
2018-04-03 21:00:00,14462.533469999998,-2592.1702,11870.363269999998,0.0,11870.363,-0.0,0.0,0.0,0.0
2018-04-03 22:00:00,12798.10505,-0.0,12798.10505,0.0,10833.65,-0.0,0.0,1964.4547,0.0
2018-04-03 23:00:00,11650.99897,-39.813915,11611.185055,0.0,11611.185,-0.0,0.0,0.0,0.0
2018-04-04 00:00:00,10458.90834,-0.0,10458.90834,0.0,12077.706,-0.0,914.94443,0.0,703.85312
2018-04-04 01:00:00,10031.5551,-0.0,10031.5551,0.0,10678.143,-0.0,646.5883,0.0,0.0
2018-04-04 02:00:00,9716.663234,-0.0,9716.663234,0.0,8967.567,-749.0962,0.0,0.0,0.0
2018-04-04 03:00:00,9491.740474,-0.0,9491.740474,0.0,7464.3332,-656.28325,0.0,1371.124,0.0
2018-04-04 04:00:00,9896.601442000001,-0.0,9896.601442000001,2423.2925,6375.7847,-0.0,0.0,1097.5243,0.0
2018-04-04 05:00:00,9896.601442000001,-0.0,9896.601442000001,6880.4198,5701.9212,-0.0,0.0,0.0,2685.7396
2018-04-04 06:00:00,9671.678682,-0.0,9671.678682,10731.724,5442.743,-0.0,0.0,0.0,6502.7883
2018-04-04 07:00:00,9671.678682,-0.0,9671.678682,13587.747,5805.5925,-0.0,0.0,0.0,9721.6611
2018-04-04 08:00:00,11246.138,-0.0,11246.138,15318.671,6790.4698,-0.0,0.0,0.0,10863.002
2018-04-04 09:00:00,11246.138,-0.0,11246.138,15967.767,9900.6087,-0.0,0.0,0.0,14622.237
2018-04-04 10:00:00,12370.7518,-0.0,12370.7518,15708.128,15498.859,-0.0,0.0,0.0,18836.235
2018-04-04 11:00:00,12258.290420000001,-0.0,12258.290420000001,14301.753,20734.259,-0.0,0.0,0.0,22777.722
2018-04-04 12:00:00,12483.213179999999,-0.0,12483.213179999999,12181.372,23429.713,-0.0,0.0,0.0,23127.872
2018-04-04 13:00:00,12505.70546,-0.0,12505.70546,8806.0719,24051.74,-0.0,0.0,0.0,20352.107
2018-04-04 14:00:00,11943.39856,-0.0,11943.39856,4608.5831,22911.356,-0.0,0.0,0.0,15576.541
2018-04-04 15:00:00,11471.06076,-0.0,11471.06076,627.45967,21252.616,-0.0,0.0,0.0,10409.014
2018-04-04 16:00:00,11268.63028,-0.0,11268.63028,0.0,19645.71,-0.0,0.0,0.0,8377.0801
2018-04-04 17:00:00,13045.52008,-0.0,13045.52008,0.0,17572.285,-0.0,1561.5327,0.0,2965.2317
2018-04-04 18:00:00,18173.759009999998,-0.0,18173.759009999998,0.0,15395.187,-0.0,0.0,2778.5717,0.0
2018-04-04 19:00:00,17723.91349,-2478.4161,15245.497389999999,0.0,13840.118,-1405.3795,0.0,0.0,0.0
2018-04-04 20:00:00,16734.25335,-0.0,16734.25335,0.0,13010.748,-0.0,0.0,3723.5058,0.0
2018-04-04 21:00:00,14440.04119,-0.0,14440.04119,0.0,11455.678,-0.0,0.0,2984.3631,0.0
2018-04-04 22:00:00,12708.13594,-0.0,12708.13594,0.0,9174.9096,-0.0,0.0,3533.2263,0.0
2018-04-04 23:00:00,11763.46035,-0.0,11763.46035,0.0,9278.5809,-0.0,0.0,2484.8794,0.0
2018-04-05 00:00:00,10458.90834,-0.0,10458.90834,0.0,10470.801,-0.0,0.0,0.0,11.892468
2018-04-05 01:00:00,9964.07827,-0.0,9964.07827,0.0,10367.13,-0.0,0.0,0.0,403.05124
2018-04-05 02:00:00,9761.647786,-0.0,9761.647786,0.0,9952.4443,-0.0,0.0,0.0,190.79655
2018-04-05 03:00:00,7444.943356999999,-0.0,7444.943356999999,0.0,10211.623,-0.0,0.0,0.0,2766.6792
2018-04-05 04:00:00,8007.250257,-0.0,8007.250257,2423.2925,10937.322,-0.0,0.0,0.0,5353.3639
2018-04-05 05:00:00,10301.46241,-0.0,10301.46241,6815.5102,11403.842,-0.0,0.0,0.0,7917.8902
2018-04-05 06:00:00,9221.833162,-0.0,9221.833162,10623.541,11714.856,-0.0,0.0,0.0,13116.564
2018-04-05 07:00:00,11021.215240000001,-0.0,11021.215240000001,13436.292,11766.692,-0.0,0.0,0.0,14181.768
2018-04-05 08:00:00,13360.41195,-0.0,13360.41195,15080.669,11922.199,-0.0,0.0,0.0,13642.456
2018-04-05 09:00:00,14125.149330000002,-0.0,14125.149330000002,15621.582,13218.09,-0.0,0.0,0.0,14714.523
2018-04-05 10:00:00,15249.763130000001,-0.0,15249.763130000001,15383.58,16535.572,-0.0,0.0,0.0,16669.389
2018-04-05 11:00:00,15249.763130000001,-0.0,15249.763130000001,14042.115,19386.532,-0.0,0.0,0.0,18178.884
2018-04-05 12:00:00,15407.20906,-0.0,15407.20906,11770.278,21304.451,-0.0,0.0,0.0,17667.52
2018-04-05 13:00:00,10796.29248,-0.0,10796.29248,8286.7949,22237.493,-0.0,0.0,0.0,19727.995
2018-04-05 14:00:00,10436.416070000001,-0.0,10436.416070000001,4262.3984,21822.808,-0.0,0.0,0.0,15648.79
2018-04-05 15:00:00,14867.39444,-0.0,14867.39444,562.55005,20475.081,-0.0,0.0,0.0,6170.2364
2018-04-05 16:00:00,13787.76519,-0.0,13787.76519,0.0,19438.368,-0.0,0.0,0.0,5650.6026
2018-04-05 17:00:00,14934.87127,-0.0,14934.87127,0.0,18816.34,-0.0,1561.5327,0.0,2319.9361
2018-04-05 18:00:00,19185.91143,-0.0,19185.91143,0.0,17416.778,-1405.3795,0.0,363.75439,0.0
2018-04-05 19:00:00,14799.917609999999,-0.0,14799.917609999999,0.0,16380.065,-0.0,539.18266,0.0,1040.9644
2018-04-05 20:00:00,16554.31514,-0.0,16554.31514,0.0,16069.051,-485.26439,0.0,0.0,0.0
2018-04-05 21:00:00,14979.855819999999,-0.0,14979.855819999999,0.0,15654.366,-0.0,0.0,0.0,674.50975
2018-04-05 22:00:00,13180.473740000001,-0.0,13180.473740000001,0.0,14151.132,-0.0,0.0,0.0,970.65805
2018-04-05 23:00:00,11898.414009999999,-0.0,11898.414009999999,0.0,15706.201,-0.0,0.0,0.0,3807.7872
2018-04-06 00:00:00,8996.910402,-0.0,8996.910402,0.0,19593.875,-0.0,0.0,0.0,10596.964
2018-04-06 01:00:00,10526.38517,-0.0,10526.38517,0.0,20734.259,-0.0,0.0,0.0,10207.874
2018-04-06 02:00:00,10121.5242,-0.0,10121.5242,0.0,20371.409,-0.0,0.0,0.0,10249.885
2018-04-06 03:00:00,9806.632338,-0.0,9806.632338,0.0,20215.903,-0.0,0.0,0.0,10409.27
2018-04-06 04:00:00,10346.44696,-0.0,10346.44696,2228.5636,20112.231,-0.0,0.0,0.0,11994.348
2018-04-06 05:00:00,10458.90834,-0.0,10458.90834,6447.689,20734.259,-0.0,0.0,0.0,16723.04
2018-04-06 06:00:00,9626.69413,-0.0,9626.69413,10623.541,22548.507,-0.0,0.0,0.0,23545.354
2018-04-06 07:00:00,11471.06076,-0.0,11471.06076,13544.474,24570.097,-0.0,0.0,0.0,26643.51
2018-04-06 08:00:00,13315.42739,-0.0,13315.42739,15167.215,26228.838,-0.0,0.0,0.0,28080.625
2018-04-06 09:00:00,14485.02575,-0.0,14485.02575,15686.492,26228.838,-0.0,0.0,0.0,27430.304
2018-04-06 10:00:00,15452.19361,-0.0,15452.19361,15513.399,24984.782,-0.0,0.0,0.0,25045.988
2018-04-06 11:00:00,15452.19361,-0.0,15452.19361,13328.109,22548.507,-0.0,0.0,0.0,20424.422
2018-04-06 12:00:00,15654.6241,-0.0,15654.6241,9606.6239,20941.602,-0.0,0.0,0.0,14893.601
2018-04-06 13:00:00,16036.99279,-0.0,16036.99279,6079.8678,19593.875,-0.0,0.0,0.0,9636.7498
2018-04-06 14:00:00,15699.60865,-0.0,15699.60865,3418.5734,19438.368,-0.0,0.0,0.0,7157.3326
2018-04-06 15:00:00,15317.239959999999,-0.0,15317.239959999999,562.55005,18816.34,-0.0,0.0,0.0,4061.6502
2018-04-06 16:00:00,13607.826980000002,-0.0,13607.826980000002,0.0,18246.148,-0.0,0.0,0.0,4638.321
2018-04-06 17:00:00,13922.71885,-0.0,13922.71885,0.0,18401.655,-0.0,600.79943,0.0,3878.1366
2018-04-06 18:00:00,18848.52729,-0.0,18848.52729,0.0,18401.655,-446.8724,0.0,0.0,0.0
2018-04-06 19:00:00,18443.66632,-0.0,18443.66632,0.0,18349.819,-93.847081,0.0,0.0,0.0
2018-04-06 20:00:00,17026.65294,-0.0,17026.65294,0.0,18608.997,-0.0,0.0,0.0,1582.3445
2018-04-06 21:00:00,15474.68589,-0.0,15474.68589,0.0,19334.697,-0.0,0.0,0.0,3860.0107
2018-04-06 22:00:00,13180.473740000001,-0.0,13180.473740000001,0.0,19231.025,-0.0,0.0,0.0,6050.5515
2018-04-06 23:00:00,12640.659109999999,-0.0,12640.659109999999,0.0,24103.576,-0.0,0.0,0.0,11462.917
2018-04-07 00:00:00,11426.07621,-0.0,11426.07621,0.0,30375.689,-0.0,0.0,0.0,18949.613
2018-04-07 01:00:00,10976.23069,-0.0,10976.23069,0.0,30842.21,-0.0,0.0,0.0,19865.98
2018-04-07 02:00:00,10841.27703,-0.0,10841.27703,0.0,29546.319,-0.0,0.0,0.0,18705.042
2018-04-07 03:00:00,10278.97013,-0.0,10278.97013,0.0,28198.592,-0.0,0.0,0.0,17919.622
2018-04-07 04:00:00,10841.27703,-0.0,10841.27703,2098.7444,25917.824,-0.0,0.0,0.0,17175.291
2018-04-07 05:00:00,10638.84655,-0.0,10638.84655,6361.1428,23377.877,-0.0,0.0,0.0,19100.173
2018-04-07 06:00:00,9964.07827,-0.0,9964.07827,10407.176,20941.602,-0.0,0.0,0.0,21384.699
2018-04-07 07:00:00,10886.26159,-0.0,10886.26159,13457.928,18090.641,-0.0,0.0,0.0,20662.307
2018-04-07 08:00:00,13495.3656,-0.0,13495.3656,15318.671,15498.859,-0.0,0.0,0.0,17322.164
2018-04-07 09:00:00,14597.487130000001,-0.0,14597.487130000001,16011.04,14617.653,-0.0,0.0,0.0,16031.205
2018-04-07 10:00:00,15587.14727,-0.0,15587.14727,15686.492,15032.338,-0.0,0.0,0.0,15131.682
2018-04-07 11:00:00,15632.131819999999,-0.0,15632.131819999999,14258.48,15965.379,-0.0,0.0,0.0,14591.728
2018-04-07 12:00:00,15722.10093,-0.0,15722.10093,11705.368,17105.764,-0.0,0.0,0.0,13089.031
2018-04-07 13:00:00,16284.407830000002,-0.0,16284.407830000002,8027.1564,17624.12,-0.0,0.0,0.0,9366.8688
2018-04-07 14:00:00,11021.215240000001,-0.0,11021.215240000001,4067.6696,15498.859,-0.0,1561.5327,0.0,6983.7802
2018-04-07 15:00:00,14192.62616,-0.0,14192.62616,519.27697,12907.076,-766.27295,0.0,0.0,0.0
2018-04-07 16:00:00,13832.749740000001,-0.0,13832.749740000001,0.0,11092.829,-0.0,0.0,2739.9212,0.0
2018-04-07 17:00:00,13742.78064,-0.0,13742.78064,0.0,9900.6087,-639.1065,0.0,3203.0655,0.0
2018-04-07 18:00:00,18916.004119999998,-0.0,18916.004119999998,0.0,9174.9096,-0.0,0.0,9741.0945,0.0
2018-04-07 19:00:00,18691.08136,-0.0,18691.08136,0.0,8863.8957,-0.0,0.0,9827.1856,0.0
2018-04-07 20:00:00,17498.99073,-0.0,17498.99073,0.0,9019.4027,-0.0,0.0,8479.5881,0.0
2018-04-07 21:00:00,15924.53141,-0.0,15924.53141,0.0,9589.5948,-0.0,0.0,6334.9366,0.0
2018-04-07 22:00:00,13337.919670000001,-0.0,13337.919670000001,0.0,9226.7453,-0.0,0.0,4111.1744,0.0
2018-04-07 23:00:00,12505.70546,-0.0,12505.70546,0.0,9330.4166,-0.0,0.0,3175.2889,0.0
2018-04-08 00:00:00,11268.63028,-0.0,11268.63028,0.0,10159.787,-0.0,0.0,1108.8434,0.0
