timestep,Demand,Demand shortage,Demand supplied,PV generation,Consumption from main grid,Storage SOC,Grid availability,Excess generation
2018-03-03 19:00:00,31.0,-31.0,0.0,0.0,0.0,0,1,0.0
2018-03-03 20:00:00,27.0,-0.0,27.0,0.0,27.0,0,1,0.0
2018-03-03 21:00:00,24.0,-24.0,0.0,0.0,0.0,0,1,0.0
2018-03-03 22:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-03-03 23:00:00,10.0,-0.0,10.0,0.0,10.0,0,0,0.0
2018-03-04 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-04 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-04 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-04 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-04 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-04 05:00:00,0.0,-0.0,0.0,0.17758985,0.0,0,0,0.17758985
2018-03-04 06:00:00,4.0,-0.0,4.0,3.0190275,0.98097252,0,1,0.0
2018-03-04 07:00:00,6.0,-0.0,6.0,5.7843552,0.21564482,0,1,0.0
2018-03-04 08:00:00,18.0,-0.0,18.0,7.7632135,10.236786,0,1,0.0
2018-03-04 09:00:00,3.0,-0.0,3.0,9.1205074,0.0,0,1,6.1205074
2018-03-04 10:00:00,6.0,-0.0,6.0,9.8054968,0.0,0,0,3.8054968
2018-03-04 11:00:00,6.0,-0.0,6.0,9.8562368,0.0,0,1,3.8562368
2018-03-04 12:00:00,3.0,-0.0,3.0,9.2854123,0.0,0,1,6.2854123
2018-03-04 13:00:00,3.0,-0.0,3.0,8.0422833,0.0,0,1,5.0422833
2018-03-04 14:00:00,3.0,-0.0,3.0,6.0887949,0.0,0,0,3.0887949
2018-03-04 15:00:00,3.0,-0.0,3.0,3.4756871,0.0,0,1,0.4756871
2018-03-04 16:00:00,6.0,-0.0,6.0,0.71035941,5.2896406,0,1,0.0
2018-03-04 17:00:00,6.0,-6.0,0.0,0.0,0.0,0,1,0.0
2018-03-04 18:00:00,10.0,-10.0,0.0,0.0,0.0,0,1,0.0
2018-03-04 19:00:00,19.0,-0.0,19.0,0.0,19.0,0,1,0.0
2018-03-04 20:00:00,4.0,-0.0,4.0,0.0,4.0,0,0,0.0
2018-03-04 21:00:00,11.0,-0.0,11.0,0.0,11.0,0,0,0.0
2018-03-04 22:00:00,20.0,-20.0,0.0,0.0,0.0,0,0,0.0
2018-03-04 23:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-03-05 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-05 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-05 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-05 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-05 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-05 05:00:00,0.0,-0.0,0.0,0.19027484,0.0,0,1,0.19027484
2018-03-05 06:00:00,4.0,-0.0,4.0,3.0951374,0.90486258,0,1,0.0
2018-03-05 07:00:00,4.0,-0.0,4.0,5.94926,0.0,0,1,1.94926
2018-03-05 08:00:00,3.0,-0.0,3.0,8.0422833,0.0,0,1,5.0422833
2018-03-05 09:00:00,9.0,-0.0,9.0,9.3995772,0.0,0,0,0.39957717
2018-03-05 10:00:00,3.0,-0.0,3.0,10.071882,0.0,0,1,7.0718816
2018-03-05 11:00:00,6.0,-0.0,6.0,10.059197,0.0,0,1,4.0591966
2018-03-05 12:00:00,15.0,-0.0,15.0,9.4756871,5.5243129,0,1,0.0
2018-03-05 13:00:00,3.0,-0.0,3.0,8.2579281,0.0,0,1,5.2579281
2018-03-05 14:00:00,6.0,-0.0,6.0,6.2156448,0.0,0,1,0.21564482
2018-03-05 15:00:00,9.0,-5.448203,3.5517969999999996,3.551797,0.0,0,0,0.0
2018-03-05 16:00:00,3.0,-0.0,3.0,0.73572939,2.2642706,0,1,0.0
2018-03-05 17:00:00,18.0,-0.0,18.0,0.0,18.0,0,0,0.0
2018-03-05 18:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-03-05 19:00:00,36.0,-0.0,36.0,0.0,36.0,0,0,0.0
2018-03-05 20:00:00,23.0,-23.0,0.0,0.0,0.0,0,1,0.0
2018-03-05 21:00:00,9.0,-9.0,0.0,0.0,0.0,0,0,0.0
2018-03-05 22:00:00,6.0,-6.0,0.0,0.0,0.0,0,0,0.0
2018-03-05 23:00:00,22.0,-0.0,22.0,0.0,22.0,0,0,0.0
2018-03-06 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-06 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-06 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-06 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-06 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-06 05:00:00,0.0,-0.0,0.0,0.20295983,0.0,0,0,0.20295983
2018-03-06 06:00:00,4.0,-0.0,4.0,3.0697674,0.93023256,0,0,0.0
2018-03-06 07:00:00,2.0,-0.0,2.0,5.9112051,0.0,0,1,3.9112051
2018-03-06 08:00:00,15.0,-0.0,15.0,7.7505285,7.2494715,0,1,0.0
2018-03-06 09:00:00,12.0,-0.0,12.0,9.1205074,2.8794926,0,0,0.0
2018-03-06 10:00:00,9.0,-0.0,9.0,9.7928118,0.0,0,1,0.79281184
2018-03-06 11:00:00,9.0,-0.0,9.0,9.7420719,0.0,0,1,0.74207188
2018-03-06 12:00:00,6.0,-0.0,6.0,9.1585624,0.0,0,1,3.1585624
2018-03-06 13:00:00,3.0,-0.0,3.0,7.9154334,0.0,0,1,4.9154334
2018-03-06 14:00:00,0.0,-0.0,0.0,5.97463,0.0,0,1,5.97463
2018-03-06 15:00:00,18.0,-0.0,18.0,3.3615222,14.638478,0,1,0.0
2018-03-06 16:00:00,18.0,-0.0,18.0,0.67230444,17.327696,0,0,0.0
2018-03-06 17:00:00,21.0,-0.0,21.0,0.0,21.0,0,0,0.0
2018-03-06 18:00:00,31.0,-0.0,31.0,0.0,31.0,0,1,0.0
2018-03-06 19:00:00,34.0,-0.0,34.0,0.0,34.0,0,1,0.0
2018-03-06 20:00:00,7.0,-7.0,0.0,0.0,0.0,0,0,0.0
2018-03-06 21:00:00,9.0,-0.0,9.0,0.0,9.0,0,1,0.0
2018-03-06 22:00:00,18.0,-0.0,18.0,0.0,18.0,0,0,0.0
2018-03-06 23:00:00,16.0,-0.0,16.0,0.0,16.0,0,1,0.0
2018-03-07 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-07 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-07 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-07 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-07 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-07 05:00:00,0.0,-0.0,0.0,0.20295983,0.0,0,0,0.20295983
2018-03-07 06:00:00,4.0,-0.0,4.0,2.9175476,1.0824524,0,1,0.0
2018-03-07 07:00:00,8.0,-2.2663848,5.7336152,5.7336152,0.0,0,1,0.0
2018-03-07 08:00:00,6.0,-0.0,6.0,7.8266385,0.0,0,1,1.8266385
2018-03-07 09:00:00,3.0,-0.0,3.0,9.1585624,0.0,0,1,6.1585624
2018-03-07 10:00:00,3.0,-0.0,3.0,9.8054968,0.0,0,0,6.8054968
2018-03-07 11:00:00,3.0,-0.0,3.0,9.7293869,0.0,0,1,6.7293869
2018-03-07 12:00:00,9.0,-0.0,9.0,9.1712474,0.0,0,1,0.17124736
2018-03-07 13:00:00,9.0,-0.0,9.0,7.9281184,1.0718816,0,1,0.0
2018-03-07 14:00:00,6.0,-0.0,6.0,5.8477801,0.15221987,0,1,0.0
2018-03-07 15:00:00,0.0,-0.0,0.0,3.2600423,0.0,0,0,3.2600423
2018-03-07 16:00:00,15.0,-0.0,15.0,0.67230444,14.327696,0,1,0.0
2018-03-07 17:00:00,33.0,-0.0,33.0,0.0,33.0,0,1,0.0
2018-03-07 18:00:00,29.0,-0.0,29.0,0.0,29.0,0,0,0.0
2018-03-07 19:00:00,29.0,-0.0,29.0,0.0,29.0,0,1,0.0
2018-03-07 20:00:00,13.0,-0.0,13.0,0.0,13.0,0,1,0.0
2018-03-07 21:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-03-07 22:00:00,8.0,-0.0,8.0,0.0,8.0,0,0,0.0
2018-03-07 23:00:00,10.0,-0.0,10.0,0.0,10.0,0,1,0.0
2018-03-08 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-08 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-08 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-08 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-08 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-08 05:00:00,0.0,-0.0,0.0,0.22832981,0.0,0,1,0.22832981
2018-03-08 06:00:00,4.0,-0.0,4.0,3.0317125,0.96828753,0,1,0.0
2018-03-08 07:00:00,4.0,-0.0,4.0,5.7970402,0.0,0,1,1.7970402
2018-03-08 08:00:00,3.0,-0.0,3.0,7.7885835,0.0,0,1,4.7885835
2018-03-08 09:00:00,6.0,-0.0,6.0,9.0951374,0.0,0,1,3.0951374
2018-03-08 10:00:00,12.0,-0.0,12.0,9.7420719,2.2579281,0,1,0.0
2018-03-08 11:00:00,9.0,-0.0,9.0,9.2854123,0.0,0,1,0.28541226
2018-03-08 12:00:00,3.0,-0.0,3.0,8.7272727,0.0,0,0,5.7272727
2018-03-08 13:00:00,3.0,-0.0,3.0,7.5095137,0.0,0,1,4.5095137
2018-03-08 14:00:00,6.0,-0.40591966,5.59408034,5.5940803,0.0,0,0,0.0
2018-03-08 15:00:00,21.0,-0.0,21.0,3.0570825,17.942918,0,1,0.0
2018-03-08 16:00:00,12.0,-0.0,12.0,0.58350951,11.41649,0,1,0.0
2018-03-08 17:00:00,18.0,-0.0,18.0,0.0,18.0,0,0,0.0
2018-03-08 18:00:00,21.0,-21.0,0.0,0.0,0.0,0,1,0.0
2018-03-08 19:00:00,25.0,-0.0,25.0,0.0,25.0,0,1,0.0
2018-03-08 20:00:00,11.0,-0.0,11.0,0.0,11.0,0,1,0.0
2018-03-08 21:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-03-08 22:00:00,18.0,-18.0,0.0,0.0,0.0,0,1,0.0
2018-03-08 23:00:00,6.0,-0.0,6.0,0.0,6.0,0,0,0.0
2018-03-09 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-09 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-09 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-09 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-09 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-09 05:00:00,0.0,-0.0,0.0,0.22832981,0.0,0,0,0.22832981
2018-03-09 06:00:00,6.0,-0.0,6.0,2.9936575,3.0063425,0,1,0.0
2018-03-09 07:00:00,8.0,-0.0,8.0,5.7843552,2.2156448,0,1,0.0
2018-03-09 08:00:00,15.0,-7.1860465,7.8139535,7.8139535,0.0,0,1,0.0
2018-03-09 09:00:00,6.0,-0.0,6.0,9.1331924,0.0,0,0,3.1331924
2018-03-09 10:00:00,9.0,-0.0,9.0,9.7801268,0.0,0,1,0.78012685
2018-03-09 11:00:00,9.0,-0.0,9.0,9.640592,0.0,0,1,0.64059197
2018-03-09 12:00:00,6.0,-0.0,6.0,9.1078224,0.0,0,1,3.1078224
2018-03-09 13:00:00,3.0,-0.0,3.0,7.9661734,0.0,0,0,4.9661734
2018-03-09 14:00:00,6.0,-0.0,6.0,6.0887949,0.0,0,1,0.088794926
2018-03-09 15:00:00,6.0,-3.3107822,2.6892178,2.6892178,0.0,0,1,0.0
2018-03-09 16:00:00,6.0,-5.5813953,0.4186047000000004,0.41860465,0.0,0,0,0.0
2018-03-09 17:00:00,3.0,-0.0,3.0,0.0,3.0,0,0,0.0
2018-03-09 18:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-03-09 19:00:00,23.0,-0.0,23.0,0.0,23.0,0,1,0.0
2018-03-09 20:00:00,13.0,-0.0,13.0,0.0,13.0,0,1,0.0
2018-03-09 21:00:00,31.0,-0.0,31.0,0.0,31.0,0,1,0.0
2018-03-09 22:00:00,20.0,-0.0,20.0,0.0,20.0,0,1,0.0
2018-03-09 23:00:00,8.0,-0.0,8.0,0.0,8.0,0,1,0.0
2018-03-10 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-10 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-10 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-10 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-10 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-10 05:00:00,0.0,-0.0,0.0,0.30443975,0.0,0,1,0.30443975
2018-03-10 06:00:00,6.0,-2.6257928,3.3742072,3.3742072,0.0,0,1,0.0
2018-03-10 07:00:00,8.0,-0.0,8.0,6.1649049,1.8350951,0,1,0.0
2018-03-10 08:00:00,6.0,-0.0,6.0,8.1183932,0.0,0,0,2.1183932
2018-03-10 09:00:00,6.0,-0.0,6.0,9.3742072,0.0,0,1,3.3742072
2018-03-10 10:00:00,6.0,-0.0,6.0,9.9830867,0.0,0,1,3.9830867
2018-03-10 11:00:00,0.0,-0.0,0.0,9.8942918,0.0,0,1,9.8942918
2018-03-10 12:00:00,6.0,-0.0,6.0,9.3742072,0.0,0,1,3.3742072
2018-03-10 13:00:00,3.0,-0.0,3.0,8.2198732,0.0,0,1,5.2198732
2018-03-10 14:00:00,6.0,-0.0,6.0,6.3678647,0.0,0,1,0.36786469
2018-03-10 15:00:00,21.0,-17.169133,3.8308670000000014,3.8308668,0.0,0,1,0.0
2018-03-10 16:00:00,21.0,-0.0,21.0,0.93868922,20.061311,0,0,0.0
2018-03-10 17:00:00,33.0,-0.0,33.0,0.0,33.0,0,1,0.0
2018-03-10 18:00:00,32.0,-32.0,0.0,0.0,0.0,0,0,0.0
2018-03-10 19:00:00,36.0,-36.0,0.0,0.0,0.0,0,0,0.0
2018-03-10 20:00:00,9.0,-9.0,0.0,0.0,0.0,0,0,0.0
2018-03-10 21:00:00,7.0,-0.0,7.0,0.0,7.0,0,1,0.0
2018-03-10 22:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-03-10 23:00:00,6.0,-0.0,6.0,0.0,6.0,0,1,0.0
2018-03-11 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-11 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-11 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-11 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-11 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-11 05:00:00,0.0,-0.0,0.0,0.30443975,0.0,0,0,0.30443975
2018-03-11 06:00:00,2.0,-0.0,2.0,3.2854123,0.0,0,1,1.2854123
2018-03-11 07:00:00,6.0,-0.0,6.0,6.0634249,0.0,0,1,0.063424947
2018-03-11 08:00:00,3.0,-0.0,3.0,7.8773784,0.0,0,1,4.8773784
2018-03-11 09:00:00,9.0,-0.0,9.0,9.1585624,0.0,0,0,0.15856237
2018-03-11 10:00:00,9.0,-0.0,9.0,9.8054968,0.0,0,0,0.80549683
2018-03-11 11:00:00,6.0,-0.0,6.0,9.8435518,0.0,0,1,3.8435518
2018-03-11 12:00:00,6.0,-0.0,6.0,9.2600423,0.0,0,1,3.2600423
2018-03-11 13:00:00,0.0,-0.0,0.0,8.1057082,0.0,0,1,8.1057082
2018-03-11 14:00:00,0.0,-0.0,0.0,6.1649049,0.0,0,1,6.1649049
2018-03-11 15:00:00,21.0,-0.0,21.0,3.627907,17.372093,0,1,0.0
2018-03-11 16:00:00,18.0,-0.0,18.0,0.84989429,17.150106,0,1,0.0
2018-03-11 17:00:00,15.0,-0.0,15.0,0.0,15.0,0,0,0.0
2018-03-11 18:00:00,32.0,-0.0,32.0,0.0,32.0,0,1,0.0
2018-03-11 19:00:00,32.0,-32.0,0.0,0.0,0.0,0,1,0.0
2018-03-11 20:00:00,19.0,-0.0,19.0,0.0,19.0,0,0,0.0
2018-03-11 21:00:00,5.0,-0.0,5.0,0.0,5.0,0,0,0.0
2018-03-11 22:00:00,4.0,-0.0,4.0,0.0,4.0,0,1,0.0
2018-03-11 23:00:00,20.0,-0.0,20.0,0.0,20.0,0,1,0.0
2018-03-12 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-12 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-12 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-12 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-12 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-12 05:00:00,0.0,-0.0,0.0,0.26638478,0.0,0,1,0.26638478
2018-03-12 06:00:00,4.0,-0.0,4.0,3.0190275,0.98097252,0,1,0.0
2018-03-12 07:00:00,10.0,-0.0,10.0,5.7589852,4.2410148,0,1,0.0
2018-03-12 08:00:00,12.0,-4.2241015,7.7758985,7.7758985,0.0,0,1,0.0
2018-03-12 09:00:00,6.0,-0.0,6.0,9.0443975,0.0,0,1,3.0443975
2018-03-12 10:00:00,6.0,-0.0,6.0,9.6786469,0.0,0,0,3.6786469
2018-03-12 11:00:00,0.0,-0.0,0.0,9.4249471,0.0,0,1,9.4249471
2018-03-12 12:00:00,3.0,-0.0,3.0,8.8668076,0.0,0,1,5.8668076
2018-03-12 13:00:00,6.0,-0.0,6.0,7.6871036,0.0,0,0,1.6871036
2018-03-12 14:00:00,3.0,-0.0,3.0,5.6448203,0.0,0,1,2.6448203
2018-03-12 15:00:00,6.0,-0.0,6.0,3.1839323,2.8160677,0,1,0.0
2018-03-12 16:00:00,21.0,-0.0,21.0,0.68498943,20.315011,0,1,0.0
2018-03-12 17:00:00,36.0,-0.0,36.0,0.0,36.0,0,1,0.0
2018-03-12 18:00:00,35.0,-0.0,35.0,0.0,35.0,0,1,0.0
2018-03-12 19:00:00,23.0,-0.0,23.0,0.0,23.0,0,1,0.0
2018-03-12 20:00:00,11.0,-0.0,11.0,0.0,11.0,0,1,0.0
2018-03-12 21:00:00,11.0,-11.0,0.0,0.0,0.0,0,1,0.0
2018-03-12 22:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-03-12 23:00:00,22.0,-0.0,22.0,0.0,22.0,0,0,0.0
2018-03-13 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-13 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-13 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-13 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-13 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-13 05:00:00,0.0,-0.0,0.0,0.29175476,0.0,0,1,0.29175476
2018-03-13 06:00:00,12.0,-0.0,12.0,3.0570825,8.9429175,0,1,0.0
2018-03-13 07:00:00,10.0,-0.0,10.0,5.7716702,4.2283298,0,1,0.0
2018-03-13 08:00:00,15.0,-0.0,15.0,7.154334,7.845666,0,1,0.0
2018-03-13 09:00:00,9.0,-0.0,9.0,8.5116279,0.48837209,0,1,0.0
2018-03-13 10:00:00,6.0,-0.0,6.0,9.1839323,0.0,0,1,3.1839323
2018-03-13 11:00:00,6.0,-0.0,6.0,9.2346723,0.0,0,1,3.2346723
2018-03-13 12:00:00,6.0,-0.0,6.0,8.7019027,0.0,0,1,2.7019027
2018-03-13 13:00:00,6.0,-0.0,6.0,7.5475687,0.0,0,1,1.5475687
2018-03-13 14:00:00,6.0,-0.29175476,5.70824524,5.7082452,0.0,0,0,0.0
2018-03-13 15:00:00,18.0,-0.0,18.0,3.2727273,14.727273,0,1,0.0
2018-03-13 16:00:00,15.0,-14.276956,0.7230439999999998,0.7230444,0.0,0,0,0.0
2018-03-13 17:00:00,21.0,-21.0,0.0,0.0,0.0,0,1,0.0
2018-03-13 18:00:00,25.0,-0.0,25.0,0.0,25.0,0,0,0.0
2018-03-13 19:00:00,15.0,-0.0,15.0,0.0,15.0,0,0,0.0
2018-03-13 20:00:00,24.0,-0.0,24.0,0.0,24.0,0,1,0.0
2018-03-13 21:00:00,9.0,-9.0,0.0,0.0,0.0,0,1,0.0
2018-03-13 22:00:00,18.0,-0.0,18.0,0.0,18.0,0,1,0.0
2018-03-13 23:00:00,20.0,-0.0,20.0,0.0,20.0,0,1,0.0
2018-03-14 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-14 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-14 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-14 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-14 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-14 05:00:00,0.0,-0.0,0.0,0.26638478,0.0,0,1,0.26638478
2018-03-14 06:00:00,10.0,-0.0,10.0,2.7780127,7.2219873,0,1,0.0
2018-03-14 07:00:00,10.0,-0.0,10.0,5.4418605,4.5581395,0,1,0.0
2018-03-14 08:00:00,9.0,-0.0,9.0,7.4334038,1.5665962,0,1,0.0
2018-03-14 09:00:00,12.0,-0.0,12.0,8.7145877,3.2854123,0,1,0.0
2018-03-14 10:00:00,6.0,-0.0,6.0,9.3488372,0.0,0,1,3.3488372
2018-03-14 11:00:00,0.0,-0.0,0.0,9.3361522,0.0,0,1,9.3361522
2018-03-14 12:00:00,3.0,-0.0,3.0,8.8033827,0.0,0,1,5.8033827
2018-03-14 13:00:00,3.0,-0.0,3.0,7.6109937,0.0,0,1,4.6109937
2018-03-14 14:00:00,3.0,-0.0,3.0,5.8097252,0.0,0,1,2.8097252
2018-03-14 15:00:00,6.0,-0.0,6.0,3.2600423,2.7399577,0,1,0.0
2018-03-14 16:00:00,24.0,-0.0,24.0,0.7230444,23.276956,0,1,0.0
2018-03-14 17:00:00,33.0,-0.0,33.0,0.0,33.0,0,1,0.0
2018-03-14 18:00:00,29.0,-0.0,29.0,0.0,29.0,0,1,0.0
2018-03-14 19:00:00,40.0,-40.0,0.0,0.0,0.0,0,1,0.0
2018-03-14 20:00:00,23.0,-0.0,23.0,0.0,23.0,0,1,0.0
2018-03-14 21:00:00,26.0,-26.0,0.0,0.0,0.0,0,1,0.0
2018-03-14 22:00:00,10.0,-10.0,0.0,0.0,0.0,0,0,0.0
2018-03-14 23:00:00,10.0,-0.0,10.0,0.0,10.0,0,1,0.0
2018-03-15 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-15 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-15 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-15 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-15 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-15 05:00:00,0.0,-0.0,0.0,0.29175476,0.0,0,1,0.29175476
2018-03-15 06:00:00,10.0,-0.0,10.0,2.8033827,7.1966173,0,1,0.0
2018-03-15 07:00:00,6.0,-0.0,6.0,5.5560254,0.44397463,0,1,0.0
2018-03-15 08:00:00,3.0,-0.0,3.0,7.4714588,0.0,0,1,4.4714588
2018-03-15 09:00:00,6.0,-0.0,6.0,8.7906977,0.0,0,0,2.7906977
2018-03-15 10:00:00,3.0,-0.0,3.0,9.4630021,0.0,0,1,6.4630021
2018-03-15 11:00:00,6.0,-0.0,6.0,9.3488372,0.0,0,1,3.3488372
2018-03-15 12:00:00,3.0,-0.0,3.0,8.8160677,0.0,0,1,5.8160677
2018-03-15 13:00:00,0.0,-0.0,0.0,7.6871036,0.0,0,1,7.6871036
2018-03-15 14:00:00,0.0,-0.0,0.0,5.9238901,0.0,0,1,5.9238901
2018-03-15 15:00:00,18.0,-14.448203,3.5517970000000005,3.551797,0.0,0,0,0.0
2018-03-15 16:00:00,21.0,-0.0,21.0,0.91331924,20.086681,0,1,0.0
2018-03-15 17:00:00,21.0,-21.0,0.0,0.0,0.0,0,1,0.0
2018-03-15 18:00:00,23.0,-23.0,0.0,0.0,0.0,0,0,0.0
2018-03-15 19:00:00,28.0,-0.0,28.0,0.0,28.0,0,0,0.0
2018-03-15 20:00:00,8.0,-8.0,0.0,0.0,0.0,0,1,0.0
2018-03-15 21:00:00,21.0,-21.0,0.0,0.0,0.0,0,1,0.0
2018-03-15 22:00:00,22.0,-0.0,22.0,0.0,22.0,0,1,0.0
2018-03-15 23:00:00,12.0,-12.0,0.0,0.0,0.0,0,1,0.0
2018-03-16 00:00:00,0.0,-0.0,0.0,0.0,0.0,0,0,-0.0
2018-03-16 01:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-16 02:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-16 03:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-16 04:00:00,0.0,-0.0,0.0,0.0,0.0,0,1,-0.0
2018-03-16 05:00:00,0.0,-0.0,0.0,0.2410148,0.0,0,0,0.2410148
2018-03-16 06:00:00,4.0,-0.0,4.0,2.422833,1.577167,0,1,0.0
2018-03-16 07:00:00,8.0,-0.0,8.0,4.9344609,3.0655391,0,1,0.0
2018-03-16 08:00:00,15.0,-8.2008457,6.7991543,6.7991543,0.0,0,1,0.0
2018-03-16 09:00:00,3.0,-0.0,3.0,8.1564482,0.0,0,1,5.1564482
2018-03-16 10:00:00,6.0,-0.0,6.0,8.5623679,0.0,0,1,2.5623679
2018-03-16 11:00:00,6.0,-0.0,6.0,8.384778,0.0,0,1,2.384778
2018-03-16 12:00:00,6.0,-0.0,6.0,7.9408034,0.0,0,0,1.9408034
2018-03-16 13:00:00,6.0,-0.0,6.0,7.230444,0.0,0,0,1.230444
2018-03-16 14:00:00,3.0,-0.0,3.0,5.5940803,0.0,0,0,2.5940803
2018-03-16 15:00:00,3.0,-0.0,3.0,3.3361522,0.0,0,0,0.33615222
2018-03-16 16:00:00,3.0,-0.0,3.0,0.81183932,2.1881607,0,1,0.0
2018-03-16 17:00:00,21.0,-0.0,21.0,0.0,21.0,0,1,0.0
2018-03-16 18:00:00,8.0,-0.0,8.0,0.0,8.0,0,1,0.0
2018-03-16 19:00:00,9.0,-0.0,9.0,0.0,9.0,0,1,0.0
2018-03-16 20:00:00,19.0,-0.0,19.0,0.0,19.0,0,0,0.0
2018-03-16 21:00:00,21.0,-21.0,0.0,0.0,0.0,0,1,0.0
