timestep,Demand,Demand shortage,Demand supplied,PV generation,Consumption from main grid,Storage discharge,Storage SOC,Storage charge,Grid availability,Excess generation
2018-02-23 08:00:00,9.0,-0.0,9.0,17.753719,0.0,-3.6,0.25674909333333334,7.2412601,0,5.1124588
2018-02-23 09:00:00,6.0,-0.0,6.0,21.787018,0.0,-2.4,0.3809119111111111,18.187018,1,0.0
2018-02-23 10:00:00,6.0,-0.0,6.0,23.911702,0.0,-2.4,0.5220721955555556,20.311702,0,0.0
2018-02-23 11:00:00,6.0,-0.0,6.0,24.956039,0.0,-2.4,0.6715871733333333,21.356039,0,0.0
2018-02-23 12:00:00,6.0,-0.0,6.0,23.263494,0.0,-2.4,0.8075617866666667,19.663494,1,0.0
2018-02-23 13:00:00,3.0,-0.0,3.0,19.59031,0.0,-1.2,0.9392176,17.79031,1,0.0
2018-02-23 14:00:00,6.0,-0.0,6.0,13.864466,0.0,-2.4,1.0,10.264466,0,0.0
2018-02-23 15:00:00,24.0,-0.0,24.0,6.662146,0.0,-17.337854,0.8458857422222222,0.0,1,0.0
2018-02-23 16:00:00,18.0,-0.0,18.0,0.8282668,0.0,-17.171733,0.6932481155555555,0.0,1,0.0
2018-02-23 17:00:00,27.0,-0.0,27.0,0.0,0.0,-27.0,0.45324811555555555,0.0,1,0.0
2018-02-23 18:00:00,21.0,-0.0,21.0,0.0,9.5095872,-11.490413,0.3511111111111111,0.0,1,0.0
2018-02-23 19:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.28,0.0,0,0.0
2018-02-23 20:00:00,18.0,-0.0,18.0,0.0,18.0,-0.0,0.28,0.0,1,0.0
2018-02-23 21:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.2,0.0,0,0.0
2018-02-23 22:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.2,0.0,1,0.0
2018-02-23 23:00:00,22.0,-0.0,22.0,0.0,22.0,-0.0,0.2,0.0,1,0.0
2018-02-24 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-02-24 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-02-24 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-24 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-02-24 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-24 05:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.2,0.0,1,0.1080348
2018-02-24 06:00:00,4.0,-0.0,4.0,4.7175196,0.0,-1.6,0.2,1.7777778,1,0.53974184
2018-02-24 07:00:00,10.0,-0.0,10.0,11.883828,0.0,-4.0,0.2,4.4444444,1,1.4393836
2018-02-24 08:00:00,6.0,-0.0,6.0,17.861754,0.0,-2.4,0.2,2.6666667,0,11.595087
2018-02-24 09:00:00,3.0,-0.0,3.0,21.859041,0.0,-1.2,0.2933213244444444,12.998499,0,7.0605425
2018-02-24 10:00:00,0.0,-0.0,0.0,23.947714,0.0,-0.0,0.48490304,23.947714,0,0.0
2018-02-24 11:00:00,3.0,-0.0,3.0,23.155459,0.0,-1.2,0.6450800444444444,21.355459,1,0.0
2018-02-24 12:00:00,3.0,-0.0,3.0,21.426902,0.0,-1.2,0.7914285866666666,19.626902,1,0.0
2018-02-24 13:00:00,3.0,-0.0,3.0,17.825742,0.0,-1.2,0.9089678222222223,16.025742,1,0.0
2018-02-24 14:00:00,3.0,-0.0,3.0,12.135909,0.0,-1.2,0.9809884444444444,10.335909,0,0.0
2018-02-24 15:00:00,3.0,-0.0,3.0,5.5097748,0.0,-1.2,1.0,3.7097748,1,0.0
2018-02-24 16:00:00,0.0,-0.0,0.0,0.6482088,0.0,-0.0,1.0,0.0,1,0.6482088
2018-02-24 17:00:00,21.0,-0.0,21.0,0.0,0.0,-21.0,0.8133333333333334,0.0,1,0.0
2018-02-24 18:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.6533333333333333,0.0,1,0.0
2018-02-24 19:00:00,28.0,-0.0,28.0,0.0,0.0,-28.0,0.40444444444444444,0.0,1,0.0
2018-02-24 20:00:00,19.0,-0.0,19.0,0.0,0.0,-19.0,0.23555555555555555,0.0,0,0.0
2018-02-24 21:00:00,19.0,-0.0,19.0,0.0,15.0,-4.0,0.2,0.0,1,0.0
2018-02-24 22:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.2,0.0,1,0.0
2018-02-24 23:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.2,0.0,1,0.0
2018-02-25 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-25 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-25 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-25 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-25 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-25 05:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.20086427555555555,0.1080348,0,0.0
2018-02-25 06:00:00,2.0,-0.0,2.0,3.60116,0.0,-0.8,0.21296244444444445,2.40116,1,0.0
2018-02-25 07:00:00,4.0,-0.0,4.0,9.0029,0.0,-1.6,0.2515634222222222,6.6029,1,0.0
2018-02-25 08:00:00,18.0,-0.0,18.0,14.476663,0.0,-7.2,0.2169767288888889,3.6766633,0,0.0
2018-02-25 09:00:00,0.0,-0.0,0.0,19.050136,0.0,-0.0,0.3693778222222222,19.050136,0,0.0
2018-02-25 10:00:00,0.0,-0.0,0.0,19.302218,0.0,-0.0,0.5237955644444444,19.302218,1,0.0
2018-02-25 11:00:00,3.0,-0.0,3.0,16.385278,0.0,-1.2,0.6298111200000001,14.585278,1,0.0
2018-02-25 12:00:00,3.0,-0.0,3.0,14.008512,0.0,-1.2,0.7168125511111111,12.208512,1,0.0
2018-02-25 13:00:00,9.0,-0.0,9.0,11.631747,0.0,-3.6,0.7346665333333333,6.2317468,1,0.0
2018-02-25 14:00:00,6.0,-0.0,6.0,6.3740532,0.0,-2.4,0.7355256266666667,2.7740532,1,0.0
2018-02-25 15:00:00,3.0,-0.0,3.0,2.4848004,0.0,-1.2,0.73033736,0.68480041,0,0.0
2018-02-25 16:00:00,3.0,-0.0,3.0,0.4681508,0.0,-2.5318492,0.7078320355555555,0.0,0,0.0
2018-02-25 17:00:00,3.0,-0.0,3.0,0.0,0.0,-3.0,0.6811653688888888,0.0,1,0.0
2018-02-25 18:00:00,12.0,-0.0,12.0,0.0,0.0,-12.0,0.5744987022222222,0.0,1,0.0
2018-02-25 19:00:00,10.0,-0.0,10.0,0.0,0.0,-10.0,0.48560981333333336,0.0,1,0.0
2018-02-25 20:00:00,7.0,-0.0,7.0,0.0,0.0,-7.0,0.42338759111111113,0.0,1,0.0
2018-02-25 21:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.3700542577777778,0.0,1,0.0
2018-02-25 22:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.31672092444444444,0.0,1,0.0
2018-02-25 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.2633875911111111,0.0,0,0.0
2018-02-26 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2633875911111111,0.0,1,0.0
2018-02-26 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2633875911111111,0.0,1,0.0
2018-02-26 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2633875911111111,0.0,1,0.0
2018-02-26 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2633875911111111,0.0,1,0.0
2018-02-26 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2633875911111111,0.0,1,0.0
2018-02-26 05:00:00,0.0,-0.0,0.0,0.1440464,0.0,-0.0,0.26453995555555554,0.1440464,0,0.0
2018-02-26 06:00:00,8.0,-0.0,8.0,3.7091948,0.0,-4.2908052,0.2263994666666667,0.0,1,0.0
2018-02-26 07:00:00,6.0,-0.0,6.0,9.90319,0.0,-2.4,0.25549165333333335,6.30319,0,0.0
2018-02-26 08:00:00,3.0,-0.0,3.0,17.177533,0.0,-1.2,0.3678452533333333,15.377533,1,0.0
2018-02-26 09:00:00,3.0,-0.0,3.0,21.534937,0.0,-1.2,0.51505808,19.734937,1,0.0
2018-02-26 10:00:00,6.0,-0.0,6.0,23.515575,0.0,-2.4,0.6530493511111111,19.915575,1,0.0
2018-02-26 11:00:00,12.0,-0.0,12.0,23.047424,0.0,-4.8,0.73716208,15.847424,1,0.0
2018-02-26 12:00:00,6.0,-0.0,6.0,20.418577,0.0,-2.4,0.85037736,16.818577,1,0.0
2018-02-26 13:00:00,3.0,-0.0,3.0,15.340942,0.0,-1.2,0.9480382222222222,13.540942,1,0.0
2018-02-26 14:00:00,6.0,-0.0,6.0,8.4267144,0.0,-2.4,0.9653185777777777,4.8267144,0,0.0
2018-02-26 15:00:00,30.0,-0.0,30.0,3.781218,0.0,-26.218782,0.7322627733333334,0.0,0,0.0
2018-02-26 16:00:00,21.0,-0.0,21.0,0.4681508,0.0,-20.531849,0.54975744,0.0,1,0.0
2018-02-26 17:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.4964241066666667,0.0,1,0.0
2018-02-26 18:00:00,37.0,-0.0,37.0,0.0,10.652288,-26.347712,0.26222222222222225,0.0,1,0.0
2018-02-26 19:00:00,24.0,-0.0,24.0,0.0,24.0,-0.0,0.26222222222222225,0.0,1,0.0
2018-02-26 20:00:00,21.0,-0.0,21.0,0.0,21.0,-0.0,0.26222222222222225,0.0,1,0.0
2018-02-26 21:00:00,7.0,-0.0,7.0,0.0,0.0,-7.0,0.2,0.0,0,0.0
2018-02-26 22:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.2,0.0,1,0.0
2018-02-26 23:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-02-27 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-27 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-27 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-27 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-27 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-27 05:00:00,0.0,-0.0,0.0,0.1440464,0.0,-0.0,0.20115237333333333,0.1440464,0,0.0
2018-02-27 06:00:00,8.0,-0.0,8.0,4.9696008,2.9177175,-0.2822825,0.2,0.16960082,1,0.0
2018-02-27 07:00:00,8.0,-0.0,8.0,12.279956,0.0,-3.2,0.2118221777777778,5.0333276,1,2.446628
2018-02-27 08:00:00,3.0,-0.0,3.0,18.654009,0.0,-1.2,0.33598758222222225,16.854009,0,0.0
2018-02-27 09:00:00,9.0,-0.0,9.0,22.903378,0.0,-3.6,0.4440146044444444,17.503378,0,0.0
2018-02-27 10:00:00,6.0,-0.0,6.0,25.064074,0.0,-2.4,0.5943938577777778,21.464074,1,0.0
2018-02-27 11:00:00,9.0,-0.0,9.0,25.748294,0.0,-3.6,0.7251802133333334,20.348294,1,0.0
2018-02-27 12:00:00,9.0,-0.0,9.0,23.947714,0.0,-3.6,0.84156192,18.547714,1,0.0
2018-02-27 13:00:00,9.0,-0.0,9.0,20.418577,0.0,-3.6,0.9297105777777778,15.018577,0,0.0
2018-02-27 14:00:00,6.0,-0.0,6.0,15.052849,0.0,-2.4,1.0,11.452849,1,0.0
2018-02-27 15:00:00,9.0,-0.0,9.0,8.0665984,0.0,-3.6,0.9893328,2.6665984,1,0.0
2018-02-27 16:00:00,6.0,-0.0,6.0,1.2964176,0.0,-4.7035824,0.9475232,0.0,1,0.0
2018-02-27 17:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.7875231644444445,0.0,1,0.0
2018-02-27 18:00:00,26.0,-0.0,26.0,0.0,0.0,-26.0,0.5564120533333333,0.0,1,0.0
2018-02-27 19:00:00,41.0,-0.0,41.0,0.0,21.903644,-19.096356,0.38666666666666666,0.0,1,0.0
2018-02-27 20:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.38666666666666666,0.0,1,0.0
2018-02-27 21:00:00,21.0,-0.0,21.0,0.0,0.0,-21.0,0.2,0.0,0,0.0
2018-02-27 22:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.2,0.0,1,0.0
2018-02-27 23:00:00,12.0,-0.0,12.0,0.0,12.0,-0.0,0.2,0.0,1,0.0
2018-02-28 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-28 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-28 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-28 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-28 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-02-28 05:00:00,0.0,-0.0,0.0,0.2880928,0.0,-0.0,0.2,0.0,1,0.2880928
2018-02-28 06:00:00,2.0,-0.0,2.0,6.842204,0.0,-0.8,0.2,0.88888889,1,4.7533151
2018-02-28 07:00:00,4.0,-0.0,4.0,14.476663,0.0,-1.6,0.2,1.7777778,1,10.298885
2018-02-28 08:00:00,3.0,-0.0,3.0,20.202508,0.0,-1.2,0.2,1.3333333,1,17.069174
2018-02-28 09:00:00,3.0,-0.0,3.0,23.875691,0.0,-1.2,0.3538337777777778,20.562555,1,1.5131354
2018-02-28 10:00:00,3.0,-0.0,3.0,25.748294,0.0,-1.2,0.5347534666666667,23.948294,1,0.0
2018-02-28 11:00:00,3.0,-0.0,3.0,25.928352,0.0,-1.2,0.7171136088888889,24.128352,1,0.0
2018-02-28 12:00:00,21.0,-0.0,21.0,24.30783,0.0,-8.4,0.7361095911111112,11.70783,1,0.0
2018-02-28 13:00:00,3.0,-0.0,3.0,20.850716,0.0,-1.2,0.8778486488888889,19.050716,0,0.0
2018-02-28 14:00:00,0.0,-0.0,0.0,15.268918,0.0,-0.0,1.0,15.268918,1,0.0
2018-02-28 15:00:00,9.0,-0.0,9.0,7.922552,0.0,-3.6,0.9881804444444444,2.522552,0,0.0
2018-02-28 16:00:00,24.0,-0.0,24.0,1.1883828,5.1413204,-17.670297,0.8311111111111111,0.0,1,0.0
2018-02-28 17:00:00,24.0,-0.0,24.0,0.0,24.0,-0.0,0.8311111111111111,0.0,1,0.0
2018-02-28 18:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.6533333333333333,0.0,0,0.0
2018-02-28 19:00:00,35.0,-0.0,35.0,0.0,0.0,-35.0,0.3422222222222222,0.0,0,0.0
2018-02-28 20:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.3422222222222222,0.0,1,0.0
2018-02-28 21:00:00,21.0,-0.0,21.0,0.0,21.0,-0.0,0.3422222222222222,0.0,1,0.0
2018-02-28 22:00:00,16.0,-0.0,16.0,0.0,0.0,-16.0,0.2,0.0,0,0.0
2018-02-28 23:00:00,4.0,-0.0,4.0,0.0,4.0,-0.0,0.2,0.0,1,0.0
2018-03-01 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-01 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-01 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-01 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-01 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-03-01 05:00:00,0.0,-0.0,0.0,0.1080348,0.0,-0.0,0.20086427555555555,0.1080348,0,0.0
2018-03-01 06:00:00,2.0,-0.0,2.0,3.9252644,0.0,-0.8,0.21555528,2.7252644,1,0.0
2018-03-01 07:00:00,2.0,-0.0,2.0,9.8671784,0.0,-0.8,0.2777816,8.6671784,1,0.0
2018-03-01 08:00:00,12.0,-0.0,12.0,14.548686,0.0,-4.8,0.29390442666666666,7.3486865,0,0.0
2018-03-01 09:00:00,6.0,-0.0,6.0,18.545974,0.0,-2.4,0.39213887999999997,14.945974,1,0.0
2018-03-01 10:00:00,6.0,-0.0,6.0,19.374241,0.0,-2.4,0.49699947555555557,15.774241,1,0.0
2018-03-01 11:00:00,12.0,-0.0,12.0,18.329904,0.0,-4.8,0.5433720444444444,11.129904,0,0.0
2018-03-01 12:00:00,12.0,-0.0,12.0,17.177533,0.0,-4.8,0.5805256444444444,9.9775333,1,0.0
2018-03-01 13:00:00,3.0,-0.0,3.0,13.648396,0.0,-1.2,0.6646461511111111,11.848396,1,0.0
2018-03-01 14:00:00,6.0,-0.0,6.0,8.0665984,0.0,-2.4,0.6790456088888889,4.4665984,1,0.0
2018-03-01 15:00:00,9.0,-0.0,9.0,3.3850904,0.0,-5.6149096,0.6291352977777778,0.0,1,0.0
2018-03-01 16:00:00,6.0,-0.0,6.0,0.4321392,0.0,-5.5678608,0.5796432,0.0,1,0.0
2018-03-01 17:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.4996432,0.0,1,0.0
2018-03-01 18:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.4018654222222222,0.0,1,0.0
2018-03-01 19:00:00,7.0,-0.0,7.0,0.0,5.8787189,-1.1212811,0.39189848000000005,0.0,1,0.0
2018-03-01 20:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.23189848,0.0,0,0.0
2018-03-01 21:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.23189848,0.0,1,0.0
2018-03-01 22:00:00,20.0,-0.0,20.0,0.0,20.0,-0.0,0.23189848,0.0,1,0.0
2018-03-01 23:00:00,6.0,-0.0,6.0,0.0,6.0,-0.0,0.23189848,0.0,1,0.0
2018-03-02 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.23189848,0.0,0,0.0
2018-03-02 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.23189848,0.0,0,0.0
2018-03-02 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.23189848,0.0,1,0.0
2018-03-02 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.23189848,0.0,1,0.0
2018-03-02 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.23189848,0.0,1,0.0
2018-03-02 05:00:00,0.0,-0.0,0.0,0.180058,0.0,-0.0,0.2333389422222222,0.180058,1,0.0
2018-03-02 06:00:00,8.0,-0.0,8.0,4.2493688,0.0,-3.7506312,0.2,0.0,0,0.0
2018-03-02 07:00:00,8.0,-0.0,8.0,9.2189696,1.1788093,-2.0211907,0.21738561777777776,4.4189696,1,0.0
2018-03-02 08:00:00,6.0,-0.0,6.0,14.152559,2.4,-0.0,0.3018060888888889,10.552559,1,0.0
2018-03-02 09:00:00,9.0,-0.0,9.0,18.113835,3.6,-0.0,0.40351676444444445,12.713835,1,0.0
2018-03-02 10:00:00,12.0,-0.0,12.0,20.310542,4.8,-0.0,0.5084011111111111,13.110542,1,0.0
2018-03-02 11:00:00,6.0,-0.0,6.0,20.778693,0.0,-2.4,0.6244973155555555,17.178693,0,0.0
2018-03-02 12:00:00,6.0,-0.0,6.0,15.593023,2.4,-0.0,0.7204415022222221,11.993023,1,0.0
2018-03-02 13:00:00,9.0,-0.0,9.0,11.91984,3.6,-0.0,0.7726002222222222,6.5198396,1,0.0
2018-03-02 14:00:00,9.0,-0.0,9.0,6.8782156,3.6,-0.0,0.7844259466666667,1.4782156,1,0.0
2018-03-02 15:00:00,24.0,-0.0,24.0,2.520812,21.479188,-0.0,0.7844259466666667,0.0,1,0.0
2018-03-02 16:00:00,27.0,-0.0,27.0,0.2520812,0.0,-26.747919,0.5466666666666666,0.0,0,0.0
2018-03-02 17:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.5466666666666666,0.0,1,0.0
2018-03-02 18:00:00,9.0,-0.0,9.0,0.0,9.0,-0.0,0.5466666666666666,0.0,1,0.0
2018-03-02 19:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.5466666666666666,0.0,1,0.0
2018-03-02 20:00:00,23.0,-0.0,23.0,0.0,0.0,-23.0,0.3422222222222222,0.0,0,0.0
2018-03-02 21:00:00,16.0,-0.0,16.0,0.0,0.0,-16.0,0.2,0.0,0,0.0
2018-03-02 22:00:00,22.0,-0.0,22.0,0.0,22.0,-0.0,0.2,0.0,1,0.0
2018-03-02 23:00:00,18.0,-0.0,18.0,0.0,18.0,-0.0,0.2,0.0,1,0.0
2018-03-03 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-03 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-03-03 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-03 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-03 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-03 05:00:00,0.0,-0.0,0.0,0.5041624,0.0,-0.0,0.2,0.0,1,0.5041624
2018-03-03 06:00:00,6.0,-0.0,6.0,8.7148072,0.0,-2.4,0.2,2.6666667,0,2.4481406
2018-03-03 07:00:00,12.0,-0.0,12.0,16.565336,0.0,-4.8,0.2,5.3333333,1,4.0320027
2018-03-03 08:00:00,3.0,-0.0,3.0,22.327192,0.0,-1.2,0.21066666666666667,2.6666667,1,17.860525
2018-03-03 09:00:00,3.0,-0.0,3.0,26.000375,0.0,-1.2,0.2,0.0,1,24.200375
2018-03-03 10:00:00,3.0,-0.0,3.0,27.800955,0.0,-1.2,0.3667823911111111,22.181133,1,3.8198226
2018-03-03 11:00:00,3.0,-0.0,3.0,27.620897,0.0,-1.2,0.5626829066666666,25.820897,0,0.0
2018-03-03 12:00:00,0.0,-0.0,0.0,25.640259,0.0,-0.0,0.7678049777777778,25.640259,1,0.0
2018-03-03 13:00:00,3.0,-0.0,3.0,22.003088,0.0,-1.2,0.9187630222222222,20.203088,0,0.0
2018-03-03 14:00:00,6.0,-0.0,6.0,16.42129,0.0,-2.4,1.0,12.82129,0,0.0
2018-03-03 15:00:00,21.0,-0.0,21.0,9.363016,0.0,-11.636984,0.8965601777777779,0.0,1,0.0
2018-03-03 16:00:00,18.0,-0.0,18.0,1.80058,0.0,-16.19942,0.7525652977777778,0.0,0,0.0
2018-03-03 17:00:00,39.0,-0.0,39.0,0.0,24.836404,-14.163596,0.6266666666666667,0.0,1,0.0
2018-03-03 18:00:00,48.0,-0.0,48.0,0.0,0.0,-48.0,0.2,0.0,0,0.0
2018-03-03 19:00:00,31.0,-0.0,31.0,0.0,31.0,-0.0,0.2,0.0,1,0.0
2018-03-03 20:00:00,27.0,-0.0,27.0,0.0,27.0,-0.0,0.2,0.0,1,0.0
2018-03-03 21:00:00,24.0,-0.0,24.0,0.0,24.0,-0.0,0.2,0.0,1,0.0
2018-03-03 22:00:00,22.0,-0.0,22.0,0.0,22.0,-0.0,0.2,0.0,1,0.0
2018-03-03 23:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.2,0.0,1,0.0
2018-03-04 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-04 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-04 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-03-04 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-04 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-04 05:00:00,0.0,-0.0,0.0,0.5041624,0.0,-0.0,0.2,0.0,1,0.5041624
2018-03-04 06:00:00,4.0,-0.0,4.0,8.5707608,0.0,-1.6,0.2,1.7777778,1,4.3929831
2018-03-04 07:00:00,6.0,-0.0,6.0,16.42129,0.0,-2.4,0.2,2.6666667,1,10.154623
2018-03-04 08:00:00,18.0,-0.0,18.0,22.039099,0.0,-7.2,0.2,8.0,1,3.2390993
2018-03-04 09:00:00,3.0,-0.0,3.0,25.89234,0.0,-1.2,0.2,1.3333333,1,22.759007
2018-03-04 10:00:00,6.0,-0.0,6.0,27.836967,0.0,-2.4,0.22675826666666665,6.0114504,1,18.225517
2018-03-04 11:00:00,6.0,-0.0,6.0,27.981013,0.0,-2.4,0.40047303999999995,24.381013,1,0.0
2018-03-04 12:00:00,3.0,-0.0,3.0,26.360491,0.0,-1.2,0.5862903111111112,24.560491,1,0.0
2018-03-04 13:00:00,3.0,-0.0,3.0,22.831354,0.0,-1.2,0.74387448,21.031354,0,0.0
2018-03-04 14:00:00,3.0,-0.0,3.0,17.285568,0.0,-1.2,0.8570923555555555,15.485568,0,0.0
2018-03-04 15:00:00,3.0,-0.0,3.0,9.8671784,0.0,-1.2,0.9109631111111112,8.0671784,0,0.0
2018-03-04 16:00:00,6.0,-0.0,6.0,2.0166496,0.0,-3.9833504,0.8755555555555555,0.0,1,0.0
2018-03-04 17:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.8222222222222222,0.0,1,0.0
2018-03-04 18:00:00,10.0,-0.0,10.0,0.0,0.0,-10.0,0.7333333333333333,0.0,1,0.0
2018-03-04 19:00:00,19.0,-0.0,19.0,0.0,0.0,-19.0,0.5644444444444444,0.0,1,0.0
2018-03-04 20:00:00,4.0,-0.0,4.0,0.0,0.0,-4.0,0.5288888888888889,0.0,0,0.0
2018-03-04 21:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.4311111111111111,0.0,1,0.0
2018-03-04 22:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.25333333333333335,0.0,1,0.0
2018-03-04 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.2,0.0,1,0.0
2018-03-05 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,0,0.0
2018-03-05 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-05 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-05 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-05 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.2,0.0,1,0.0
2018-03-05 05:00:00,0.0,-0.0,0.0,0.540174,0.0,-0.0,0.2,0.0,0,0.540174
2018-03-05 06:00:00,4.0,-0.0,4.0,8.7868304,0.0,-1.6,0.21422222222222223,3.5555556,1,2.8312749
2018-03-05 07:00:00,4.0,-0.0,4.0,16.88944,0.0,-1.6,0.2,0.0,1,14.48944
2018-03-05 08:00:00,3.0,-0.0,3.0,22.831354,0.0,-1.2,0.2,1.3333333,1,19.698021
2018-03-05 09:00:00,9.0,-0.0,9.0,26.684596,0.0,-3.6,0.2691448622222222,12.643108,0,8.6414875
