timestep,Demand,Demand shortage,Demand supplied,PV generation,Storage SOC,Genset generation,Grid availability,Excess generation
2018-03-30 18:00:00,25.0,-0.0,25.0,0.0,0,25.0,0,0.0
2018-03-30 19:00:00,29.0,-0.0,29.0,0.0,0,29.0,0,0.0
2018-03-30 20:00:00,11.0,-0.0,11.0,0.0,0,11.0,0,0.0
2018-03-30 21:00:00,9.0,-0.0,9.0,0.0,0,9.0,0,0.0
2018-03-30 22:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-03-30 23:00:00,8.0,-0.0,8.0,0.0,0,8.0,0,0.0
2018-03-31 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-03-31 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-03-31 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-03-31 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-03-31 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-03-31 05:00:00,0.0,-0.0,0.0,0.39145631,0,0.0,0,0.39145631
2018-03-31 06:00:00,4.0,-0.0,4.0,2.4745631,0,1.6,0,0.074563107
2018-03-31 07:00:00,4.0,-0.0,4.0,5.2147573,0,1.6,0,2.8147573
2018-03-31 08:00:00,3.0,-0.0,3.0,7.5634951,0,1.2,0,5.7634951
2018-03-31 09:00:00,6.0,-0.0,6.0,9.2132039,0,2.4,0,5.6132039
2018-03-31 10:00:00,6.0,-0.0,6.0,9.9821359,0,2.4,0,6.3821359
2018-03-31 11:00:00,6.0,-0.0,6.0,10.261748,0,2.4,0,6.6617476
2018-03-31 12:00:00,6.0,-0.0,6.0,9.6466019,0,2.4,0,6.0466019
2018-03-31 13:00:00,6.0,-0.0,6.0,8.3603883,0,2.4,0,4.7603883
2018-03-31 14:00:00,3.0,-0.0,3.0,6.3332039,0,1.2,0,4.5332039
2018-03-31 15:00:00,3.0,-0.0,3.0,3.7048544,0,1.2,0,1.9048544
2018-03-31 16:00:00,3.0,-0.0,3.0,1.0485437,0,1.9514563,0,0.0
2018-03-31 17:00:00,3.0,-0.0,3.0,0.0,0,3.0,0,0.0
2018-03-31 18:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-03-31 19:00:00,19.0,-0.0,19.0,0.0,0,19.0,0,0.0
2018-03-31 20:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-03-31 21:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-03-31 22:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-03-31 23:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-04-01 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-01 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-01 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-01 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-01 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-01 05:00:00,0.0,-0.0,0.0,0.50330097,0,0.0,0,0.50330097
2018-04-01 06:00:00,6.0,-0.0,6.0,2.9638835,0,3.0361165,0,0.0
2018-04-01 07:00:00,4.0,-0.0,4.0,5.5642718,0,1.6,0,3.1642718
2018-04-01 08:00:00,15.0,-0.0,15.0,7.4796117,0,7.5203883,0,0.0
2018-04-01 09:00:00,12.0,-0.0,12.0,8.6539806,0,4.8,0,1.4539806
2018-04-01 10:00:00,6.0,-0.0,6.0,9.7025243,0,2.4,0,6.1025243
2018-04-01 11:00:00,3.0,-0.0,3.0,10.038058,0,1.2,0,8.2380583
2018-04-01 12:00:00,0.0,-0.0,0.0,9.4368932,0,0.0,0,9.4368932
2018-04-01 13:00:00,0.0,-0.0,0.0,7.968932,0,0.0,0,7.968932
2018-04-01 14:00:00,3.0,-0.0,3.0,5.5502913,0,1.2,0,3.7502913
2018-04-01 15:00:00,3.0,-0.0,3.0,3.1456311,0,1.2,0,1.3456311
2018-04-01 16:00:00,21.0,-0.0,21.0,0.90873786,0,20.091262,0,0.0
2018-04-01 17:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-04-01 18:00:00,14.0,-0.0,14.0,0.0,0,14.0,0,0.0
2018-04-01 19:00:00,29.0,-0.0,29.0,0.0,0,29.0,0,0.0
2018-04-01 20:00:00,23.0,-0.0,23.0,0.0,0,23.0,0,0.0
2018-04-01 21:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-04-01 22:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-04-01 23:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-02 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-02 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-02 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-02 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-02 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-02 05:00:00,0.0,-0.0,0.0,0.44737864,0,0.0,0,0.44737864
2018-04-02 06:00:00,12.0,-0.0,12.0,2.5304854,0,9.4695146,0,0.0
2018-04-02 07:00:00,12.0,-0.0,12.0,5.6761165,0,6.3238835,0,0.0
2018-04-02 08:00:00,15.0,-0.0,15.0,7.8151456,0,7.1848544,0,0.0
2018-04-02 09:00:00,3.0,-0.0,3.0,9.143301,0,1.2,0,7.343301
2018-04-02 10:00:00,6.0,-0.0,6.0,9.4928155,0,2.4,0,5.8928155
2018-04-02 11:00:00,3.0,-0.0,3.0,8.9335922,0,1.2,0,7.1335922
2018-04-02 12:00:00,6.0,-0.0,6.0,8.3883495,0,2.4,0,4.7883495
2018-04-02 13:00:00,6.0,-0.0,6.0,7.2978641,0,2.4,0,3.6978641
2018-04-02 14:00:00,6.0,-0.0,6.0,5.3685437,0,2.4,0,1.7685437
2018-04-02 15:00:00,3.0,-0.0,3.0,2.9359223,0,1.2,0,1.1359223
2018-04-02 16:00:00,3.0,-0.0,3.0,0.7968932,0,2.2031068,0,0.0
2018-04-02 17:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-02 18:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-04-02 19:00:00,34.0,-0.0,34.0,0.0,0,34.0,0,0.0
2018-04-02 20:00:00,13.0,-0.0,13.0,0.0,0,13.0,0,0.0
2018-04-02 21:00:00,13.0,-0.0,13.0,0.0,0,13.0,0,0.0
2018-04-02 22:00:00,12.0,-0.0,12.0,0.0,0,12.0,0,0.0
2018-04-02 23:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-04-03 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-03 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-03 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-03 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-03 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-03 05:00:00,0.0,-0.0,0.0,0.5592233,0,0.0,0,0.5592233
2018-04-03 06:00:00,2.0,-0.0,2.0,3.0198058,0,0.8,0,1.8198058
2018-04-03 07:00:00,4.0,-0.0,4.0,5.6062136,0,1.6,0,3.2062136
2018-04-03 08:00:00,3.0,-0.0,3.0,7.6613592,0,1.2,0,5.8613592
2018-04-03 09:00:00,6.0,-0.0,6.0,9.0314563,0,2.4,0,5.4314563
2018-04-03 10:00:00,9.0,-0.0,9.0,9.7304854,0,3.6,0,4.3304854
2018-04-03 11:00:00,9.0,-0.0,9.0,9.7584466,0,3.6,0,4.3584466
2018-04-03 12:00:00,21.0,-0.0,21.0,9.1852427,0,11.814757,0,0.0
2018-04-03 13:00:00,3.0,-0.0,3.0,7.9409709,0,1.2,0,6.1409709
2018-04-03 14:00:00,9.0,-0.0,9.0,5.8438835,0,3.6,0,0.4438835
2018-04-03 15:00:00,24.0,-0.0,24.0,3.383301,0,20.616699,0,0.0
2018-04-03 16:00:00,24.0,-0.0,24.0,1.0066019,0,22.993398,0,0.0
2018-04-03 17:00:00,33.0,-0.0,33.0,0.0,0,33.0,0,0.0
2018-04-03 18:00:00,36.0,-0.0,36.0,0.0,0,36.0,0,0.0
2018-04-03 19:00:00,26.0,-0.0,26.0,0.0,0,26.0,0,0.0
2018-04-03 20:00:00,11.0,-0.0,11.0,0.0,0,11.0,0,0.0
2018-04-03 21:00:00,12.0,-0.0,12.0,0.0,0,12.0,0,0.0
2018-04-03 22:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-04-03 23:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-04 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-04 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-04 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-04 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-04 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-04 05:00:00,0.0,-0.0,0.0,0.50330097,0,0.0,0,0.50330097
2018-04-04 06:00:00,6.0,-0.0,6.0,2.7821359,0,3.2178641,0,0.0
2018-04-04 07:00:00,8.0,-0.0,8.0,5.3825243,0,3.2,0,0.58252427
2018-04-04 08:00:00,3.0,-0.0,3.0,7.5075728,0,1.2,0,5.7075728
2018-04-04 09:00:00,3.0,-0.0,3.0,8.975534,0,1.2,0,7.175534
2018-04-04 10:00:00,3.0,-0.0,3.0,9.7165049,0,1.2,0,7.9165049
2018-04-04 11:00:00,3.0,-0.0,3.0,9.6046602,0,1.2,0,7.8046602
2018-04-04 12:00:00,9.0,-0.0,9.0,8.9615534,0,3.6,0,3.5615534
2018-04-04 13:00:00,6.0,-0.0,6.0,7.7172816,0,2.4,0,4.1172816
2018-04-04 14:00:00,3.0,-0.0,3.0,5.8718447,0,1.2,0,4.0718447
2018-04-04 15:00:00,21.0,-0.0,21.0,3.481165,0,17.518835,0,0.0
2018-04-04 16:00:00,18.0,-0.0,18.0,1.0625243,0,16.937476,0,0.0
2018-04-04 17:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-04 18:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-04 19:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-04-04 20:00:00,14.0,-0.0,14.0,0.0,0,14.0,0,0.0
2018-04-04 21:00:00,25.0,-0.0,25.0,0.0,0,25.0,0,0.0
2018-04-04 22:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-04-04 23:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-04-05 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-05 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-05 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-05 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-05 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-05 05:00:00,0.0,-0.0,0.0,0.27961165,0,0.0,0,0.27961165
2018-04-05 06:00:00,2.0,-0.0,2.0,2.3487379,0,0.8,0,1.1487379
2018-04-05 07:00:00,6.0,-0.0,6.0,5.0749515,0,2.4,0,1.4749515
2018-04-05 08:00:00,0.0,-0.0,0.0,7.2559223,0,0.0,0,7.2559223
2018-04-05 09:00:00,3.0,-0.0,3.0,8.7798058,0,1.2,0,6.9798058
2018-04-05 10:00:00,3.0,-0.0,3.0,9.5487379,0,1.2,0,7.7487379
2018-04-05 11:00:00,6.0,-0.0,6.0,9.6326214,0,2.4,0,6.0326214
2018-04-05 12:00:00,6.0,-0.0,6.0,9.0314563,0,2.4,0,5.4314563
2018-04-05 13:00:00,3.0,-0.0,3.0,7.7452427,0,1.2,0,5.9452427
2018-04-05 14:00:00,3.0,-0.0,3.0,6.1234951,0,1.2,0,4.3234951
2018-04-05 15:00:00,3.0,-0.0,3.0,3.5930097,0,1.2,0,1.7930097
2018-04-05 16:00:00,18.0,-0.0,18.0,1.104466,0,16.895534,0,0.0
2018-04-05 17:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-05 18:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-04-05 19:00:00,17.0,-0.0,17.0,0.0,0,17.0,0,0.0
2018-04-05 20:00:00,13.0,-0.0,13.0,0.0,0,13.0,0,0.0
2018-04-05 21:00:00,23.0,-0.0,23.0,0.0,0,23.0,0,0.0
2018-04-05 22:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-05 23:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-04-06 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-06 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-06 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-06 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-06 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-06 05:00:00,0.0,-0.0,0.0,0.48932039,0,0.0,0,0.48932039
2018-04-06 06:00:00,4.0,-0.0,4.0,2.3347573,0,1.6652427,0,0.0
2018-04-06 07:00:00,4.0,-0.0,4.0,4.7813592,0,1.6,0,2.3813592
2018-04-06 08:00:00,3.0,-0.0,3.0,7.2699029,0,1.2,0,5.4699029
2018-04-06 09:00:00,0.0,-0.0,0.0,8.9615534,0,0.0,0,8.9615534
2018-04-06 10:00:00,0.0,-0.0,0.0,9.7584466,0,0.0,0,9.7584466
2018-04-06 11:00:00,3.0,-0.0,3.0,10.08,0,1.2,0,8.28
2018-04-06 12:00:00,9.0,-0.0,9.0,9.4928155,0,3.6,0,4.0928155
2018-04-06 13:00:00,6.0,-0.0,6.0,8.2485437,0,2.4,0,4.6485437
2018-04-06 14:00:00,6.0,-0.0,6.0,6.1794175,0,2.4,0,2.5794175
2018-04-06 15:00:00,18.0,-0.0,18.0,3.6908738,0,14.309126,0,0.0
2018-04-06 16:00:00,18.0,-0.0,18.0,1.104466,0,16.895534,0,0.0
2018-04-06 17:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-04-06 18:00:00,28.0,-0.0,28.0,0.0,0,28.0,0,0.0
2018-04-06 19:00:00,42.0,-0.0,42.0,0.0,0,42.0,0,0.0
2018-04-06 20:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-04-06 21:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-04-06 22:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-04-06 23:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-04-07 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-07 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-07 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-07 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-07 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-07 05:00:00,0.0,-0.0,0.0,0.54524272,0,0.0,0,0.54524272
2018-04-07 06:00:00,6.0,-0.0,6.0,2.6702913,0,3.3297087,0,0.0
2018-04-07 07:00:00,8.0,-0.0,8.0,4.9631068,0,3.2,0,0.1631068
2018-04-07 08:00:00,3.0,-0.0,3.0,6.9763107,0,1.2,0,5.1763107
2018-04-07 09:00:00,3.0,-0.0,3.0,8.5141748,0,1.2,0,6.7141748
2018-04-07 10:00:00,6.0,-0.0,6.0,9.4508738,0,2.4,0,5.8508738
2018-04-07 11:00:00,3.0,-0.0,3.0,9.4928155,0,1.2,0,7.6928155
2018-04-07 12:00:00,15.0,-0.0,15.0,8.8357282,0,6.1642718,0,0.0
2018-04-07 13:00:00,9.0,-0.0,9.0,7.5634951,0,3.6,0,2.1634951
2018-04-07 14:00:00,9.0,-0.0,9.0,5.5223301,0,3.6,0,0.1223301
2018-04-07 15:00:00,6.0,-0.0,6.0,3.2295146,0,2.7704854,0,0.0
2018-04-07 16:00:00,3.0,-0.0,3.0,0.96466019,0,2.0353398,0,0.0
2018-04-07 17:00:00,3.0,-0.0,3.0,0.0,0,3.0,0,0.0
2018-04-07 18:00:00,30.0,-0.0,30.0,0.0,0,30.0,0,0.0
2018-04-07 19:00:00,26.0,-0.0,26.0,0.0,0,26.0,0,0.0
2018-04-07 20:00:00,11.0,-0.0,11.0,0.0,0,11.0,0,0.0
2018-04-07 21:00:00,23.0,-0.0,23.0,0.0,0,23.0,0,0.0
2018-04-07 22:00:00,10.0,-0.0,10.0,0.0,0,10.0,0,0.0
2018-04-07 23:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-04-08 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-08 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-08 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-08 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-08 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-08 05:00:00,0.0,-0.0,0.0,0.48932039,0,0.0,0,0.48932039
2018-04-08 06:00:00,0.0,-0.0,0.0,2.5025243,0,0.0,0,2.5025243
2018-04-08 07:00:00,6.0,-0.0,6.0,4.8093204,0,2.4,0,1.2093204
2018-04-08 08:00:00,3.0,-0.0,3.0,6.8085437,0,1.2,0,5.0085437
2018-04-08 09:00:00,3.0,-0.0,3.0,8.3603883,0,1.2,0,6.5603883
2018-04-08 10:00:00,9.0,-0.0,9.0,9.3250485,0,3.6,0,3.9250485
2018-04-08 11:00:00,0.0,-0.0,0.0,9.912233,0,0.0,0,9.912233
2018-04-08 12:00:00,0.0,-0.0,0.0,9.3669903,0,0.0,0,9.3669903
2018-04-08 13:00:00,6.0,-0.0,6.0,8.1646602,0,2.4,0,4.5646602
2018-04-08 14:00:00,3.0,-0.0,3.0,6.2073786,0,1.2,0,4.4073786
2018-04-08 15:00:00,21.0,-0.0,21.0,3.7887379,0,17.211262,0,0.0
2018-04-08 16:00:00,21.0,-0.0,21.0,1.2582524,0,19.741748,0,0.0
2018-04-08 17:00:00,15.0,-0.0,15.0,0.0,0,15.0,0,0.0
2018-04-08 18:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-08 19:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-08 20:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-08 21:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-08 22:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-08 23:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-09 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-09 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-09 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-09 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-09 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-09 05:00:00,0.0,-0.0,0.0,0.60116505,0,0.0,0,0.60116505
2018-04-09 06:00:00,6.0,-0.0,6.0,2.9778641,0,3.0221359,0,0.0
2018-04-09 07:00:00,4.0,-0.0,4.0,5.6341748,0,1.6,0,3.2341748
2018-04-09 08:00:00,0.0,-0.0,0.0,7.7172816,0,0.0,0,7.7172816
2018-04-09 09:00:00,9.0,-0.0,9.0,9.143301,0,3.6,0,3.743301
2018-04-09 10:00:00,6.0,-0.0,6.0,9.8982524,0,2.4,0,6.2982524
2018-04-09 11:00:00,3.0,-0.0,3.0,10.038058,0,1.2,0,8.2380583
2018-04-09 12:00:00,9.0,-0.0,9.0,9.4928155,0,3.6,0,4.0928155
2018-04-09 13:00:00,3.0,-0.0,3.0,8.2765049,0,1.2,0,6.4765049
2018-04-09 14:00:00,6.0,-0.0,6.0,6.3891262,0,2.4,0,2.7891262
2018-04-09 15:00:00,6.0,-0.0,6.0,3.9145631,0,2.4,0,0.31456311
2018-04-09 16:00:00,6.0,-0.0,6.0,1.3141748,0,4.6858252,0,0.0
2018-04-09 17:00:00,15.0,-0.0,15.0,0.0,0,15.0,0,0.0
2018-04-09 18:00:00,19.0,-0.0,19.0,0.0,0,19.0,0,0.0
2018-04-09 19:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-04-09 20:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-09 21:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-09 22:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-09 23:00:00,4.0,-0.0,4.0,0.0,0,4.0,0,0.0
2018-04-10 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-10 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-10 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-10 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-10 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-10 05:00:00,0.0,-0.0,0.0,0.71300971,0,0.0,0,0.71300971
2018-04-10 06:00:00,2.0,-0.0,2.0,3.3133981,0,0.8,0,2.1133981
2018-04-10 07:00:00,6.0,-0.0,6.0,5.9697087,0,2.4,0,2.3697087
2018-04-10 08:00:00,15.0,-0.0,15.0,8.0108738,0,6.9891262,0,0.0
2018-04-10 09:00:00,3.0,-0.0,3.0,9.3809709,0,1.2,0,7.5809709
2018-04-10 10:00:00,6.0,-0.0,6.0,10.08,0,2.4,0,6.48
2018-04-10 11:00:00,3.0,-0.0,3.0,10.149903,0,1.2,0,8.3499029
2018-04-10 12:00:00,6.0,-0.0,6.0,9.5906796,0,2.4,0,5.9906796
2018-04-10 13:00:00,6.0,-0.0,6.0,8.3883495,0,2.4,0,4.7883495
2018-04-10 14:00:00,6.0,-0.0,6.0,6.4170874,0,2.4,0,2.8170874
2018-04-10 15:00:00,3.0,-0.0,3.0,3.9565049,0,1.2,0,2.1565049
2018-04-10 16:00:00,9.0,-0.0,9.0,1.3421359,0,7.6578641,0,0.0
2018-04-10 17:00:00,39.0,-0.0,39.0,0.0,0,39.0,0,0.0
2018-04-10 18:00:00,33.0,-0.0,33.0,0.0,0,33.0,0,0.0
2018-04-10 19:00:00,27.0,-0.0,27.0,0.0,0,27.0,0,0.0
2018-04-10 20:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-04-10 21:00:00,12.0,-0.0,12.0,0.0,0,12.0,0,0.0
2018-04-10 22:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-10 23:00:00,22.0,-0.0,22.0,0.0,0,22.0,0,0.0
2018-04-11 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-11 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-11 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-11 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-11 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-11 05:00:00,0.0,-0.0,0.0,0.68504854,0,0.0,0,0.68504854
2018-04-11 06:00:00,2.0,-0.0,2.0,3.1456311,0,0.8,0,1.9456311
2018-04-11 07:00:00,8.0,-0.0,8.0,5.7320388,0,3.2,0,0.93203883
2018-04-11 08:00:00,15.0,-0.0,15.0,7.7732039,0,7.2267961,0,0.0
2018-04-11 09:00:00,3.0,-0.0,3.0,9.1153398,0,1.2,0,7.3153398
2018-04-11 10:00:00,6.0,-0.0,6.0,9.8423301,0,2.4,0,6.2423301
2018-04-11 11:00:00,6.0,-0.0,6.0,9.8423301,0,2.4,0,6.2423301
2018-04-11 12:00:00,3.0,-0.0,3.0,9.2831068,0,1.2,0,7.4831068
2018-04-11 13:00:00,6.0,-0.0,6.0,8.0947573,0,2.4,0,4.4947573
2018-04-11 14:00:00,12.0,-0.0,12.0,6.2493204,0,5.7506796,0,0.0
2018-04-11 15:00:00,27.0,-0.0,27.0,3.816699,0,23.183301,0,0.0
2018-04-11 16:00:00,21.0,-0.0,21.0,1.2862136,0,19.713786,0,0.0
2018-04-11 17:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
2018-04-11 18:00:00,27.0,-0.0,27.0,0.0,0,27.0,0,0.0
2018-04-11 19:00:00,32.0,-0.0,32.0,0.0,0,32.0,0,0.0
2018-04-11 20:00:00,26.0,-0.0,26.0,0.0,0,26.0,0,0.0
2018-04-11 21:00:00,24.0,-0.0,24.0,0.0,0,24.0,0,0.0
2018-04-11 22:00:00,20.0,-0.0,20.0,0.0,0,20.0,0,0.0
2018-04-11 23:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-04-12 00:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-12 01:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-12 02:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-12 03:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-12 04:00:00,0.0,-0.0,0.0,0.0,0,0.0,0,0.0
2018-04-12 05:00:00,0.0,-0.0,0.0,0.62912621,0,0.0,0,0.62912621
2018-04-12 06:00:00,6.0,-0.0,6.0,2.6563107,0,3.3436893,0,0.0
2018-04-12 07:00:00,8.0,-0.0,8.0,4.9071845,0,3.2,0,0.10718447
2018-04-12 08:00:00,6.0,-0.0,6.0,6.598835,0,2.4,0,2.998835
2018-04-12 09:00:00,0.0,-0.0,0.0,8.0108738,0,0.0,0,8.0108738
2018-04-12 10:00:00,3.0,-0.0,3.0,8.5700971,0,1.2,0,6.7700971
2018-04-12 11:00:00,3.0,-0.0,3.0,8.5281553,0,1.2,0,6.7281553
2018-04-12 12:00:00,6.0,-0.0,6.0,7.5914563,0,2.4,0,3.9914563
2018-04-12 13:00:00,3.0,-0.0,3.0,6.361165,0,1.2,0,4.561165
2018-04-12 14:00:00,0.0,-0.0,0.0,4.2221359,0,0.0,0,4.2221359
2018-04-12 15:00:00,6.0,-0.0,6.0,2.3487379,0,3.6512621,0,0.0
2018-04-12 16:00:00,24.0,-0.0,24.0,0.65708738,0,23.342913,0,0.0
2018-04-12 17:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-04-12 18:00:00,27.0,-0.0,27.0,0.0,0,27.0,0,0.0
2018-04-12 19:00:00,6.0,-0.0,6.0,0.0,0,6.0,0,0.0
2018-04-12 20:00:00,9.0,-0.0,9.0,0.0,0,9.0,0,0.0
2018-04-12 21:00:00,21.0,-0.0,21.0,0.0,0,21.0,0,0.0
2018-04-12 22:00:00,16.0,-0.0,16.0,0.0,0,16.0,0,0.0
2018-04-12 23:00:00,18.0,-0.0,18.0,0.0,0,18.0,0,0.0
