,Demand supply,PV generation,GenSet,Discharge storage,Charge storage,Excess electricity,Consumption from main grid,Feed into main grid
2018-02-23 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-02-23 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-02-23 21:00:00,23.793000000000003,0.0,-0.0,2.5253063e-11,0.0,0.0,23.793,0.0
2018-02-23 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-02-23 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-02-24 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-24 01:00:00,5.41078,0.0,-0.0,-1.6708394e-11,0.0,0.0,5.41078,0.0
2018-02-24 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-24 03:00:00,5.41078,0.0,-0.0,-8.5446696e-12,0.0,0.0,5.41078,0.0
2018-02-24 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-02-24 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-02-24 06:00:00,21.6117,4.1588829,-0.0,0.0,0.0,0.0,17.452817,0.0
2018-02-24 07:00:00,17.5444,25.835485,-0.0,0.0,0.0,0.0,0.0,8.2910845
2018-02-24 08:00:00,18.1454,55.451772,-0.0,0.0,0.0,0.0,21.802628,59.109
2018-02-24 09:00:00,18.1454,82.421497,-0.0,0.0,0.0,5.1670969,0.0,59.109
2018-02-24 10:00:00,21.7224,99.183055,-0.0,0.0,0.0,18.351655,0.0,59.109
2018-02-24 11:00:00,21.7224,107.37479,-0.0,0.0,0.0,26.543394,0.0,59.109
2018-02-24 12:00:00,21.7224,108.76109,-0.0,0.0,0.0,27.929688,0.0,59.109
2018-02-24 13:00:00,20.9744,99.939216,-0.0,0.0,0.0,19.855816,0.0,59.109
2018-02-24 14:00:00,21.9254,85.320112,-0.0,0.0,0.0,4.2857122,0.0,59.109
2018-02-24 15:00:00,23.8114,63.895564,-0.0,0.0,0.0,0.0,19.024836,59.109
2018-02-24 16:00:00,27.934,34.405304,-0.0,0.0,0.0,0.0,0.0,6.4713038
2018-02-24 17:00:00,39.211999999999996,10.964328,-0.0,0.0,0.0,0.0,28.247672,0.0
2018-02-24 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-02-24 19:00:00,59.108999999999995,0.0,-0.0,8.0202635e-11,0.0,0.0,59.109,0.0
2018-02-24 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-02-24 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-02-24 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-02-24 23:00:00,6.0930599999999995,0.0,-0.0,-8.0202635e-11,0.0,0.0,6.09306,0.0
2018-02-25 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-25 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-25 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-25 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-25 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-02-25 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-02-25 06:00:00,21.6117,4.2849096,-0.0,0.0,0.0,0.0,17.32679,0.0
2018-02-25 07:00:00,17.5444,22.810842,-0.0,0.0,0.0,0.0,0.0,5.2664424
2018-02-25 08:00:00,18.1454,44.109364,-0.0,0.0,0.0,0.0,0.0,25.963964
2018-02-25 09:00:00,18.1454,56.964093,-0.0,0.0,0.0,0.0,20.290307,59.109
2018-02-25 10:00:00,21.7224,62.13119,-0.0,0.0,0.0,0.0,18.70021,59.109
2018-02-25 11:00:00,21.7224,63.139404,-0.0,0.0,0.0,0.0,17.691996,59.109
2018-02-25 12:00:00,21.7224,60.240788,-0.0,0.0,0.0,0.0,0.0,38.518388
2018-02-25 13:00:00,20.9744,59.988735,-0.0,0.0,0.0,0.0,20.094665,59.109
2018-02-25 14:00:00,21.9254,56.964093,-0.0,0.0,0.0,0.0,24.070307,59.109
2018-02-25 15:00:00,23.8114,48.646327,-0.0,0.0,0.0,0.0,34.274073,59.109
2018-02-25 16:00:00,27.934,27.221779,-0.0,0.0,0.0,0.0,0.71222121,0.0
2018-02-25 17:00:00,39.211999999999996,7.9396855,-0.0,0.0,0.0,0.0,31.272315,0.0
2018-02-25 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-02-25 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-02-25 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-02-25 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-02-25 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-02-25 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-02-26 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-26 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-26 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-26 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-26 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-02-26 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-02-26 06:00:00,21.6117,1.512321,-0.0,0.0,0.0,0.0,20.099379,0.0
2018-02-26 07:00:00,17.5444,13.106782,-0.0,0.0,0.0,0.0,4.4376176,0.0
2018-02-26 08:00:00,18.1454,42.092936,-0.0,0.0,0.0,0.0,0.0,23.947536
2018-02-26 09:00:00,18.1454,68.810608,-0.0,0.0,0.0,0.0,8.4437925,59.109
2018-02-26 10:00:00,21.7224,89.100915,-0.0,0.0,0.0,8.2695148,0.0,59.109
2018-02-26 11:00:00,21.7224,94.772119,-0.0,0.0,0.0,13.940719,0.0,59.109
2018-02-26 12:00:00,21.7224,90.361182,-0.0,0.0,0.0,9.5297824,0.0,59.109
2018-02-26 13:00:00,20.9744,85.698192,-0.0,0.0,0.0,5.6147925,0.0,59.109
2018-02-26 14:00:00,21.9254,69.692795,-0.0,0.0,0.0,0.0,11.341605,59.109
2018-02-26 15:00:00,23.8114,52.80521,-0.0,0.0,0.0,0.0,30.11519,59.109
2018-02-26 16:00:00,27.934,30.750528,-0.0,0.0,0.0,0.0,0.0,2.8165279
2018-02-26 17:00:00,39.211999999999996,9.5780333,-0.0,0.0,0.0,0.0,29.633967,0.0
2018-02-26 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-02-26 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-02-26 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-02-26 21:00:00,23.793000000000003,0.0,-0.0,7.1375387e-11,0.0,0.0,23.793,0.0
2018-02-26 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-02-26 23:00:00,6.0930599999999995,0.0,-0.0,-7.1375387e-11,0.0,0.0,6.09306,0.0
2018-02-27 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-27 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-27 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-27 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-27 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-02-27 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-02-27 06:00:00,21.6117,4.5369631,-0.0,0.0,0.0,0.0,17.074737,0.0
2018-02-27 07:00:00,17.5444,19.7862,-0.0,0.0,0.0,0.0,0.0,2.2418003
2018-02-27 08:00:00,18.1454,45.495658,-0.0,0.0,0.0,0.0,31.758742,59.109
2018-02-27 09:00:00,18.1454,74.985918,-0.0,0.0,0.0,0.0,2.2684816,59.109
2018-02-27 10:00:00,21.7224,81.665336,-0.0,0.0,0.0,0.83393638,0.0,59.109
2018-02-27 11:00:00,21.7224,75.490025,-0.0,0.0,0.0,0.0,0.0,53.767625
2018-02-27 12:00:00,21.7224,71.457169,-0.0,0.0,0.0,0.0,9.3742307,59.109
2018-02-27 13:00:00,20.9744,57.972307,-0.0,0.0,0.0,0.0,22.111093,59.109
2018-02-27 14:00:00,21.9254,41.840882,-0.0,0.0,0.0,0.0,0.0,19.915482
2018-02-27 15:00:00,23.8114,26.843699,-0.0,0.0,0.0,0.0,0.0,3.0322985
2018-02-27 16:00:00,27.934,14.74513,-0.0,0.0,0.0,0.0,13.18887,0.0
2018-02-27 17:00:00,39.211999999999996,4.0328561,-0.0,0.0,0.0,0.0,35.179144,0.0
2018-02-27 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-02-27 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-02-27 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-02-27 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-02-27 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-02-27 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-02-28 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-28 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-28 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-28 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-02-28 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-02-28 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-02-28 06:00:00,21.6117,4.7890166,-0.0,0.0,0.0,0.0,16.822683,0.0
2018-02-28 07:00:00,17.5444,24.44919,-0.0,0.0,0.0,0.0,0.0,6.9047902
2018-02-28 08:00:00,18.1454,46.503872,-0.0,0.0,0.0,0.0,30.750528,59.109
2018-02-28 09:00:00,18.1454,66.794179,-0.0,0.0,0.0,0.0,10.460221,59.109
2018-02-28 10:00:00,21.7224,88.596808,-0.0,0.0,0.0,7.7654078,0.0,59.109
2018-02-28 11:00:00,21.7224,89.226942,-0.0,0.0,0.0,8.3955416,0.0,59.109
2018-02-28 12:00:00,21.7224,82.043417,-0.0,0.0,0.0,1.2120166,0.0,59.109
2018-02-28 13:00:00,20.9744,71.457169,-0.0,0.0,0.0,0.0,8.6262307,59.109
2018-02-28 14:00:00,21.9254,54.695611,-0.0,0.0,0.0,0.0,26.338789,59.109
2018-02-28 15:00:00,23.8114,39.698427,-0.0,0.0,0.0,0.0,0.0,15.887027
2018-02-28 16:00:00,27.934,20.290307,-0.0,0.0,0.0,0.0,7.6436927,0.0
2018-02-28 17:00:00,39.211999999999996,5.1670969,-0.0,0.0,0.0,0.0,34.044903,0.0
2018-02-28 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-02-28 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-02-28 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-02-28 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-02-28 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-02-28 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-01 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-01 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-01 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-01 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-01 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-01 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-01 06:00:00,21.6117,4.1588829,-0.0,0.0,0.0,0.0,17.452817,0.0
2018-03-01 07:00:00,17.5444,23.69303,-0.0,0.0,0.0,0.0,0.0,6.1486297
2018-03-01 08:00:00,18.1454,52.80521,-0.0,0.0,0.0,0.0,24.44919,59.109
2018-03-01 09:00:00,18.1454,53.18329,-0.0,0.0,0.0,0.0,0.0,35.03789
2018-03-01 10:00:00,21.7224,32.262849,-0.0,0.0,0.0,0.0,0.0,10.540449
2018-03-01 11:00:00,21.7224,36.421732,-0.0,0.0,0.0,0.0,0.0,14.699332
2018-03-01 12:00:00,21.7224,36.673785,-0.0,0.0,0.0,0.0,0.0,14.951385
2018-03-01 13:00:00,20.9744,30.120394,-0.0,0.0,0.0,0.0,0.0,9.1459941
2018-03-01 14:00:00,21.9254,21.550575,-0.0,0.0,0.0,0.0,0.37482512,0.0
2018-03-01 15:00:00,23.8114,14.493077,-0.0,0.0,0.0,0.0,9.3183233,0.0
2018-03-01 16:00:00,27.934,8.191739,-0.0,0.0,0.0,0.0,19.742261,0.0
2018-03-01 17:00:00,39.211999999999996,2.3945083,-0.0,0.0,0.0,0.0,36.817492,0.0
2018-03-01 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-03-01 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-03-01 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-03-01 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-03-01 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-03-01 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-02 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-02 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-02 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-02 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-02 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-02 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-02 06:00:00,21.6117,3.1506688,-0.0,0.0,0.0,0.0,18.461031,0.0
2018-03-02 07:00:00,17.5444,16.383478,-0.0,0.0,0.0,0.0,1.160922,0.0
2018-03-02 08:00:00,18.1454,31.002581,-0.0,0.0,0.0,0.0,0.0,12.857181
2018-03-02 09:00:00,18.1454,48.016193,-0.0,0.0,0.0,0.0,0.0,29.870793
2018-03-02 10:00:00,21.7224,65.911992,-0.0,0.0,0.0,0.0,14.919408,59.109
2018-03-02 11:00:00,21.7224,62.88735,-0.0,0.0,0.0,0.0,0.0,41.16495
2018-03-02 12:00:00,21.7224,57.342173,-0.0,0.0,0.0,0.0,23.489227,59.109
2018-03-02 13:00:00,20.9744,50.284675,-0.0,0.0,0.0,0.0,0.0,29.310275
2018-03-02 14:00:00,21.9254,37.177892,-0.0,0.0,0.0,0.0,0.0,15.252492
2018-03-02 15:00:00,23.8114,23.819056,-0.0,0.0,0.0,0.0,0.0,0.0076564437
2018-03-02 16:00:00,27.934,12.224595,-0.0,0.0,0.0,0.0,15.709405,0.0
2018-03-02 17:00:00,39.211999999999996,3.2766956,-0.0,0.0,0.0,0.0,35.935304,0.0
2018-03-02 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-03-02 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-03-02 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-03-02 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-03-02 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-03-02 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-03 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-03 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-03 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-03 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-03 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-03 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-03 06:00:00,21.6117,1.6383478,-0.0,0.0,0.0,0.0,19.973352,0.0
2018-03-03 07:00:00,17.5444,11.846515,-0.0,0.0,0.0,0.0,5.6978852,0.0
2018-03-03 08:00:00,18.1454,30.498474,-0.0,0.0,0.0,0.0,0.0,12.353074
2018-03-03 09:00:00,18.1454,47.638113,-0.0,0.0,0.0,0.0,29.616287,59.109
2018-03-03 10:00:00,21.7224,64.147618,-0.0,0.0,0.0,0.0,16.683782,59.109
2018-03-03 11:00:00,21.7224,71.961276,-0.0,0.0,0.0,0.0,0.0,50.238876
2018-03-03 12:00:00,21.7224,66.038019,-0.0,0.0,0.0,0.0,14.793381,59.109
2018-03-03 13:00:00,20.9744,65.785965,-0.0,0.0,0.0,0.0,14.297435,59.109
2018-03-03 14:00:00,21.9254,57.342173,-0.0,0.0,0.0,0.0,0.0,35.416773
2018-03-03 15:00:00,23.8114,42.723069,-0.0,0.0,0.0,0.0,0.0,18.911669
2018-03-03 16:00:00,27.934,23.188923,-0.0,0.0,0.0,0.0,4.7450773,0.0
2018-03-03 17:00:00,39.211999999999996,5.2931237,-0.0,0.0,0.0,0.0,33.918876,0.0
2018-03-03 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-03-03 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-03-03 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-03-03 21:00:00,23.793000000000003,0.0,-0.0,2.4811701e-11,0.0,0.0,23.793,0.0
2018-03-03 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-03-03 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-04 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-04 01:00:00,5.41078,0.0,-0.0,-1.8915206e-11,0.0,0.0,5.41078,0.0
2018-03-04 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-04 03:00:00,5.41078,0.0,-0.0,-5.8964953e-12,0.0,0.0,5.41078,0.0
2018-03-04 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-04 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-04 06:00:00,21.6117,4.6629899,-0.0,0.0,0.0,0.0,16.94871,0.0
2018-03-04 07:00:00,17.5444,28.103966,-0.0,0.0,0.0,0.0,0.0,10.559566
2018-03-04 08:00:00,18.1454,59.484628,-0.0,0.0,0.0,0.0,0.0,41.339228
2018-03-04 09:00:00,18.1454,76.498239,-0.0,0.0,0.0,0.0,0.0,58.352839
2018-03-04 10:00:00,21.7224,80.026989,-0.0,0.0,0.0,0.0,0.80441142,59.109
2018-03-04 11:00:00,21.7224,75.616052,-0.0,0.0,0.0,0.0,5.2153478,59.109
2018-03-04 12:00:00,21.7224,72.96949,-0.0,0.0,0.0,0.0,7.8619096,59.109
2018-03-04 13:00:00,20.9744,66.038019,-0.0,0.0,0.0,0.0,0.0,45.063619
2018-03-04 14:00:00,21.9254,54.695611,-0.0,0.0,0.0,0.0,0.0,32.770211
2018-03-04 15:00:00,23.8114,37.808026,-0.0,0.0,0.0,0.0,0.0,13.996626
2018-03-04 16:00:00,27.934,19.40812,-0.0,0.0,0.0,0.0,8.5258799,0.0
2018-03-04 17:00:00,39.211999999999996,4.6629899,-0.0,0.0,0.0,0.0,34.54901,0.0
2018-03-04 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-03-04 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-03-04 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-03-04 21:00:00,23.793000000000003,0.0,-0.0,2.4370339e-11,0.0,0.0,23.793,0.0
2018-03-04 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-03-04 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-05 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-05 01:00:00,5.41078,0.0,-0.0,-1.5384307e-11,0.0,0.0,5.41078,0.0
2018-03-05 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-05 03:00:00,5.41078,0.0,-0.0,-8.986032e-12,0.0,0.0,5.41078,0.0
2018-03-05 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-05 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-05 06:00:00,21.6117,2.7725886,-0.0,0.0,0.0,0.0,18.839111,0.0
2018-03-05 07:00:00,17.5444,18.021826,-0.0,0.0,0.0,0.0,0.0,0.47742577
2018-03-05 08:00:00,18.1454,35.665571,-0.0,0.0,0.0,0.0,0.0,17.520171
2018-03-05 09:00:00,18.1454,48.016193,-0.0,0.0,0.0,0.0,0.0,29.870793
2018-03-05 10:00:00,21.7224,66.164046,-0.0,0.0,0.0,0.0,14.667354,59.109
2018-03-05 11:00:00,21.7224,84.563952,-0.0,0.0,0.0,3.7325517,0.0,59.109
2018-03-05 12:00:00,21.7224,83.177657,-0.0,0.0,0.0,2.3462574,0.0,59.109
2018-03-05 13:00:00,20.9744,84.059845,-0.0,0.0,0.0,3.9764447,0.0,59.109
2018-03-05 14:00:00,21.9254,69.818822,-0.0,0.0,0.0,0.0,11.215578,59.109
2018-03-05 15:00:00,23.8114,47.260033,-0.0,0.0,0.0,0.0,0.0,23.448633
2018-03-05 16:00:00,27.934,23.69303,-0.0,0.0,0.0,0.0,4.2409703,0.0
2018-03-05 17:00:00,39.211999999999996,6.3013377,-0.0,0.0,0.0,0.0,32.910662,0.0
2018-03-05 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-03-05 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-03-05 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-03-05 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-03-05 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-03-05 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-06 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-06 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-06 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-06 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-06 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-06 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-06 06:00:00,21.6117,4.9150434,-0.0,0.0,0.0,0.0,16.696657,0.0
2018-03-06 07:00:00,17.5444,29.49026,-0.0,0.0,0.0,0.0,0.0,11.94586
2018-03-06 08:00:00,18.1454,58.22436,-0.0,0.0,0.0,0.0,19.03004,59.109
2018-03-06 09:00:00,18.1454,70.827036,-0.0,0.0,0.0,0.0,6.4273644,59.109
2018-03-06 10:00:00,21.7224,77.758507,-0.0,0.0,0.0,0.0,3.072893,59.109
2018-03-06 11:00:00,21.7224,81.53931,-0.0,0.0,0.0,0.70790962,0.0,59.109
2018-03-06 12:00:00,21.7224,79.396855,-0.0,0.0,0.0,0.0,0.0,57.674455
2018-03-06 13:00:00,20.9744,73.725651,-0.0,0.0,0.0,0.0,6.3577491,59.109
2018-03-06 14:00:00,21.9254,60.492842,-0.0,0.0,0.0,0.0,0.0,38.567442
2018-03-06 15:00:00,23.8114,40.706641,-0.0,0.0,0.0,0.0,0.0,16.895241
2018-03-06 16:00:00,27.934,17.643746,-0.0,0.0,0.0,0.0,10.290254,0.0
2018-03-06 17:00:00,39.211999999999996,5.1670969,-0.0,0.0,0.0,0.0,34.044903,0.0
2018-03-06 18:00:00,52.8735,0.0,-0.0,0.0,0.0,0.0,52.8735,0.0
2018-03-06 19:00:00,59.108999999999995,0.0,-0.0,0.0,0.0,0.0,59.109,0.0
2018-03-06 20:00:00,41.52458,0.0,-0.0,0.0,0.0,0.0,41.52458,0.0
2018-03-06 21:00:00,23.793000000000003,0.0,-0.0,0.0,0.0,0.0,23.793,0.0
2018-03-06 22:00:00,13.1637,0.0,-0.0,0.0,0.0,0.0,13.1637,0.0
2018-03-06 23:00:00,6.0930599999999995,0.0,-0.0,0.0,0.0,0.0,6.09306,0.0
2018-03-07 00:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-07 01:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-07 02:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-07 03:00:00,5.41078,0.0,-0.0,0.0,0.0,0.0,5.41078,0.0
2018-03-07 04:00:00,10.3633,0.0,-0.0,0.0,0.0,0.0,10.3633,0.0
2018-03-07 05:00:00,12.7843,0.0,-0.0,0.0,0.0,0.0,12.7843,0.0
2018-03-07 06:00:00,21.6117,4.2849096,-0.0,0.0,0.0,0.0,17.32679,0.0
2018-03-07 07:00:00,17.5444,25.079324,-0.0,0.0,0.0,0.0,0.0,7.534924
2018-03-07 08:00:00,18.1454,50.536728,-0.0,0.0,0.0,0.0,26.717672,59.109
2018-03-07 09:00:00,18.1454,52.301103,-0.0,0.0,0.0,0.0,24.953297,59.109
2018-03-07 10:00:00,21.7224,57.84628,-0.0,0.0,0.0,0.0,22.98512,59.109
2018-03-07 11:00:00,21.7224,57.4682,-0.0,0.0,0.0,0.0,23.3632,59.109
2018-03-07 12:00:00,21.7224,60.366815,-0.0,0.0,0.0,0.0,20.464585,59.109
