timestep,Demand,Demand shortage,Demand supplied,PV generation,Wind generation,Storage discharge,Storage charge,Genset generation,Excess generation
2018-05-20 00:00:00,13000.53553,-0.0,13000.53553,0.0,6192.2414,-0.0,0.0,6808.2941,0.0
2018-05-20 01:00:00,12550.69001,-0.0,12550.69001,0.0,4631.1722,-0.0,0.0,7919.5178,0.0
2018-05-20 02:00:00,12280.7827,-0.0,12280.7827,0.0,3330.2811,-0.0,0.0,8950.5016,0.0
2018-05-20 03:00:00,11358.59938,-0.0,11358.59938,64.287812,2341.6039,-0.0,0.0,8952.7077,0.0
2018-05-20 04:00:00,11673.49125,-0.0,11673.49125,2292.9319,1717.1762,-0.0,0.0,7663.3831,0.0
2018-05-20 05:00:00,10841.27703,-0.0,10841.27703,5914.4787,1404.9623,-0.0,0.0,3521.836,0.0
2018-05-20 06:00:00,10773.80021,-0.0,10773.80021,9300.3034,1352.9267,-0.0,0.0,120.5701,0.0
2018-05-20 07:00:00,12055.85994,-0.0,12055.85994,11914.674,1509.0336,-0.0,0.0,0.0,1367.8481
2018-05-20 08:00:00,14709.94851,-0.0,14709.94851,13564.728,1925.3188,-0.0,0.0,0.0,780.0985
2018-05-20 09:00:00,15452.19361,-0.0,15452.19361,14336.182,2341.6039,-0.0,0.0,0.0,1225.5923
2018-05-20 10:00:00,16374.37693,-0.0,16374.37693,13993.314,3018.0673,-0.0,0.0,0.0,637.00398
2018-05-20 11:00:00,15024.840369999998,-0.0,15024.840369999998,12921.85,3798.6019,-0.0,682.60282,0.0,1013.0088
2018-05-20 12:00:00,16666.77652,-0.0,16666.77652,10886.069,4683.2078,-614.34254,0.0,483.15674,0.0
2018-05-20 13:00:00,16756.745619999998,-0.0,16756.745619999998,7885.9716,5307.6355,-0.0,0.0,3563.1385,0.0
2018-05-20 14:00:00,16599.29969,-0.0,16599.29969,4200.137,5567.8137,-0.0,0.0,6831.3489,0.0
2018-05-20 15:00:00,16464.34604,-0.0,16464.34604,857.17082,5932.0632,-0.0,0.0,9675.112,0.0
2018-05-20 16:00:00,14799.917609999999,-0.0,14799.917609999999,0.0,6452.4196,-0.0,0.0,8347.498,0.0
2018-05-20 17:00:00,15294.74768,-0.0,15294.74768,0.0,6764.6335,-0.0,0.0,8530.1142,0.0
2018-05-20 18:00:00,19455.81874,-0.0,19455.81874,0.0,7024.8117,-0.0,0.0,12431.007,0.0
2018-05-20 19:00:00,19298.37281,-0.0,19298.37281,0.0,7441.0969,-0.0,0.0,11857.276,0.0
2018-05-20 20:00:00,19050.95778,-0.0,19050.95778,0.0,7649.2394,-0.0,0.0,11401.718,0.0
2018-05-20 21:00:00,16599.29969,-0.0,16599.29969,0.0,7180.9186,-0.0,0.0,9418.381,0.0
2018-05-20 22:00:00,14305.08754,-0.0,14305.08754,0.0,5567.8137,-0.0,0.0,8737.2738,0.0
2018-05-20 23:00:00,13877.73429,-0.0,13877.73429,0.0,4475.0652,-0.0,0.0,9402.6691,0.0
2018-05-21 00:00:00,12775.61277,-0.0,12775.61277,0.0,3486.388,-0.0,0.0,9289.2247,0.0
2018-05-21 01:00:00,9941.585994,-0.0,9941.585994,0.0,2445.6752,-0.0,0.0,7495.9108,0.0
2018-05-21 02:00:00,11920.90628,-0.0,11920.90628,0.0,1613.1049,-0.0,0.0,10307.801,0.0
2018-05-21 03:00:00,8906.941298,-0.0,8906.941298,21.429271,1040.7128,-0.0,0.0,7844.7992,0.0
2018-05-21 04:00:00,9311.802265999999,-0.0,9311.802265999999,1500.0489,676.46335,-0.0,0.0,7135.29,0.0
2018-05-21 05:00:00,9199.340886,-0.0,9199.340886,4092.9907,468.32078,-0.0,0.0,4638.0294,0.0
2018-05-21 06:00:00,8839.46447,-0.0,8839.46447,6921.6544,364.2495,-0.0,0.0,1553.5606,0.0
2018-05-21 07:00:00,11695.98352,-0.0,11695.98352,9257.4449,416.28514,-0.0,0.0,2022.2535,0.0
2018-05-21 08:00:00,14282.59526,-0.0,14282.59526,10693.206,624.42771,-0.0,0.0,2964.9616,0.0
2018-05-21 09:00:00,15317.239959999999,-0.0,15317.239959999999,11550.377,1040.7128,-0.0,0.0,2726.1503,0.0
2018-05-21 10:00:00,15879.546859999999,-0.0,15879.546859999999,11571.806,1925.3188,-0.0,0.0,2382.422,0.0
2018-05-21 11:00:00,10706.32338,-0.0,10706.32338,10778.923,2861.9603,-0.0,682.60282,0.0,2251.9572
2018-05-21 12:00:00,14754.93306,-0.0,14754.93306,8721.7131,3538.4237,-614.34254,0.0,1880.4537,0.0
2018-05-21 13:00:00,15902.039130000001,-0.0,15902.039130000001,6043.0543,4110.8157,-0.0,0.0,5748.1691,0.0
2018-05-21 14:00:00,16396.86921,-0.0,16396.86921,3107.2442,4631.1722,-0.0,0.0,8658.4528,0.0
2018-05-21 15:00:00,15857.054580000002,-0.0,15857.054580000002,664.30739,4683.2078,-0.0,0.0,10509.539,0.0
2018-05-21 16:00:00,14552.502569999999,-0.0,14552.502569999999,0.0,4787.2791,-0.0,0.0,9765.2235,0.0
2018-05-21 17:00:00,15227.27085,-0.0,15227.27085,0.0,4995.4217,-0.0,0.0,10231.849,0.0
2018-05-21 18:00:00,19793.20288,-0.0,19793.20288,0.0,5411.7068,-0.0,0.0,14381.496,0.0
2018-05-21 19:00:00,19905.664259999998,-0.0,19905.664259999998,0.0,5880.0276,-0.0,0.0,14025.637,0.0
2018-05-21 20:00:00,19028.4655,-0.0,19028.4655,0.0,6192.2414,-0.0,0.0,12836.224,0.0
2018-05-21 21:00:00,16081.977340000001,-0.0,16081.977340000001,0.0,6140.2058,-0.0,0.0,9941.7715,0.0
2018-05-21 22:00:00,14732.44078,-0.0,14732.44078,0.0,5515.7781,-0.0,0.0,9216.6627,0.0
2018-05-21 23:00:00,13877.73429,-0.0,13877.73429,0.0,5099.4929,-0.0,0.0,8778.2413,0.0
2018-05-22 00:00:00,12708.13594,-0.0,12708.13594,0.0,5099.4929,-0.0,0.0,7608.643,0.0
2018-05-22 01:00:00,12348.25953,-0.0,12348.25953,0.0,4995.4217,-0.0,0.0,7352.8379,0.0
2018-05-22 02:00:00,11718.4758,-0.0,11718.4758,0.0,4631.1722,-0.0,0.0,7087.3036,0.0
2018-05-22 03:00:00,11650.99897,-0.0,11650.99897,21.429271,4423.0296,-0.0,0.0,7206.5401,0.0
2018-05-22 04:00:00,11763.46035,-0.0,11763.46035,1221.4684,4214.887,-0.0,0.0,6327.1049,0.0
2018-05-22 05:00:00,11201.15345,-0.0,11201.15345,3214.3906,3954.7088,-0.0,0.0,4032.0541,0.0
2018-05-22 06:00:00,10571.36972,-0.0,10571.36972,5335.8884,3642.495,-0.0,0.0,1592.9864,0.0
2018-05-22 07:00:00,11291.12255,-0.0,11291.12255,7093.0885,3642.495,-0.0,0.0,555.53904,0.0
2018-05-22 08:00:00,13247.95057,-0.0,13247.95057,8485.9911,3694.5306,-0.0,0.0,1067.4288,0.0
2018-05-22 09:00:00,13450.38105,-0.0,13450.38105,9407.4498,3850.6375,-0.0,0.0,192.29375,0.0
2018-05-22 10:00:00,13787.76519,-0.0,13787.76519,9514.5961,4475.0652,-0.0,0.0,0.0,201.89617
2018-05-22 11:00:00,13720.288359999999,-0.0,13720.288359999999,8828.8595,5775.9563,-0.0,0.0,0.0,884.5274
2018-05-22 12:00:00,14552.502569999999,-0.0,14552.502569999999,7607.391,7597.2038,-0.0,173.81884,0.0,478.27341
2018-05-22 13:00:00,14664.96395,-0.0,14664.96395,5807.3323,9366.4156,-0.0,508.78398,0.0,0.0
2018-05-22 14:00:00,13720.288359999999,-0.0,13720.288359999999,3235.8199,10094.915,-389.5539,0.0,0.0,0.0
2018-05-22 15:00:00,13877.73429,-0.0,13877.73429,728.5952,10459.164,-224.78864,0.0,2465.1863,0.0
2018-05-22 16:00:00,12640.659109999999,-0.0,12640.659109999999,0.0,10563.235,-0.0,0.0,2077.4237,0.0
2018-05-22 17:00:00,14979.855819999999,-0.0,14979.855819999999,0.0,10667.307,-0.0,0.0,4312.5491,0.0
2018-05-22 18:00:00,19433.32647,-0.0,19433.32647,0.0,10875.449,-0.0,0.0,8557.8772,0.0
2018-05-22 19:00:00,19703.233780000002,-0.0,19703.233780000002,0.0,11187.663,-0.0,0.0,8515.5707,0.0
2018-05-22 20:00:00,19568.28012,-0.0,19568.28012,0.0,11499.877,-0.0,0.0,8068.4032,0.0
2018-05-22 21:00:00,18106.282180000002,-0.0,18106.282180000002,0.0,11760.055,-0.0,0.0,6346.227,0.0
2018-05-22 22:00:00,16599.29969,-0.0,16599.29969,0.0,11031.556,-0.0,0.0,5567.7435,0.0
2018-05-22 23:00:00,13652.81153,-0.0,13652.81153,0.0,12124.305,-0.0,0.0,1528.5069,0.0
2018-05-23 00:00:00,13450.38105,-0.0,13450.38105,0.0,12852.804,-0.0,0.0,597.5774,0.0
2018-05-23 01:00:00,13000.53553,-0.0,13000.53553,0.0,12228.376,-0.0,0.0,772.15958,0.0
2018-05-23 02:00:00,12505.70546,-0.0,12505.70546,0.0,11031.556,-0.0,0.0,1474.1493,0.0
2018-05-23 03:00:00,12190.81359,-0.0,12190.81359,21.429271,9938.8077,-0.0,0.0,2230.5766,0.0
2018-05-23 04:00:00,12640.659109999999,-0.0,12640.659109999999,1392.9026,8741.9879,-0.0,0.0,2505.7686,0.0
2018-05-23 05:00:00,11358.59938,-0.0,11358.59938,3728.6931,7649.2394,-0.0,0.0,0.0,19.333115
2018-05-23 06:00:00,11493.55304,-0.0,11493.55304,6150.2006,6608.5266,-0.0,0.0,0.0,1265.1742
2018-05-23 07:00:00,12168.321320000001,-0.0,12168.321320000001,8507.4204,5619.8494,-0.0,0.0,0.0,1958.9485
2018-05-23 08:00:00,12550.69001,-0.0,12550.69001,10543.201,4943.386,-0.0,0.0,0.0,2935.8971
2018-05-23 09:00:00,12978.04325,-0.0,12978.04325,11721.811,4891.3504,-0.0,0.0,0.0,3635.1181
2018-05-23 10:00:00,13135.48919,-0.0,13135.48919,12193.255,5463.7424,-0.0,0.0,0.0,4521.5082
2018-05-23 11:00:00,13652.81153,-0.0,13652.81153,11464.66,6556.4909,-0.0,0.0,0.0,4368.3391
2018-05-23 12:00:00,13832.749740000001,-0.0,13832.749740000001,9557.4547,8117.5602,-0.0,0.0,0.0,3842.2651
2018-05-23 13:00:00,13765.27291,-0.0,13765.27291,7050.23,9730.6651,-0.0,0.0,0.0,3015.6222
2018-05-23 14:00:00,13337.919670000001,-0.0,13337.919670000001,3835.8394,11239.699,-0.0,506.34605,0.0,1231.2724
2018-05-23 15:00:00,12978.04325,-0.0,12978.04325,814.31228,11708.02,-455.71145,0.0,0.0,0.0
2018-05-23 16:00:00,9491.740474,-0.0,9491.740474,0.0,11499.877,-0.0,682.60282,0.0,1325.5337
2018-05-23 17:00:00,14687.456230000002,-0.0,14687.456230000002,0.0,11083.592,-0.0,0.0,3603.8644,0.0
2018-05-23 18:00:00,18871.01957,-0.0,18871.01957,0.0,9990.8433,-614.34254,0.0,8265.8337,0.0
2018-05-23 19:00:00,18938.4964,-0.0,18938.4964,0.0,8429.7741,-0.0,0.0,10508.722,0.0
2018-05-23 20:00:00,18286.220390000002,-0.0,18286.220390000002,0.0,7597.2038,-0.0,0.0,10689.017,0.0
2018-05-23 21:00:00,16306.9001,-0.0,16306.9001,0.0,7441.0969,-0.0,0.0,8865.8032,0.0
2018-05-23 22:00:00,14350.072090000001,-0.0,14350.072090000001,0.0,7545.1681,-0.0,0.0,6804.904,0.0
2018-05-23 23:00:00,13202.96601,-0.0,13202.96601,0.0,8481.8097,-0.0,0.0,4721.1563,0.0
2018-05-24 00:00:00,12145.82904,-0.0,12145.82904,0.0,9522.5225,-0.0,0.0,2623.3065,0.0
2018-05-24 01:00:00,9851.616890000001,-0.0,9851.616890000001,0.0,9574.5582,-0.0,0.0,277.0587,0.0
2018-05-24 02:00:00,9064.38723,-0.0,9064.38723,0.0,9262.3443,-0.0,197.9571,0.0,0.0
2018-05-24 03:00:00,9716.663234,-0.0,9716.663234,85.717082,8950.1305,-178.16139,0.0,502.65428,0.0
2018-05-24 04:00:00,10323.95469,-0.0,10323.95469,2378.649,8325.7028,-0.0,0.0,0.0,380.39711
2018-05-24 05:00:00,10548.87745,-0.0,10548.87745,5850.1909,7441.0969,-0.0,0.0,0.0,2742.4103
2018-05-24 06:00:00,10616.35427,-0.0,10616.35427,9086.0107,6348.3484,-0.0,0.0,0.0,4818.0048
2018-05-24 07:00:00,11561.02987,-0.0,11561.02987,11571.806,5307.6355,-0.0,0.0,0.0,5318.4117
2018-05-24 08:00:00,13495.3656,-0.0,13495.3656,13200.431,4579.1365,-0.0,0.0,0.0,4284.2016
2018-05-24 09:00:00,14597.487130000001,-0.0,14597.487130000001,13971.884,4318.9583,-0.0,0.0,0.0,3693.3556
2018-05-24 10:00:00,15969.515959999999,-0.0,15969.515959999999,13757.592,4683.2078,-0.0,0.0,0.0,2471.2835
2018-05-24 11:00:00,16081.977340000001,-0.0,16081.977340000001,12514.694,5151.5286,-0.0,682.60282,0.0,901.64242
2018-05-24 12:00:00,16441.853759999998,-0.0,16441.853759999998,10114.616,5827.9919,-499.24613,0.0,0.0,0.0
2018-05-24 13:00:00,16734.25335,-0.0,16734.25335,7178.8056,6244.2771,-0.0,0.0,3311.1706,0.0
2018-05-24 14:00:00,16081.977340000001,-0.0,16081.977340000001,3814.4102,6348.3484,-115.09641,0.0,5804.1224,0.0
2018-05-24 15:00:00,13450.38105,-0.0,13450.38105,750.02447,5619.8494,-0.0,0.0,7080.5072,0.0
2018-05-24 16:00:00,14282.59526,-0.0,14282.59526,0.0,5099.4929,-0.0,0.0,9183.1023,0.0
2018-05-24 17:00:00,14867.39444,-0.0,14867.39444,0.0,4631.1722,-0.0,0.0,10236.222,0.0
2018-05-24 18:00:00,19005.97322,-0.0,19005.97322,0.0,4006.7445,-0.0,0.0,14999.229,0.0
2018-05-24 19:00:00,20198.06385,-0.0,20198.06385,0.0,3694.5306,-0.0,0.0,16503.533,0.0
2018-05-24 20:00:00,19613.26468,-0.0,19613.26468,0.0,3642.495,-0.0,0.0,15970.77,0.0
2018-05-24 21:00:00,17791.39032,-0.0,17791.39032,0.0,3434.3524,-0.0,0.0,14357.038,0.0
2018-05-24 22:00:00,14799.917609999999,-0.0,14799.917609999999,0.0,3018.0673,-0.0,0.0,11781.85,0.0
2018-05-24 23:00:00,14395.05664,-0.0,14395.05664,0.0,2913.996,-0.0,0.0,11481.061,0.0
2018-05-25 00:00:00,13225.45829,-0.0,13225.45829,0.0,2757.889,-0.0,0.0,10467.569,0.0
2018-05-25 01:00:00,12573.18229,-0.0,12573.18229,0.0,2653.8178,-0.0,0.0,9919.3645,0.0
2018-05-25 02:00:00,11965.89083,-0.0,11965.89083,0.0,2497.7108,-0.0,0.0,9468.18,0.0
2018-05-25 03:00:00,10841.27703,-0.0,10841.27703,0.0,2601.7821,-0.0,0.0,8239.4949,0.0
2018-05-25 04:00:00,10616.35427,-0.0,10616.35427,1007.1757,2913.996,-0.0,0.0,6695.1826,0.0
2018-05-25 05:00:00,10931.246140000001,-0.0,10931.246140000001,2978.6686,2966.0316,-0.0,0.0,4986.5459,0.0
2018-05-25 06:00:00,6927.621009,-0.0,6927.621009,5100.1664,2809.9247,-0.0,682.60282,0.0,299.86724
2018-05-25 07:00:00,11021.215240000001,-0.0,11021.215240000001,6921.6544,2809.9247,-614.34254,0.0,675.29363,0.0
2018-05-25 08:00:00,12460.72091,-0.0,12460.72091,8078.835,3018.0673,-0.0,0.0,1363.8187,0.0
2018-05-25 09:00:00,12235.79815,-0.0,12235.79815,8786.0009,3642.495,-0.0,0.0,0.0,192.69773
2018-05-25 10:00:00,4543.439753000001,-0.0,4543.439753000001,9278.8741,4579.1365,-0.0,0.0,0.0,9314.5709
2018-05-25 11:00:00,7849.804325,-0.0,7849.804325,8421.7033,5723.9207,-0.0,0.0,0.0,6295.8197
2018-05-25 12:00:00,6792.667353,-0.0,6792.667353,6943.0837,7024.8117,-0.0,0.0,0.0,7175.228
2018-05-25 13:00:00,9176.84861,-0.0,9176.84861,4757.2981,8481.8097,-0.0,664.12807,0.0,3398.1311
2018-05-25 14:00:00,11695.98352,-0.0,11695.98352,2400.0783,9314.38,-0.0,18.474756,0.0,0.0
2018-05-25 15:00:00,16554.31514,-0.0,16554.31514,492.87322,9678.6295,-614.34254,0.0,5768.4699,0.0
2018-05-25 16:00:00,16374.37693,-0.0,16374.37693,0.0,9782.7008,-0.0,0.0,6591.6762,0.0
2018-05-25 17:00:00,16284.407830000002,-0.0,16284.407830000002,0.0,9782.7008,-0.0,0.0,6501.7071,0.0
2018-05-25 18:00:00,20557.94027,-0.0,20557.94027,0.0,9782.7008,-0.0,0.0,10775.24,0.0
2018-05-25 19:00:00,20445.478890000002,-0.0,20445.478890000002,0.0,9782.7008,-0.0,0.0,10662.778,0.0
2018-05-25 20:00:00,19050.95778,-0.0,19050.95778,0.0,9210.3087,-0.0,0.0,9840.6491,0.0
2018-05-25 21:00:00,16959.17611,-0.0,16959.17611,0.0,8689.9523,-0.0,0.0,8269.2238,0.0
2018-05-25 22:00:00,15249.763130000001,-0.0,15249.763130000001,0.0,7805.3463,-0.0,0.0,7444.4168,0.0
2018-05-25 23:00:00,14530.0103,-0.0,14530.0103,0.0,7024.8117,-0.0,0.0,7505.1986,0.0
2018-05-26 00:00:00,13068.012359999999,-0.0,13068.012359999999,0.0,7337.0256,-0.0,0.0,5730.9868,0.0
2018-05-26 01:00:00,12663.15139,-0.0,12663.15139,0.0,7649.2394,-0.0,0.0,5013.912,0.0
2018-05-26 02:00:00,12055.85994,-0.0,12055.85994,0.0,7909.4176,-0.0,0.0,4146.4423,0.0
2018-05-26 03:00:00,7624.881565000001,-0.0,7624.881565000001,0.0,7493.1325,-0.0,0.0,131.74907,0.0
2018-05-26 04:00:00,11830.937179999999,-0.0,11830.937179999999,985.74644,6452.4196,-0.0,0.0,4392.7711,0.0
2018-05-26 05:00:00,11493.55304,-0.0,11493.55304,2700.0881,4995.4217,-0.0,0.0,3798.0433,0.0
2018-05-26 06:00:00,11268.63028,-0.0,11268.63028,4500.1468,3642.495,-0.0,0.0,3125.9885,0.0
2018-05-26 07:00:00,12258.290420000001,-0.0,12258.290420000001,6385.9226,2757.889,-0.0,0.0,3114.4788,0.0
2018-05-26 08:00:00,15114.809469999998,-0.0,15114.809469999998,7693.1081,2237.5326,-0.0,0.0,5184.1687,0.0
2018-05-26 09:00:00,15812.07003,-0.0,15812.07003,8507.4204,1977.3544,-0.0,0.0,5327.2952,0.0
2018-05-26 10:00:00,16801.730180000002,-0.0,16801.730180000002,8593.1375,1977.3544,-0.0,0.0,6231.2383,0.0
2018-05-26 11:00:00,16981.668380000003,-0.0,16981.668380000003,7735.9667,2133.4613,-0.0,0.0,7112.2404,0.0
2018-05-26 12:00:00,17341.5448,-0.0,17341.5448,6257.347,2601.7821,-0.0,0.0,8482.4157,0.0
2018-05-26 13:00:00,17251.5757,-0.0,17251.5757,4414.4297,3174.1742,-0.0,0.0,9662.9718,0.0
2018-05-26 14:00:00,17161.60659,-0.0,17161.60659,2335.7905,3850.6375,-0.0,0.0,10975.179,0.0
2018-05-26 15:00:00,16554.31514,-0.0,16554.31514,514.30249,4631.1722,-0.0,0.0,11408.84,0.0
2018-05-26 16:00:00,16734.25335,-0.0,16734.25335,0.0,5307.6355,-0.0,0.0,11426.618,0.0
2018-05-26 17:00:00,17229.08342,-0.0,17229.08342,0.0,5775.9563,-0.0,0.0,11453.127,0.0
2018-05-26 18:00:00,20130.58702,-0.0,20130.58702,0.0,5567.8137,-0.0,0.0,14562.773,0.0
2018-05-26 19:00:00,20085.602469999998,-0.0,20085.602469999998,0.0,5411.7068,-0.0,0.0,14673.896,0.0
2018-05-26 20:00:00,19275.880540000002,-0.0,19275.880540000002,0.0,5515.7781,-0.0,0.0,13760.102,0.0
2018-05-26 21:00:00,17229.08342,-0.0,17229.08342,0.0,5255.5999,-0.0,0.0,11973.484,0.0
2018-05-26 22:00:00,15384.71679,-0.0,15384.71679,0.0,4631.1722,-0.0,0.0,10753.545,0.0
2018-05-26 23:00:00,14485.02575,-0.0,14485.02575,0.0,3798.6019,-0.0,0.0,10686.424,0.0
2018-05-27 00:00:00,13810.257469999999,-0.0,13810.257469999999,0.0,3278.2455,-0.0,0.0,10532.012,0.0
2018-05-27 01:00:00,13000.53553,-0.0,13000.53553,0.0,2705.8534,-0.0,0.0,10294.682,0.0
2018-05-27 02:00:00,12528.19773,-0.0,12528.19773,0.0,2029.3901,-0.0,0.0,10498.808,0.0
2018-05-27 03:00:00,12078.35221,-0.0,12078.35221,21.429271,1404.9623,-0.0,0.0,10651.961,0.0
2018-05-27 04:00:00,12123.33677,-0.0,12123.33677,1135.7513,936.64156,-0.0,0.0,10050.944,0.0
2018-05-27 05:00:00,11201.15345,-0.0,11201.15345,3064.3857,520.35642,-0.0,0.0,7616.4113,0.0
2018-05-27 06:00:00,11021.215240000001,-0.0,11021.215240000001,4993.02,260.17821,-0.0,0.0,5768.017,0.0
2018-05-27 07:00:00,11920.90628,-0.0,11920.90628,6921.6544,208.14257,-0.0,0.0,4791.1093,0.0
2018-05-27 08:00:00,14799.917609999999,-0.0,14799.917609999999,8464.5619,208.14257,-0.0,0.0,6127.2132,0.0
2018-05-27 09:00:00,16374.37693,-0.0,16374.37693,9107.44,260.17821,-0.0,0.0,7006.7587,0.0
2018-05-27 10:00:00,17206.59114,-0.0,17206.59114,8786.0009,260.17821,-0.0,0.0,8160.412,0.0
2018-05-27 11:00:00,17094.12976,-0.0,17094.12976,8100.2643,156.10693,-0.0,0.0,8837.7586,0.0
2018-05-27 12:00:00,17071.63749,-0.0,17071.63749,6621.6446,260.17821,-0.0,0.0,10189.815,0.0
2018-05-27 13:00:00,17454.00618,-0.0,17454.00618,4607.2932,936.64156,-0.0,0.0,11910.071,0.0
2018-05-27 14:00:00,17543.975280000002,-0.0,17543.975280000002,2464.3661,1821.2475,-0.0,0.0,13258.362,0.0
2018-05-27 15:00:00,16599.29969,-0.0,16599.29969,642.87812,2966.0316,-0.0,0.0,12990.39,0.0
2018-05-27 16:00:00,15294.74768,-0.0,15294.74768,0.0,4214.887,-0.0,0.0,11079.861,0.0
2018-05-27 17:00:00,15249.763130000001,-0.0,15249.763130000001,0.0,5203.5642,-0.0,0.0,10046.199,0.0
2018-05-27 18:00:00,20602.92482,-0.0,20602.92482,0.0,5515.7781,-0.0,0.0,15087.147,0.0
2018-05-27 19:00:00,20288.03296,-0.0,20288.03296,0.0,5619.8494,-0.0,0.0,14668.184,0.0
2018-05-27 20:00:00,19568.28012,-0.0,19568.28012,0.0,5775.9563,-0.0,0.0,13792.324,0.0
2018-05-27 21:00:00,16824.22245,-0.0,16824.22245,0.0,4891.3504,-0.0,0.0,11932.872,0.0
2018-05-27 22:00:00,15069.82492,-0.0,15069.82492,0.0,3226.2098,-0.0,0.0,11843.615,0.0
2018-05-27 23:00:00,14192.62616,-0.0,14192.62616,0.0,1873.2831,-0.0,0.0,12319.343,0.0
2018-05-28 00:00:00,13112.99691,-0.0,13112.99691,0.0,884.60592,-0.0,0.0,12228.391,0.0
2018-05-28 01:00:00,12550.69001,-0.0,12550.69001,0.0,260.17821,-0.0,0.0,12290.512,0.0
2018-05-28 02:00:00,12010.875390000001,-0.0,12010.875390000001,0.0,52.035642,-0.0,0.0,11958.84,0.0
2018-05-28 03:00:00,11808.4449,-0.0,11808.4449,64.287812,0.0,-0.0,0.0,11744.157,0.0
2018-05-28 04:00:00,12100.844490000001,-0.0,12100.844490000001,1971.4929,0.0,-0.0,0.0,10129.352,0.0
2018-05-28 05:00:00,11403.583929999999,-0.0,11403.583929999999,4993.02,0.0,-0.0,0.0,6410.5639,0.0
2018-05-28 06:00:00,10976.23069,-0.0,10976.23069,7928.8301,52.035642,-0.0,0.0,2995.365,0.0
2018-05-28 07:00:00,12775.61277,-0.0,12775.61277,10564.63,52.035642,-0.0,0.0,2158.9468,0.0
2018-05-28 08:00:00,14507.51802,-0.0,14507.51802,12428.977,104.07128,-0.0,0.0,1974.4698,0.0
2018-05-28 09:00:00,14912.378990000001,-0.0,14912.378990000001,13500.44,52.035642,-0.0,0.0,1359.9029,0.0
2018-05-28 10:00:00,16464.34604,-0.0,16464.34604,13457.582,52.035642,-0.0,0.0,2954.7285,0.0
2018-05-28 11:00:00,16509.33059,-0.0,16509.33059,12471.835,0.0,-0.0,0.0,4037.4951,0.0
2018-05-28 12:00:00,16576.807419999997,-0.0,16576.807419999997,10564.63,0.0,-0.0,0.0,6012.177,0.0
2018-05-28 13:00:00,16891.69928,-0.0,16891.69928,7735.9667,0.0,-0.0,0.0,9155.7326,0.0
2018-05-28 14:00:00,17296.56025,-0.0,17296.56025,4221.5663,208.14257,-0.0,0.0,12866.851,0.0
2018-05-28 15:00:00,16711.76107,-0.0,16711.76107,878.60009,468.32078,-0.0,0.0,15364.84,0.0
2018-05-28 16:00:00,14664.96395,-0.0,14664.96395,0.0,572.39207,-0.0,0.0,14092.572,0.0
2018-05-28 17:00:00,15587.14727,-0.0,15587.14727,0.0,520.35642,-0.0,0.0,15066.791,0.0
2018-05-28 18:00:00,19320.86509,-0.0,19320.86509,0.0,468.32078,-0.0,0.0,18852.544,0.0
2018-05-28 19:00:00,19185.91143,-0.0,19185.91143,0.0,468.32078,-0.0,0.0,18717.591,0.0
2018-05-28 20:00:00,18736.06591,-0.0,18736.06591,0.0,468.32078,-0.0,0.0,18267.745,0.0
2018-05-28 21:00:00,16621.79197,-0.0,16621.79197,0.0,364.2495,-0.0,0.0,16257.542,0.0
2018-05-28 22:00:00,14912.378990000001,-0.0,14912.378990000001,0.0,208.14257,-0.0,0.0,14704.236,0.0
2018-05-28 23:00:00,14192.62616,-0.0,14192.62616,0.0,52.035642,-0.0,0.0,14140.591,0.0
2018-05-29 00:00:00,12910.566429999999,-0.0,12910.566429999999,0.0,0.0,-0.0,0.0,12910.566,0.0
2018-05-29 01:00:00,11471.06076,-0.0,11471.06076,0.0,0.0,-0.0,0.0,11471.061,0.0
2018-05-29 02:00:00,11471.06076,-0.0,11471.06076,0.0,0.0,-0.0,0.0,11471.061,0.0
2018-05-29 03:00:00,11695.98352,-0.0,11695.98352,42.858541,0.0,-0.0,0.0,11653.125,0.0
2018-05-29 04:00:00,11875.92173,-0.0,11875.92173,1821.488,0.0,-0.0,0.0,10054.434,0.0
2018-05-29 05:00:00,11133.67662,-0.0,11133.67662,4821.5859,0.0,-0.0,0.0,6312.0907,0.0
2018-05-29 06:00:00,10458.90834,-0.0,10458.90834,8014.5472,0.0,-0.0,0.0,2444.3612,0.0
2018-05-29 07:00:00,11471.06076,-0.0,11471.06076,10607.489,0.0,-0.0,0.0,863.57185,0.0
2018-05-29 08:00:00,12978.04325,-0.0,12978.04325,12407.548,0.0,-0.0,0.0,570.49561,0.0
2018-05-29 09:00:00,13877.73429,-0.0,13877.73429,13093.284,0.0,-0.0,0.0,784.44999,0.0
2018-05-29 10:00:00,15812.07003,-0.0,15812.07003,13007.567,104.07128,-0.0,0.0,2700.4315,0.0
2018-05-29 11:00:00,14237.610709999999,-0.0,14237.610709999999,11957.533,572.39207,-0.0,0.0,1707.6857,0.0
2018-05-29 12:00:00,13585.33471,-0.0,13585.33471,10093.186,1561.0693,-0.0,0.0,1931.079,0.0
2018-05-29 13:00:00,14619.9794,-0.0,14619.9794,7371.6691,3798.6019,-0.0,0.0,3449.7084,0.0
2018-05-29 14:00:00,14462.533469999998,-0.0,14462.533469999998,4028.7029,6400.384,-0.0,0.0,4033.4466,0.0
2018-05-29 15:00:00,14080.164780000001,-0.0,14080.164780000001,878.60009,8585.881,-0.0,0.0,4615.6837,0.0
