,Demand,Demand shortage,Demand supplied,PV generation,Consumption from main grid,Storage discharge,Storage SOC,Storage charge,Grid availability,Excess generation
2018-02-28 15:00:00,9.0,-0.0,9.0,9.9081071,0.0,-3.6,1.0,4.5081071,0,0.0
2018-02-28 16:00:00,24.0,-0.0,24.0,1.4862161,0.0,-22.513784,0.8627096946355457,0.0,1,0.0
2018-02-28 17:00:00,24.0,-0.0,24.0,0.0,0.0,-24.0,0.7163563355484931,0.0,0,0.0
2018-02-28 18:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.5943951846817793,0.0,1,0.0
2018-02-28 19:00:00,35.0,-0.0,35.0,0.0,0.0,-35.0,0.3809632026798276,0.0,0,0.0
2018-02-28 20:00:00,16.0,-0.0,16.0,0.0,0.0,-16.0,0.2833942966217925,0.0,0,0.0
2018-02-28 21:00:00,21.0,-0.0,21.0,0.0,7.3244472,-13.675553,0.19999999999999998,0.0,1,0.0
2018-02-28 22:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-02-28 23:00:00,4.0,-0.0,4.0,0.0,4.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-01 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-01 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-01 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-01 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-01 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-01 05:00:00,0.0,-0.0,0.0,0.13511055,0.0,-0.0,0.20074152368604106,0.13511055,1,0.0
2018-03-01 06:00:00,2.0,-0.0,2.0,4.9090167,0.0,-0.8,0.21621909268600917,3.7090167,1,0.0
2018-03-01 07:00:00,2.0,-0.0,2.0,12.340097,0.0,-0.8,0.2724802936726503,11.140097,1,0.0
2018-03-01 08:00:00,12.0,-0.0,12.0,18.194888,0.0,-4.8,0.3035523253201007,10.994888,1,0.0
2018-03-01 09:00:00,6.0,-0.0,6.0,23.193978,0.0,-2.4,0.39645365687345197,19.593978,1,0.0
2018-03-01 10:00:00,6.0,-0.0,6.0,24.229826,0.0,-2.4,0.4950399809935771,20.629826,1,0.0
2018-03-01 11:00:00,12.0,-0.0,12.0,22.923757,0.0,-4.8,0.5520652318874455,15.723757,1,0.0
2018-03-01 12:00:00,12.0,-0.0,12.0,21.482578,0.0,-4.8,0.60118093135253,14.282578,1,0.0
2018-03-01 13:00:00,3.0,-0.0,3.0,17.068966,0.0,-1.2,0.6776631905507929,15.268966,1,0.0
2018-03-01 14:00:00,6.0,-0.0,6.0,10.088255,0.0,-2.4,0.6986370294609922,6.4882545,1,0.0
2018-03-01 15:00:00,9.0,-0.0,9.0,4.2334639,0.0,-4.7665361,0.6695703986183754,0.0,1,0.0
2018-03-01 16:00:00,6.0,-0.0,6.0,0.54044221,0.0,-5.4595578,0.6362776925709877,0.0,1,0.0
2018-03-01 17:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.5813952073055694,0.0,1,0.0
2018-03-01 18:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.5143165843906703,0.0,1,0.0
2018-03-01 19:00:00,7.0,-0.0,7.0,0.0,0.0,-7.0,0.47163018799027995,0.0,0,0.0
2018-03-01 20:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.36186516867499047,0.0,1,0.0
2018-03-01 21:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.23990403610244662,0.0,0,0.0
2018-03-01 22:00:00,20.0,-0.0,20.0,0.0,19.571132,-0.4288679,0.23728877475224053,0.0,1,0.0
2018-03-01 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.20070043498047738,0.0,1,0.0
2018-03-02 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20070043498047738,0.0,1,0.0
2018-03-02 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20070043498047738,0.0,1,0.0
2018-03-02 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20070043498047738,0.0,1,0.0
2018-03-02 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20070043498047738,0.0,1,0.0
2018-03-02 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.20070043498047738,0.0,0,0.0
2018-03-02 05:00:00,0.0,-0.0,0.0,0.22518425,0.0,-0.0,0.20193630372517474,0.22518425,1,0.0
2018-03-02 06:00:00,8.0,-0.0,8.0,5.3143484,3.2,-0.0,0.20475917341330244,0.51434835,1,0.0
2018-03-02 07:00:00,8.0,-0.0,8.0,11.529434,3.2,-0.0,0.24169199850207335,6.7294337,1,0.0
2018-03-02 08:00:00,6.0,-0.0,6.0,17.699482,2.4,-0.0,0.3190734954249635,14.099482,1,0.0
2018-03-02 09:00:00,9.0,-0.0,9.0,22.653536,3.6,-0.0,0.413765228600593,17.253536,1,0.0
2018-03-02 10:00:00,12.0,-0.0,12.0,25.400784,0.0,-4.8,0.48438502349001905,18.200784,1,0.0
2018-03-02 11:00:00,6.0,-0.0,6.0,25.986263,2.4,-0.0,0.6072464548490435,22.386263,1,0.0
2018-03-02 12:00:00,6.0,-0.0,6.0,19.500956,2.4,-0.0,0.6945148651411728,15.900956,1,0.0
2018-03-02 13:00:00,9.0,-0.0,9.0,14.907197,3.6,-0.0,0.7466927647228887,9.5071975,1,0.0
2018-03-02 14:00:00,9.0,-0.0,9.0,8.6020384,3.6,-0.0,0.7642663882375317,3.2020384,1,0.0
2018-03-02 15:00:00,24.0,-0.0,24.0,3.1525795,0.0,-20.84742,0.6371376405167566,0.0,1,0.0
2018-03-02 16:00:00,27.0,-0.0,27.0,0.31525795,0.0,-26.684742,0.4744125482882237,0.0,0,0.0
2018-03-02 17:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.4744125482882237,0.0,0,0.0
2018-03-02 18:00:00,9.0,-0.0,9.0,0.0,9.0,-0.0,0.4744125482882237,0.0,1,0.0
2018-03-02 19:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.4744125482882237,0.0,1,0.0
2018-03-02 20:00:00,23.0,-0.0,23.0,0.0,0.0,-23.0,0.3341572458297982,0.0,1,0.0
2018-03-02 21:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.3341572458297982,0.0,0,0.0
2018-03-02 22:00:00,22.0,-0.0,22.0,0.0,0.0,-22.0,0.19999999999999998,0.0,1,0.0
2018-03-02 23:00:00,18.0,-0.0,18.0,0.0,18.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-03 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-03 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-03 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-03 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-03 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-03 05:00:00,0.0,-0.0,0.0,0.63051591,0.0,-0.0,0.19999999999999998,0.0,1,0.63051591
2018-03-03 06:00:00,6.0,-0.0,6.0,10.898918,0.0,-2.4,0.19999999999999998,2.6666667,0,4.6322511
2018-03-03 07:00:00,12.0,-0.0,12.0,20.716951,0.0,-4.8,0.19999999999999998,5.3333333,1,8.1836179
2018-03-03 08:00:00,3.0,-0.0,3.0,27.922847,0.0,-1.2,0.19999999999999998,1.3333333,0,24.789514
2018-03-03 09:00:00,3.0,-0.0,3.0,32.516606,0.0,-1.2,0.2658608044178225,13.33366,1,17.382946
2018-03-03 10:00:00,3.0,-0.0,3.0,34.768449,0.0,-1.2,0.439482257917671,32.968449,0,0.0
2018-03-03 11:00:00,3.0,-0.0,3.0,34.543264,0.0,-1.2,0.6118678426728221,32.743264,0,0.0
2018-03-03 12:00:00,0.0,-0.0,0.0,32.066238,0.0,-0.0,0.7878553787329177,32.066238,1,0.0
2018-03-03 13:00:00,3.0,-0.0,3.0,27.517516,0.0,-1.2,0.9216819269517456,25.717516,1,0.0
2018-03-03 14:00:00,6.0,-0.0,6.0,20.536804,0.0,-2.4,1.0,16.936804,1,0.0
2018-03-03 15:00:00,21.0,-0.0,21.0,11.709581,0.0,-9.2904189,0.9433464927362692,0.0,1,0.0
2018-03-03 16:00:00,18.0,-0.0,18.0,2.2518425,0.0,-15.748157,0.8473133212595878,0.0,1,0.0
2018-03-03 17:00:00,39.0,-0.0,39.0,0.0,0.0,-39.0,0.6094891432334103,0.0,0,0.0
2018-03-03 18:00:00,48.0,-0.0,48.0,0.0,2.8492397,-45.15076,0.3341572458297982,0.0,1,0.0
2018-03-03 19:00:00,31.0,-0.0,31.0,0.0,31.0,-0.0,0.3341572458297982,0.0,1,0.0
2018-03-03 20:00:00,27.0,-0.0,27.0,0.0,27.0,-0.0,0.3341572458297982,0.0,1,0.0
2018-03-03 21:00:00,24.0,-0.0,24.0,0.0,24.0,-0.0,0.3341572458297982,0.0,1,0.0
2018-03-03 22:00:00,22.0,-0.0,22.0,0.0,0.0,-22.0,0.19999999999999998,0.0,1,0.0
2018-03-03 23:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-04 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-04 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-04 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-04 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-04 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-04 05:00:00,0.0,-0.0,0.0,0.63051591,0.0,-0.0,0.19999999999999998,0.0,0,0.63051591
2018-03-04 06:00:00,4.0,-0.0,4.0,10.71877,0.0,-1.6,0.19999999999999998,1.7777778,1,6.5409926
2018-03-04 07:00:00,6.0,-0.0,6.0,20.536804,0.0,-2.4,0.19999999999999998,2.6666667,1,14.270137
2018-03-04 08:00:00,18.0,-0.0,18.0,27.562552,0.0,-7.2,0.19999999999999998,8.0,1,8.7625525
2018-03-04 09:00:00,3.0,-0.0,3.0,32.381495,0.0,-1.2,0.19999999999999998,1.3333333,1,29.248162
2018-03-04 10:00:00,6.0,-0.0,6.0,34.813485,0.0,-2.4,0.19999999999999998,2.6666667,0,28.546819
2018-03-04 11:00:00,6.0,-0.0,6.0,34.993633,0.0,-2.4,0.35766080255181715,31.393633,1,0.0
2018-03-04 12:00:00,3.0,-0.0,3.0,32.966975,0.0,-1.2,0.3931736463701593,7.804037,1,23.362938
2018-03-04 13:00:00,3.0,-0.0,3.0,28.553363,0.0,-1.2,0.532685150567421,26.753363,1,0.0
2018-03-04 14:00:00,3.0,-0.0,3.0,21.617688,0.0,-1.2,0.6341319084045063,19.817688,0,0.0
2018-03-04 15:00:00,3.0,-0.0,3.0,12.340097,0.0,-1.2,0.6846609544544078,10.540097,1,0.0
2018-03-04 16:00:00,6.0,-0.0,6.0,2.5220636,0.0,-3.4779364,0.6634522793834401,0.0,1,0.0
2018-03-04 17:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.626863939611677,0.0,1,0.0
2018-03-04 18:00:00,10.0,-0.0,10.0,0.0,0.0,-10.0,0.5658833977176316,0.0,1,0.0
2018-03-04 19:00:00,19.0,-0.0,19.0,0.0,0.0,-19.0,0.4500203217737149,0.0,1,0.0
2018-03-04 20:00:00,4.0,-0.0,4.0,0.0,0.0,-4.0,0.42562809525920614,0.0,0,0.0
2018-03-04 21:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.358549472344307,0.0,0,0.0
2018-03-04 22:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.23658833977176313,0.0,0,0.0
2018-03-04 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.19999999999999998,0.0,1,0.0
2018-03-05 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-05 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-05 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-05 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-05 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-05 05:00:00,0.0,-0.0,0.0,0.67555276,0.0,-0.0,0.19999999999999998,0.0,1,0.67555276
2018-03-05 06:00:00,4.0,-0.0,4.0,10.988992,0.0,-1.6,0.19999999999999998,1.7777778,1,6.8112137
2018-03-05 07:00:00,4.0,-0.0,4.0,21.122283,0.0,-1.6,0.19999999999999998,1.7777778,1,16.944505
2018-03-05 08:00:00,3.0,-0.0,3.0,28.553363,0.0,-1.2,0.3345676511389615,25.852556,1,0.90080698
2018-03-05 09:00:00,9.0,-0.0,9.0,33.372306,0.0,-3.6,0.31261464727590355,0.0,0,27.972306
2018-03-05 10:00:00,3.0,-0.0,3.0,35.759259,0.0,-1.2,0.49167391471514116,33.959259,1,0.0
2018-03-05 11:00:00,6.0,-0.0,6.0,35.714222,0.0,-2.4,0.6532895021284352,32.114222,1,0.0
2018-03-05 12:00:00,15.0,-0.0,15.0,33.642527,0.0,-6.0,0.7519455087416556,24.642527,1,0.0
2018-03-05 13:00:00,3.0,-0.0,3.0,29.31899,0.0,-1.2,0.8956589581336092,27.51899,1,0.0
2018-03-05 14:00:00,6.0,-0.0,6.0,22.068057,0.0,-2.4,0.9823809459634736,18.468057,1,0.0
2018-03-05 15:00:00,9.0,-0.0,9.0,12.610318,0.0,-3.6,1.0,7.2103181,0,0.0
2018-03-05 16:00:00,3.0,-0.0,3.0,2.6121373,0.0,-1.2,0.9971395235966436,0.81213733,1,0.0
2018-03-05 17:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.8873745042813541,0.0,0,0.0
2018-03-05 18:00:00,22.0,-0.0,22.0,0.0,0.0,-22.0,0.7532172584515558,0.0,1,0.0
2018-03-05 19:00:00,36.0,-0.0,36.0,0.0,0.0,-36.0,0.5336872442132035,0.0,0,0.0
2018-03-05 20:00:00,23.0,-0.0,23.0,0.0,0.0,-23.0,0.393431941754778,0.0,1,0.0
2018-03-05 21:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.3385494320971333,0.0,0,0.0
2018-03-05 22:00:00,6.0,-0.0,6.0,0.0,5.2797397,-0.72026029,0.3341572458297982,0.0,0,0.0
2018-03-05 23:00:00,22.0,-0.0,22.0,0.0,0.0,-22.0,0.19999999999999998,0.0,0,0.0
2018-03-06 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-06 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-06 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-06 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-06 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-06 05:00:00,0.0,-0.0,0.0,0.72058961,0.0,-0.0,0.19999999999999998,0.0,0,0.72058961
2018-03-06 06:00:00,4.0,-0.0,4.0,10.898918,0.0,-1.6,0.19999999999999998,1.7777778,0,6.72114
2018-03-06 07:00:00,2.0,-0.0,2.0,20.987172,0.0,-0.8,0.19999999999999998,0.88888889,1,18.898283
2018-03-06 08:00:00,15.0,-0.0,15.0,27.517516,0.0,-6.0,0.21607542247183872,9.5957272,1,8.9217884
2018-03-06 09:00:00,12.0,-0.0,12.0,32.381495,0.0,-4.8,0.32500711795659976,25.181495,0,0.0
2018-03-06 10:00:00,9.0,-0.0,9.0,34.768449,0.0,-3.6,0.46423552597293427,29.368449,1,0.0
2018-03-06 11:00:00,9.0,-0.0,9.0,34.588301,0.0,-3.6,0.6024752438719562,29.188301,1,0.0
2018-03-06 12:00:00,6.0,-0.0,6.0,32.516606,0.0,-2.4,0.7465414719379325,28.916606,1,0.0
2018-03-06 13:00:00,3.0,-0.0,3.0,28.102995,0.0,-1.2,0.8835812691360827,26.302995,1,0.0
2018-03-06 14:00:00,0.0,-0.0,0.0,21.212357,0.0,-0.0,1.0,21.212357,1,0.0
2018-03-06 15:00:00,18.0,-0.0,18.0,11.934765,0.0,-7.2,0.962321876528135,1.1347654,1,0.0
2018-03-06 16:00:00,18.0,-0.0,18.0,2.3869531,0.0,-15.613047,0.867112613482547,0.0,0,0.0
2018-03-06 17:00:00,21.0,-0.0,21.0,0.0,0.0,-21.0,0.739053424281376,0.0,0,0.0
2018-03-06 18:00:00,31.0,-0.0,31.0,0.0,0.0,-31.0,0.5500136870881029,0.0,1,0.0
2018-03-06 19:00:00,34.0,-0.0,34.0,0.0,0.0,-34.0,0.3426797617147784,0.0,1,0.0
2018-03-06 20:00:00,7.0,-0.0,7.0,0.0,0.0,-7.0,0.299993365314388,0.0,0,0.0
2018-03-06 21:00:00,9.0,-0.0,9.0,0.0,0.0,-9.0,0.24511085565674331,0.0,1,0.0
2018-03-06 22:00:00,18.0,-0.0,18.0,0.0,10.602421,-7.3975786,0.19999999999999998,0.0,0,0.0
2018-03-06 23:00:00,16.0,-0.0,16.0,0.0,16.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-07 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-07 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-07 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-07 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-07 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-07 05:00:00,0.0,-0.0,0.0,0.72058961,0.0,-0.0,0.19999999999999998,0.0,0,0.72058961
2018-03-07 06:00:00,4.0,-0.0,4.0,10.358476,0.0,-1.6,0.19999999999999998,1.7777778,1,6.1806978
2018-03-07 07:00:00,8.0,-0.0,8.0,20.356656,0.0,-3.2,0.19999999999999998,3.5555556,1,12.001101
2018-03-07 08:00:00,6.0,-0.0,6.0,27.787737,0.0,-2.4,0.19999999999999998,2.6666667,1,21.52107
2018-03-07 09:00:00,3.0,-0.0,3.0,32.516606,0.0,-1.2,0.2806574217282417,16.029714,1,14.686892
2018-03-07 10:00:00,3.0,-0.0,3.0,34.813485,0.0,-1.2,0.45452604775741834,33.013485,0,0.0
2018-03-07 11:00:00,3.0,-0.0,3.0,34.543264,0.0,-1.2,0.6269116264145128,32.743264,1,0.0
2018-03-07 12:00:00,9.0,-0.0,9.0,32.561643,0.0,-3.6,0.7540285439054284,27.161643,1,0.0
2018-03-07 13:00:00,9.0,-0.0,9.0,28.148032,0.0,-3.6,0.8569224559532796,22.748032,1,0.0
2018-03-07 14:00:00,6.0,-0.0,6.0,20.761988,0.0,-2.4,0.9364764221384579,17.161988,1,0.0
2018-03-07 15:00:00,0.0,-0.0,0.0,11.574471,0.0,-0.0,1.0,11.574471,0,0.0
2018-03-07 16:00:00,15.0,-0.0,15.0,2.3869531,0.0,-12.613047,0.9230849068402937,0.0,1,0.0
2018-03-07 17:00:00,33.0,-0.0,33.0,0.0,0.0,-33.0,0.7218490380955964,0.0,1,0.0
2018-03-07 18:00:00,29.0,-0.0,29.0,0.0,0.0,-29.0,0.5450054202576344,0.0,0,0.0
2018-03-07 19:00:00,29.0,-0.0,29.0,0.0,0.0,-29.0,0.36816177802744576,0.0,1,0.0
2018-03-07 20:00:00,13.0,-0.0,13.0,0.0,7.4237102,-5.5762898,0.3341572458297982,0.0,1,0.0
2018-03-07 21:00:00,22.0,-0.0,22.0,0.0,0.0,-22.0,0.19999999999999998,0.0,1,0.0
2018-03-07 22:00:00,8.0,-0.0,8.0,0.0,8.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-07 23:00:00,10.0,-0.0,10.0,0.0,10.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-08 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-08 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-08 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-08 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-08 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-08 05:00:00,0.0,-0.0,0.0,0.81066331,0.0,-0.0,0.19999999999999998,0.0,1,0.81066331
2018-03-08 06:00:00,4.0,-0.0,4.0,10.763807,0.0,-1.6,0.20975689060580352,3.5555556,1,4.8082517
2018-03-08 07:00:00,4.0,-0.0,4.0,20.581841,0.0,-1.6,0.19999999999999998,0.0,1,18.181841
2018-03-08 08:00:00,3.0,-0.0,3.0,27.652626,0.0,-1.2,0.21289628602129676,3.6831317,1,22.169494
2018-03-08 09:00:00,6.0,-0.0,6.0,32.291422,0.0,-2.4,0.3557266697348022,28.691422,1,0.0
2018-03-08 10:00:00,12.0,-0.0,12.0,34.588301,0.0,-4.8,0.47676986794109544,27.388301,1,0.0
2018-03-08 11:00:00,9.0,-0.0,9.0,32.966975,0.0,-3.6,0.6061113381959644,27.566975,1,0.0
2018-03-08 12:00:00,3.0,-0.0,3.0,30.985353,0.0,-1.2,0.758970226055569,29.185353,0,0.0
2018-03-08 13:00:00,3.0,-0.0,3.0,26.661815,0.0,-1.2,0.8881004169424258,24.861815,1,0.0
2018-03-08 14:00:00,6.0,-0.0,6.0,19.861251,0.0,-2.4,0.9627109325410412,16.261251,0,0.0
2018-03-08 15:00:00,21.0,-0.0,21.0,10.853881,0.0,-10.146119,0.9008393182201944,0.0,1,0.0
2018-03-08 16:00:00,12.0,-0.0,12.0,2.0716951,0.0,-9.9283049,0.8402959216136286,0.0,1,0.0
2018-03-08 17:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.7305309022983393,0.0,0,0.0
2018-03-08 18:00:00,21.0,-0.0,21.0,0.0,0.0,-21.0,0.6024717374893948,0.0,1,0.0
2018-03-08 19:00:00,25.0,-0.0,25.0,0.0,0.0,-25.0,0.4500203217737149,0.0,1,0.0
2018-03-08 20:00:00,11.0,-0.0,11.0,0.0,0.0,-11.0,0.3829416988588158,0.0,1,0.0
2018-03-08 21:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.3463533590870526,0.0,1,0.0
2018-03-08 22:00:00,18.0,-0.0,18.0,0.0,0.0,-18.0,0.23658833977176313,0.0,1,0.0
2018-03-08 23:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.19999999999999998,0.0,0,0.0
2018-03-09 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-09 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-09 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-09 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-09 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-09 05:00:00,0.0,-0.0,0.0,0.81066331,0.0,-0.0,0.19999999999999998,0.0,0,0.81066331
2018-03-09 06:00:00,6.0,-0.0,6.0,10.628697,0.0,-2.4,0.21951378121160703,6.2222222,1,0.80647448
2018-03-09 07:00:00,8.0,-0.0,8.0,20.536804,0.0,-3.2,0.19999999999999998,0.0,1,15.736804
2018-03-09 08:00:00,15.0,-0.0,15.0,27.7427,0.0,-6.0,0.19999999999999998,6.6666667,1,12.076033
2018-03-09 09:00:00,6.0,-0.0,6.0,32.426532,0.0,-2.4,0.2031156007985283,3.2343518,0,25.592181
2018-03-09 10:00:00,9.0,-0.0,9.0,34.723412,0.0,-3.6,0.34209683628553467,29.323412,1,0.0
2018-03-09 11:00:00,9.0,-0.0,9.0,34.228006,0.0,-3.6,0.47835916785187477,28.828006,1,0.0
2018-03-09 12:00:00,6.0,-0.0,6.0,32.336459,0.0,-2.4,0.621436730192765,28.736459,1,0.0
2018-03-09 13:00:00,3.0,-0.0,3.0,28.283142,0.0,-1.2,0.7594652053121147,26.483142,0,0.0
2018-03-09 14:00:00,6.0,-0.0,6.0,21.617688,0.0,-2.4,0.8437154678486977,18.017688,1,0.0
2018-03-09 15:00:00,6.0,-0.0,6.0,9.5478123,0.0,-2.4,0.8617232120147326,5.9478123,1,0.0
2018-03-09 16:00:00,6.0,-0.0,6.0,1.4862161,0.0,-4.5137839,0.8341978649850015,0.0,0,0.0
2018-03-09 17:00:00,3.0,-0.0,3.0,0.0,0.0,-3.0,0.8159036950991199,0.0,0,0.0
2018-03-09 18:00:00,6.0,-0.0,6.0,0.0,0.0,-6.0,0.7793153553273567,0.0,1,0.0
2018-03-09 19:00:00,23.0,-0.0,23.0,0.0,0.0,-23.0,0.6390600528689313,0.0,1,0.0
2018-03-09 20:00:00,13.0,-0.0,13.0,0.0,0.0,-13.0,0.5597853410890044,0.0,1,0.0
2018-03-09 21:00:00,31.0,-0.0,31.0,0.0,0.0,-31.0,0.3707455856015614,0.0,1,0.0
2018-03-09 22:00:00,20.0,-0.0,20.0,0.0,0.0,-20.0,0.24878445302901753,0.0,1,0.0
2018-03-09 23:00:00,8.0,-0.0,8.0,0.0,0.0,-8.0,0.19999999999999998,0.0,1,0.0
2018-03-10 00:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,0,0.0
2018-03-10 01:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-10 02:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-10 03:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-10 04:00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.19999999999999998,0.0,1,0.0
2018-03-10 05:00:00,0.0,-0.0,0.0,1.0808844,0.0,-0.0,0.19999999999999998,0.0,1,1.0808844
2018-03-10 06:00:00,6.0,-0.0,6.0,11.979802,0.0,-2.4,0.19999999999999998,2.6666667,1,5.7131356
2018-03-10 07:00:00,8.0,-0.0,8.0,21.887909,0.0,-3.2,0.19999999999999998,3.5555556,1,13.532354
2018-03-10 08:00:00,6.0,-0.0,6.0,28.823584,0.0,-2.4,0.19999999999999998,2.6666667,0,22.556918
